modality,window_size,start_unit,end_unit,positions,sample_index,sample_id,baseline,class_probability,hybrid_final_intensity,classification_probability_drop,regression_absolute_delta,positive_classification_drop,combined_raw_score,combined_score
A,2,8,9,9|10,3,03,missing,0.5429632663726807,-0.040295152755826694,-0.005064487457275391,0.0014875512085854997,0.0,0.0002479252014309166,0.0007530274840031167
A,2,9,10,10|11,3,03,missing,0.5411928296089172,-0.040082056137174346,-0.003294050693511963,0.0012744545899331522,0.0,0.00021240909832219204,0.0006451538123828059
A,2,10,11,11|12,3,03,missing,0.5419763326644897,-0.03511965522766111,-0.004077553749084473,0.003687946319580082,0.0,0.0006146577199300137,0.0018669104782030926
A,2,11,12,12|13,3,03,missing,0.5418086051940918,-0.03750358638018368,-0.0039098262786865234,0.0013040151670575123,0.0,0.00021733586117625206,0.0006601179540467447
A,2,12,13,13|14,3,03,missing,0.5411819219589233,-0.040219537826627474,-0.0032831430435180664,0.0014119362793862805,0.0,0.00023532271323104675,0.0007147497295572004
A,2,13,14,14|15,3,03,missing,0.5372300744056702,-0.0392516680754721,0.0006687045097351074,0.00044406652823090337,0.0006687045097351074,0.0007427155977735913,0.0022558628759535805
A,2,14,15,15|16,3,03,missing,0.5326886177062988,-0.042243267624080164,0.005210161209106445,0.0034356660768389696,0.005210161209106445,0.0057827722219129405,0.017564113658867404
A,2,15,16,16|17,3,03,missing,0.5344512462615967,-0.041070551498234256,0.0034475326538085938,0.0022629499509930623,0.0034475326538085938,0.003824690978974104,0.011616799778173478
A,2,16,17,17|18,3,03,missing,0.5370088219642639,-0.03991020402535794,0.0008899569511413574,0.0011026024781167487,0.0008899569511413574,0.0010737240308274821,0.0032612404902008373
A,2,17,18,18|19,3,03,missing,0.5355573296546936,-0.04534347972124813,0.00234144926071167,0.006535878174006936,0.00234144926071167,0.003430762289712826,0.010420313386152846
A,2,18,19,19|20,3,03,missing,0.5362017750740051,-0.04289218388348816,0.0016970038414001465,0.004084582336246964,0.0016970038414001465,0.0023777675641079737,0.007222034371698875
A,2,19,20,20|21,3,03,missing,0.5381420850753784,-0.03402048979178069,-0.00024330615997314453,0.004787111755460503,0.0,0.0007978519592434173,0.002423329496188549
A,2,20,21,21|22,3,03,missing,0.5330476760864258,-0.026936831333115675,0.004851102828979492,0.011870770214125519,0.004851102828979492,0.006829564531333746,0.02074355396782933
A,2,21,22,22|23,3,03,missing,0.5296369791030884,-0.023392639137245694,0.008261799812316895,0.0154149624099955,0.008261799812316895,0.010830960213982811,0.03289706198563269
A,2,22,23,23|24,3,03,missing,0.5338138937950134,-0.022034148193337003,0.004084885120391846,0.01677345335390419,0.004084885120391846,0.006880460679375878,0.02089814171479662
A,2,23,24,24|25,3,03,missing,0.5397657155990601,-0.017900760864280142,-0.0018669366836547852,0.020906840682961052,0.0,0.0034844734471601753,0.01058345120966589
A,2,24,25,25|26,3,03,missing,0.5435898900032043,-0.016684735572803745,-0.005691111087799072,0.02212286597443745,0.0,0.003687144329072908,0.011199026969639465
A,2,25,26,26|27,3,03,missing,0.5431013107299805,-0.023943769195489566,-0.005202531814575195,0.014863832351751628,0.0,0.002477305391958605,0.007524362330441634
A,2,26,27,27|28,3,03,missing,0.5392786860466003,-0.026251399017311612,-0.0013799071311950684,0.012556202529929582,0.0,0.0020927004216549304,0.006356195030581355
A,2,27,28,28|29,3,03,missing,0.5361655950546265,-0.027662132835388164,0.0017331838607788086,0.01114546871185303,0.0017331838607788086,0.0035907619794209806,0.010906283199172372
A,2,28,29,29|30,3,03,missing,0.5368441939353943,-0.03400261650085447,0.0010545849800109863,0.0048049850463867255,0.0010545849800109863,0.0018554158210754407,0.005635486426793666
A,2,29,30,30|31,3,03,missing,0.5399671792984009,-0.03225247392281888,-0.0020684003829956055,0.006555127624422313,0.0,0.0010925212707370523,0.0033183336706988707
A,2,30,31,31|32,3,03,missing,0.5418765544891357,-0.0240503166656941,-0.003977775573730469,0.014757284881547095,0.0,0.002459547480257849,0.007470425919411245
A,2,31,32,32|33,3,03,missing,0.542782723903656,-0.018161976493801902,-0.004883944988250732,0.020645625053439292,0.0,0.0034409375089065487,0.01045121875464466
A,3,0,2,1|2|3,3,03,missing,0.5458862781524658,-0.02512366232872007,-0.007987499237060547,0.013683939218521124,0.0,0.002280656536420187,0.006927077374884384
A,3,1,3,2|3|4,3,03,missing,0.5433565378189087,-0.03504953822344539,-0.005457758903503418,0.0037580633237958017,0.0,0.0006263438872993002,0.0019024050756096627
A,3,2,4,3|4|5,3,03,missing,0.5422650575637817,-0.03599610099792479,-0.004366278648376465,0.0028115005493164064,0.0,0.00046858342488606774,0.0014232365062163356
A,3,3,5,4|5|6,3,03,missing,0.5407828092575073,-0.03841440425105391,-0.0028840303421020508,0.00039319729618728094,0.0,6.553288269788016e-05,0.0001990441532068563
A,3,4,6,5|6|7,3,03,missing,0.5443434715270996,-0.03207031068429349,-0.006444692611694336,0.006737290862947706,0.0,0.0011228818104912844,0.0034105482609549423
