modality,window_size,start_unit,end_unit,positions,sample_index,sample_id,baseline,class_probability,hybrid_final_intensity,classification_probability_drop,regression_absolute_delta,positive_classification_drop,combined_raw_score,combined_score
T,2,16,17,19|20,15,15,zero,0.7789482474327087,0.8808802415370942,0.018465518951416016,0.046721863269805874,0.018465518951416016,0.026252496163050327,0.046547622163681024
T,2,17,18,20|21,15,15,zero,0.7891295552253723,0.9033172532558441,0.008284211158752441,0.024284851551055975,0.008284211158752441,0.012331686417261772,0.02186499433907556
T,3,0,2,1|2|3,15,15,zero,0.8169794082641602,0.9793391497373581,-0.0195656418800354,0.051737044930458054,0.0,0.008622840821743008,0.015288936109358605
T,3,1,3,2|3|4,15,15,zero,0.8125772476196289,0.9637652669191361,-0.01516348123550415,0.036163162112236025,0.0,0.006027193685372671,0.0106866612847627
T,3,2,4,3|4|5,15,15,zero,0.8078655004501343,0.8910429309844972,-0.010451734066009521,0.036559173822402924,0.0,0.006093195637067154,0.01080368763876954
T,3,3,5,4|5|6,15,15,zero,0.8078176379203796,0.8851916887998581,-0.010403871536254883,0.042410416007041984,0.0,0.0070684026678403305,0.012532802010136833
T,3,4,6,5|6|7,15,15,zero,0.8085503578186035,0.8869514544248581,-0.01113659143447876,0.040650650382041964,0.0,0.006775108397006994,0.012012769521921962
T,3,5,7,6|7|8,15,15,zero,0.818731963634491,0.9930653001308442,-0.02131819725036621,0.06546319532394407,0.0,0.010910532553990679,0.01934518316938174
T,3,6,8,7|8|9|10|11,15,15,zero,0.8276979923248291,1.017174110674858,-0.030284225940704346,0.08957200586795788,0.0,0.014928667644659646,0.02646963460597821
T,3,7,9,8|9|10|11|12,15,15,zero,0.8233768939971924,1.00943109896183,-0.025963127613067627,0.08182899415492995,0.0,0.013638165692488324,0.02418147896172713
T,3,8,10,9|10|11|12|13,15,15,zero,0.8077738881111145,0.9520627825498581,-0.010360121726989746,0.024460677742958015,0.0,0.004076779623826336,0.007228432542028144
T,3,9,11,12|13|14,15,15,zero,0.8007239103317261,0.9371047747373581,-0.0033101439476013184,0.009502669930458008,0.0,0.0015837783217430013,0.002808156392201764
T,3,10,12,13|14|15,15,15,zero,0.8012993931770325,0.9323533860683442,-0.003885626792907715,0.004751281261444085,0.0,0.0007918802102406808,0.0014040623259688025
T,3,11,13,14|15|16,15,15,zero,0.8039419651031494,0.9322654192686082,-0.006528198719024658,0.00466331446170809,0.0,0.0007772190769513484,0.0013780670496109022
T,3,12,14,15|16|17,15,15,zero,0.7980356812477112,0.9251383899688721,-0.0006219148635864258,0.002463714838027986,0.0,0.000410619139671331,0.0007280581796064937
T,3,13,15,16|17|18,15,15,zero,0.79316645860672,0.9169554368495941,0.004247307777404785,0.010646667957305955,0.004247307777404785,0.006021752436955778,0.010677013547883312
T,3,14,16,17|18|19,15,15,zero,0.785427987575531,0.9019974290370941,0.01198577880859375,0.025604675769805962,0.01198577880859375,0.016253224770228076,0.02881817259765111
T,3,15,17,18|19|20,15,15,zero,0.7729906439781189,0.8675940325498581,0.02442312240600586,0.06000807225704197,0.02442312240600586,0.03442446778217952,0.061037133747533126
T,3,16,18,19|20|21,15,15,zero,0.7771440148353577,0.8760408860683442,0.02026975154876709,0.0515612187385559,0.02026975154876709,0.028863288005193076,0.05117674967450136
T,4,0,3,1|2|3|4,15,15,zero,0.820871889591217,0.9921854173183441,-0.023458123207092285,0.064583312511444,0.0,0.010763885418574001,0.019085166925274285
T,4,1,4,2|3|4|5,15,15,zero,0.8094732165336609,0.8895031360626221,-0.012059450149536133,0.03809896874427798,0.0,0.006349828124046331,0.011258716065957566
T,4,2,5,3|4|5|6,15,15,zero,0.8104873895645142,0.8941664505243302,-0.013073623180389404,0.03343565428256989,0.0,0.0055726090470949825,0.009880649016346665
T,4,3,6,4|5|6|7,15,15,zero,0.8127869367599487,0.8973341145753861,-0.015373170375823975,0.03026799023151394,0.0,0.005044665038585657,0.00894456514534855
T,4,4,7,5|6|7|8,15,15,zero,0.8173784613609314,0.9174834524631501,-0.01996469497680664,0.010118652343749979,0.0,0.0016864420572916632,0.002990186807235484
T,4,5,8,6|7|8|9|10|11,15,15,zero,0.8298985362052917,1.0228052747488023,-0.03248476982116699,0.09520316994190225,0.0,0.01586719499031704,0.028133713176054533
T,4,6,9,7|8|9|10|11|12,15,15,zero,0.8260856866836548,1.0223653333425524,-0.02867192029953003,0.09476322853565233,0.0,0.015793871422608723,0.028003705054000842
T,4,7,10,8|9|10|11|12|13,15,15,zero,0.8150555491447449,0.989809776687622,-0.017641782760620117,0.06220767188072196,0.0,0.01036794531345366,0.018383135762289882
T,4,8,11,9|10|11|12|13|14,15,15,zero,0.8112825751304626,0.9566382376194,-0.01386880874633789,0.02903613281249995,0.0,0.004839355468749991,0.008580536055545304
T,4,9,12,12|13|14|15,15,15,zero,0.8003110885620117,0.9376326829433441,-0.002897322177886963,0.010030578136444035,0.0,0.0016717630227406726,0.0029641597906133912
T,4,10,13,13|14|15|16,15,15,zero,0.7954747080802917,0.9162515950441361,0.0019390583038330078,0.011350509762763972,0.0019390583038330078,0.0038308099309603367,0.006792310039385603
T,4,11,14,14|15|16|17,15,15,zero,0.8026585578918457,0.9314735032558442,-0.005244791507720947,0.00387139844894413,0.0,0.0006452330748240217,0.001144046081861382
T,4,12,15,15|16|17|18,15,15,zero,0.7919282913208008,0.9134359055995942,0.005485475063323975,0.014166199207305885,0.005485475063323975,0.007846508264541622,0.013912440924994557
T,4,13,16,16|17|18|19,15,15,zero,0.7793678045272827,0.8851916887998581,0.01804596185684204,0.042410416007041984,0.01804596185684204,0.02511436452468237,0.04452963038315667
T,4,14,17,17|18|19|20,15,15,zero,0.7702440619468689,0.8650423509120941,0.02716970443725586,0.06255975389480595,0.02716970443725586,0.037596330086390184,0.06666108078764063
T,4,15,18,18|19|20|21,15,15,zero,0.7698187828063965,0.8609949114561082,0.02759498357772827,0.0666071933507919,0.02759498357772827,0.03869618246952692,0.06861120061046072
A,1,0,0,1,15,15,zero,0.7885127663612366,0.8926706927061081,0.008901000022888184,0.03493141210079198,0.008901000022888184,0.014722902039686847,0.007263839861554924
A,1,1,1,2,15,15,zero,0.7868599891662598,0.8865994798183442,0.01055377721786499,0.04100262498855589,0.01055377721786499,0.017387548049290973,0.00857849656777501
A,1,2,2,3,15,15,zero,0.7892709970474243,0.8882712786436081,0.00814276933670044,0.039330826163291976,0.00814276933670044,0.014697907030582436,0.007251508071057158
A,1,3,3,4,15,15,zero,0.7905999422073364,0.8917908098936081,0.00681382417678833,0.035811294913291936,0.00681382417678833,0.012782373329003654,0.006306440989840895
A,1,4,4,5,15,15,zero,0.7905479073524475,0.8995337141990662,0.006865859031677246,0.028068390607833837,0.006865859031677246,0.011543924132982886,0.005695427168495274
A,1,5,5,6,15,15,zero,0.789370059967041,0.8975100481748581,0.00804370641708374,0.030092056632041952,0.00804370641708374,0.013059049189090732,0.006442944590544963
A,1,6,6,7,15,15,zero,0.7910383343696594,0.9019094622373581,0.006375432014465332,0.025692642569541957,0.006375432014465332,0.010657539109388992,0.005258111288126652
A,1,7,7,8,15,15,zero,0.7913559675216675,0.8969821399688721,0.006057798862457275,0.03061996483802798,0.006057798862457275,0.01116112633546194,0.005506566175393997
A,1,8,8,9,15,15,zero,0.790448009967804,0.8958382493495941,0.006965756416320801,0.03176385545730598,0.006965756416320801,0.012259732325871797,0.006048585538408918
A,1,9,9,10,15,15,zero,0.7911679148674011,0.8989178391933441,0.006245851516723633,0.02868426561355597,0.006245851516723633,0.011026562452316296,0.005440176376991199
A,1,10,10,11,15,15,zero,0.7903683185577393,0.8963662649631501,0.007045447826385498,0.031235839843750002,0.007045447826385498,0.012251421133677165,0.0060444850445662175
A,1,11,11,12,15,15,zero,0.7918119430541992,0.8962781907558441,0.005601823329925537,0.031323914051055946,0.005601823329925537,0.010822475671768195,0.005339486058753284
