method,repeat,k_text,k_audio,k_vision,sample_index,sample_id,baseline,class_probability,hybrid_final_intensity,classification_probability_drop,regression_absolute_delta
random,12,11,10,11,16,16,missing,0.533427894115448,-0.3193018527090549,0.41142523288726807,1.645974796384573
random,13,11,10,11,16,16,missing,0.533427894115448,-0.3193018527090549,0.41142523288726807,1.645974796384573
random,14,11,10,11,16,16,missing,0.4517621099948883,-0.19623374894857404,0.49309101700782776,1.7690429001450538
random,15,11,10,11,16,16,missing,0.4762600362300873,-0.27787040299773214,0.4685930907726288,1.6874062460958958
random,16,11,10,11,16,16,missing,0.5265601277351379,-0.3330720402061939,0.4182929992675781,1.632204608887434
random,17,11,10,11,16,16,missing,0.4740174412727356,-0.2661349445044994,0.47083568572998047,1.6991417045891286
random,18,11,10,11,16,16,missing,0.533427894115448,-0.3193018527090549,0.41142523288726807,1.645974796384573
random,19,11,10,11,16,16,missing,0.5186849236488342,-0.3447524791717529,0.42616820335388184,1.620524169921875
random,20,11,10,11,16,16,missing,0.5186849236488342,-0.3447524791717529,0.42616820335388184,1.620524169921875
random,21,11,10,11,16,16,missing,0.5265601277351379,-0.3330720402061939,0.4182929992675781,1.632204608887434
random,22,11,10,11,16,16,missing,0.5167417526245117,-0.3231073566138744,0.42811137437820435,1.6421692924797535
random,23,11,10,11,16,16,missing,0.48280975222587585,-0.2221572909414768,0.4620433747768402,1.7431193581521511
random,24,11,10,11,16,16,missing,0.5265601277351379,-0.3330720402061939,0.4182929992675781,1.632204608887434
random,25,11,10,11,16,16,missing,0.5167417526245117,-0.3231073566138744,0.42811137437820435,1.6421692924797535
random,26,11,10,11,16,16,missing,0.48280975222587585,-0.2221572909414768,0.4620433747768402,1.7431193581521511
random,27,11,10,11,16,16,missing,0.4517621099948883,-0.19623374894857404,0.49309101700782776,1.7690429001450538
random,28,11,10,11,16,16,missing,0.5109511613845825,-0.32591198307871816,0.43390196561813354,1.63936466601491
random,29,11,10,11,16,16,missing,0.4762600362300873,-0.27787040299773214,0.4685930907726288,1.6874062460958958
random,30,11,10,11,16,16,missing,0.4517621099948883,-0.19623374894857404,0.49309101700782776,1.7690429001450538
random,31,11,10,11,16,16,missing,0.533427894115448,-0.3193018527090549,0.41142523288726807,1.645974796384573
random,32,11,10,11,16,16,missing,0.5170320868492126,-0.32161154509186746,0.4278210401535034,1.6436651040017605
random,33,11,10,11,16,16,missing,0.5265601277351379,-0.3330720402061939,0.4182929992675781,1.632204608887434
random,34,11,10,11,16,16,missing,0.5265601277351379,-0.3330720402061939,0.4182929992675781,1.632204608887434
random,35,11,10,11,16,16,missing,0.5109511613845825,-0.32591198307871816,0.43390196561813354,1.63936466601491
random,36,11,10,11,16,16,missing,0.4934868812561035,-0.2583479762434959,0.45136624574661255,1.706928672850132
random,37,11,10,11,16,16,missing,0.533427894115448,-0.3193018527090549,0.41142523288726807,1.645974796384573
random,38,11,10,11,16,16,missing,0.5167417526245117,-0.3231073566138744,0.42811137437820435,1.6421692924797535
random,39,11,10,11,16,16,missing,0.48280975222587585,-0.2221572909414768,0.4620433747768402,1.7431193581521511
random,40,11,10,11,16,16,missing,0.4517621099948883,-0.19623374894857404,0.49309101700782776,1.7690429001450538
random,41,11,10,11,16,16,missing,0.4762600362300873,-0.27787040299773214,0.4685930907726288,1.6874062460958958
random,42,11,10,11,16,16,missing,0.4517621099948883,-0.19623374894857404,0.49309101700782776,1.7690429001450538
random,43,11,10,11,16,16,missing,0.5265601277351379,-0.3330720402061939,0.4182929992675781,1.632204608887434
random,44,11,10,11,16,16,missing,0.5167417526245117,-0.3231073566138744,0.42811137437820435,1.6421692924797535
random,45,11,10,11,16,16,missing,0.5109511613845825,-0.32591198307871816,0.43390196561813354,1.63936466601491
random,46,11,10,11,16,16,missing,0.5265601277351379,-0.3330720402061939,0.4182929992675781,1.632204608887434
random,47,11,10,11,16,16,missing,0.48280975222587585,-0.2221572909414768,0.4620433747768402,1.7431193581521511
random,48,11,10,11,16,16,missing,0.4762600362300873,-0.27787040299773214,0.4685930907726288,1.6874062460958958
random,49,11,10,11,16,16,missing,0.4517621099948883,-0.19623374894857404,0.49309101700782776,1.7690429001450538
random,50,11,10,11,16,16,missing,0.4517621099948883,-0.19623374894857404,0.49309101700782776,1.7690429001450538
top,0,17,11,11,17,17,missing,0.5527222156524658,0.5183685764908791,0.3477329611778259,0.6437221904397009
random,1,17,11,11,17,17,missing,0.6730635762214661,0.6545304417252541,0.22739160060882568,0.5075603252053259
random,2,17,11,11,17,17,missing,0.7011377215385437,0.7916161194682122,0.19931745529174805,0.3704746474623678
random,3,17,11,11,17,17,missing,0.6704747080802917,0.671028244459629,0.22998046875,0.49106252247095095
random,4,17,11,11,17,17,missing,0.6305804252624512,0.5909148714184761,0.2698747515678406,0.5711758955121039
random,5,17,11,11,17,17,missing,0.6187126040458679,0.5551476673126221,0.28174257278442383,0.6069430996179579
random,6,17,11,11,17,17,missing,0.6978962421417236,0.7396150667309761,0.20255893468856812,0.4224757001996039
random,7,17,11,11,17,17,missing,0.691656768321991,0.7419467776656151,0.20879840850830078,0.4201439892649649
random,8,17,11,11,17,17,missing,0.6080425977706909,0.5654862903594972,0.29241257905960083,0.5966044765710828
random,9,17,11,11,17,17,missing,0.7163345813751221,0.7503056106805802,0.18412059545516968,0.4117851562499998
random,10,17,11,11,17,17,missing,0.7478516697883606,0.8534279407501221,0.15260350704193115,0.3086628261804579
random,11,17,11,11,17,17,missing,0.6719791889190674,0.6851503528594971,0.22847598791122437,0.4769404140710829
random,12,17,11,11,17,17,missing,0.6859411597251892,0.7584885637998582,0.21451401710510254,0.4036022031307218
random,13,17,11,11,17,17,missing,0.6833823323249817,0.6893297425150872,0.21707284450531006,0.47276102441549284
random,14,17,11,11,17,17,missing,0.6559324264526367,0.5941264651656151,0.24452275037765503,0.5679643017649649
random,15,17,11,11,17,17,missing,0.6664326786994934,0.6445877766847611,0.23402249813079834,0.5175029902458189
random,16,17,11,11,17,17,missing,0.6769583821296692,0.6781112903594971,0.22349679470062256,0.48397947657108287
random,17,17,11,11,17,17,missing,0.5830028653144836,0.513573204421997,0.3174523115158081,0.648517562508583
random,18,17,11,11,17,17,missing,0.6557850241661072,0.6426079866528511,0.24467015266418457,0.5194827802777289
random,19,17,11,11,17,17,missing,0.6191301941871643,0.5699296878218651,0.28132498264312744,0.5921610791087148
random,20,17,11,11,17,17,missing,0.660938024520874,0.6910015413403512,0.23951715230941772,0.4710892255902288
random,21,17,11,11,17,17,missing,0.5787333846092224,0.4825573352813721,0.32172179222106934,0.6795334316492079
random,22,17,11,11,17,17,missing,0.6915072202682495,0.7165181429028511,0.20894795656204224,0.4455726240277289
random,23,17,11,11,17,17,missing,0.6828856468200684,0.7082032932877541,0.2175695300102234,0.4538874736428259
random,24,17,11,11,17,17,missing,0.5906200408935547,0.5520680774688721,0.30983513593673706,0.6100226894617079
random,25,17,11,11,17,17,missing,0.6195233464241028,0.5942144319653512,0.28093183040618896,0.5678763349652288
random,26,17,11,11,17,17,missing,0.5900011658668518,0.5214921497344971,0.31045401096343994,0.6405986171960829
random,27,17,11,11,17,17,missing,0.5330688953399658,0.4670273821592331,0.3673862814903259,0.6950633847713469
random,28,17,11,11,17,17,missing,0.728165864944458,0.7771420901656151,0.17228931188583374,0.3849486767649649
random,29,17,11,11,17,17,missing,0.6238349676132202,0.5327986223936081,0.27662020921707153,0.6292921445369719
random,30,17,11,11,17,17,missing,0.6314911246299744,0.6489871370434761,0.2689640522003174,0.5131036298871039
random,31,17,11,11,17,17,missing,0.6414468884468079,0.6111961595058442,0.2590082883834839,0.5508946074247358
random,32,17,11,11,17,17,missing,0.6472690105438232,0.6315655218005181,0.2531861662864685,0.5305252451300619
random,33,17,11,11,17,17,missing,0.7050017714500427,0.7531652298212052,0.19545340538024902,0.40892553710937485
random,34,17,11,11,17,17,missing,0.6339341402053833,0.5492964251279832,0.26652103662490845,0.6127943418025968
random,35,17,11,11,17,17,missing,0.5755075812339783,0.5302909778594971,0.3249475955963135,0.6317997890710829
random,36,17,11,11,17,17,missing,0.6700071692466736,0.6407162708282471,0.23044800758361816,0.5213744961023329
random,37,17,11,11,17,17,missing,0.6913328766822815,0.7013401643872261,0.20912230014801025,0.46075060254335387
random,38,17,11,11,17,17,missing,0.6523475646972656,0.6014734651684761,0.24810761213302612,0.5606173017621039
random,39,17,11,11,17,17,missing,0.7115285396575928,0.7599843753218651,0.18892663717269897,0.40210639160871486
random,40,17,11,11,17,17,missing,0.6682071089744568,0.6159915315747262,0.23224806785583496,0.5460992353558538
random,41,17,11,11,17,17,missing,0.6626424193382263,0.5797404026627541,0.23781275749206543,0.5823503642678259
random,42,17,11,11,17,17,missing,0.620442807674408,0.564782394850254,0.2800123691558838,0.5973083720803259
random,43,17,11,11,17,17,missing,0.7265180945396423,0.8108415911436081,0.17393708229064941,0.3512491757869719
random,44,17,11,11,17,17,missing,0.7142471075057983,0.8158129505157471,0.1862080693244934,0.3462778164148329
random,45,17,11,11,17,17,missing,0.7064886689186096,0.7560249026656152,0.19396650791168213,0.4060658642649648
random,46,17,11,11,17,17,missing,0.7427281141281128,0.8752930071592331,0.15772706270217896,0.2867977597713469
random,47,17,11,11,17,17,missing,0.5293915271759033,0.39848451643586164,0.3710636496543884,0.7636062504947183
random,48,17,11,11,17,17,missing,0.7167202234268188,0.7831252825498581,0.1837349534034729,0.37896548438072186
random,49,17,11,11,17,17,missing,0.6827191114425659,0.7169580843091011,0.21773606538772583,0.44513268262147887
random,50,17,11,11,17,17,missing,0.7091243863105774,0.7585765305995942,0.19133079051971436,0.4035142363309858
top,0,12,11,11,18,18,missing,0.20700275897979736,-0.09762089213579891,0.3542504906654358,0.3112750386968255
random,1,12,11,11,18,18,missing,0.630097508430481,-0.5470815426468849,-0.0688442587852478,0.13818561181426048
random,2,12,11,11,18,18,missing,0.40568310022354126,-0.31103095964193345,0.1555701494216919,0.09786497119069099
random,3,12,11,11,18,18,missing,0.6067056059837341,-0.4580373644292354,-0.04545235633850098,0.049141433596610995
random,4,12,11,11,18,18,missing,0.5629011392593384,-0.43410456804037095,-0.0016478896141052246,0.02520863720774652
random,5,12,11,11,18,18,missing,0.6190177202224731,-0.5365669322967529,-0.05776447057723999,0.12767100146412846
random,6,12,11,11,18,18,missing,0.6335152387619019,-0.5422861705780029,-0.0722619891166687,0.13339023974537845
random,7,12,11,11,18,18,missing,0.528078019618988,-0.4106337047576904,0.03317523002624512,0.0017377739250659663
random,8,12,11,11,18,18,missing,0.36343488097190857,-0.20834863810837267,0.19781836867332458,0.20054729272425176
random,9,12,11,11,18,18,missing,0.631280779838562,-0.5410103297591209,-0.07002753019332886,0.13211439892649646
random,10,12,11,11,18,18,missing,0.5467664003372192,-0.39728146696686745,0.014486849308013916,0.011614463865756985
random,11,12,11,11,18,18,missing,0.5982934832572937,-0.47378726140260696,-0.03704023361206055,0.06489133056998253
random,12,12,11,11,18,18,missing,0.3425534963607788,-0.2096904674530029,0.21869975328445435,0.19920546337962153
random,13,12,11,11,18,18,missing,0.5364559888839722,-0.39384992936849594,0.024797260761260986,0.015046001464128489
random,14,12,11,11,18,18,missing,0.5201095938682556,-0.3640659176468849,0.04114365577697754,0.04483001318573954
random,15,12,11,11,18,18,missing,0.3427946865558624,-0.2031133380591869,0.21845856308937073,0.20578259277343752
random,16,12,11,11,18,18,missing,0.6450244188308716,-0.5828487467527389,-0.08377116918563843,0.17395281592011447
random,17,12,11,11,18,18,missing,0.6478686928749084,-0.5535046764373779,-0.08661544322967529,0.14460874560475345
random,18,12,11,11,18,18,missing,0.39456188678741455,-0.25018706852793693,0.1666913628578186,0.1587088623046875
random,19,12,11,11,18,18,missing,0.45551037788391113,-0.2914755587637424,0.10574287176132202,0.117420372068882
random,20,12,11,11,18,18,missing,0.5677248239517212,-0.47594298503398896,-0.006471574306488037,0.06704705420136453
random,21,12,11,11,18,18,missing,0.5537081956863403,-0.37825400114655494,0.007545053958892822,0.03064192968606949
random,22,12,11,11,18,18,missing,0.603223979473114,-0.5057710338592529,-0.04197072982788086,0.0968751030266285
random,23,12,11,11,18,18,missing,0.5734466314315796,-0.44002175847291947,-0.012193381786346436,0.031125827640295034
random,24,12,11,11,18,18,missing,0.5798043608665466,-0.45984114030599593,-0.018551111221313477,0.0509452094733715
random,25,12,11,11,18,18,missing,0.5399051904678345,-0.41509909391999245,0.02134805917739868,0.006203163087368013
random,26,12,11,11,18,18,missing,0.39459872245788574,-0.2555983424544334,0.1666545271873474,0.15329758837819102
random,27,12,11,11,18,18,missing,0.5425499081611633,-0.37717613933086397,0.018703341484069824,0.031719791501760464
random,28,12,11,11,18,18,missing,0.5781402587890625,-0.4202904239952564,-0.016887009143829346,0.011394493162631969
random,29,12,11,11,18,18,missing,0.6369282007217407,-0.5615555719494819,-0.07567495107650757,0.15265964111685748
random,30,12,11,11,18,18,missing,0.4990290105342865,-0.3144185138404369,0.062224239110946655,0.09447741699218754
random,31,12,11,11,18,18,missing,0.37959742546081543,-0.23582298429906368,0.18165582418441772,0.17307294653356076
random,32,12,11,11,18,18,missing,0.5760687589645386,-0.46322869450449944,-0.01481550931930542,0.054332763671875006
random,33,12,11,11,18,18,missing,0.33921024203300476,-0.19576632463037966,0.2220430076122284,0.21312960620224478
random,34,12,11,11,18,18,missing,0.6016288995742798,-0.48883328971862794,-0.04037564992904663,0.0799373588860035
random,35,12,11,11,18,18,missing,0.38337841629981995,-0.2129900279998779,0.1778748333454132,0.19590590283274653
random,36,12,11,11,18,18,missing,0.5741217136383057,-0.45830134538412093,-0.01286846399307251,0.049405414551496496
random,37,12,11,11,18,18,missing,0.39533376693725586,-0.25194683415293695,0.1659194827079773,0.15694909667968748
random,38,12,11,11,18,18,missing,0.5967695116996765,-0.47594298503398896,-0.03551626205444336,0.06704705420136453
random,39,12,11,11,18,18,missing,0.5567724108695984,-0.44442119938731195,0.004480838775634766,0.03552526855468752
random,40,12,11,11,18,18,missing,0.6405912637710571,-0.5720261988997459,-0.07933801412582397,0.1631302680671215
random,41,12,11,11,18,18,missing,0.5711858868598938,-0.4314209362030029,-0.009932637214660645,0.022525005370378492
random,42,12,11,11,18,18,missing,0.5118952989578247,-0.3870748478233814,0.04935795068740845,0.021821083009243014
random,43,12,11,11,18,18,missing,0.5538730025291443,-0.4311569552481174,0.007380247116088867,0.02226102441549299
random,44,12,11,11,18,18,missing,0.6091037392616272,-0.530143744802475,-0.04785048961639404,0.12124781396985052
random,45,12,11,11,18,18,missing,0.5584031343460083,-0.41263543278574943,0.0028501152992248535,0.0037395019531250018
random,46,12,11,11,18,18,missing,0.4120088517665863,-0.2817968478262424,0.14924439787864685,0.127099083006382
random,47,12,11,11,18,18,missing,0.56074059009552,-0.43955982536673543,0.0005126595497131348,0.030663894534111003
random,48,12,11,11,18,18,missing,0.5626645088195801,-0.40669622380137443,-0.0014112591743469238,0.0021997070312499978
random,49,12,11,11,18,18,missing,0.649880051612854,-0.5758977047562599,-0.08862680196762085,0.16700177392363547
random,50,12,11,11,18,18,missing,0.5401568412780762,-0.39231013444662094,0.021096408367156982,0.016585796386003493
top,0,11,12,9,19,19,missing,0.1590718775987625,-0.539294547533989,0.26903222501277924,0.909710807621479
random,1,11,12,9,19,19,missing,0.1806076169013977,-0.43322468522787094,0.24749648571014404,0.803640945315361
random,2,11,12,9,19,19,missing,0.49610579013824463,0.45849256184101106,-0.06800168752670288,0.08807630175352094
random,3,11,12,9,19,19,missing,0.3813827335834503,0.1818463882595301,0.04672136902809143,0.18856987182796003
random,4,11,12,9,19,19,missing,0.427388995885849,0.35968167903423315,0.000715106725692749,0.010734581053256975
random,5,11,12,9,19,19,missing,0.32786622643470764,0.07920255891382696,0.1002378761768341,0.2912137011736632
random,6,11,12,9,19,19,missing,0.28325650095939636,-0.0029908716430887376,0.14484760165214539,0.3734071317305789
random,7,11,12,9,19,19,missing,0.4248468577861786,0.33786059602499013,0.003257244825363159,0.03255566406249999
random,8,11,12,9,19,19,missing,0.3782529830932617,0.2258955081343651,0.04985111951828003,0.14452075195312503
random,9,11,12,9,19,19,missing,0.2646017372608185,-0.15015539128184316,0.16350236535072327,0.5205716513693333
random,10,11,12,9,19,19,missing,0.29938969016075134,-0.023424776656925658,0.1287144124507904,0.3938410367444158
random,11,11,12,9,19,19,missing,0.29431429505348206,-0.023226114608719924,0.1337898075580597,0.39364237469621005
random,12,11,12,9,19,19,missing,0.49655720591545105,0.4726586536407471,-0.0684531033039093,0.10224239355325698
random,13,11,12,9,19,19,missing,0.5446628332138062,0.5595910647749901,-0.1165587306022644,0.18917480468749998
random,14,11,12,9,19,19,missing,0.38618412613868713,0.2189224475860596,0.041919976472854614,0.1514938125014305
random,15,11,12,9,19,19,missing,0.45598816871643066,0.4168740886986256,-0.027884066104888916,0.046457828611135454
random,16,11,12,9,19,19,missing,0.3464677035808563,0.11564620246887208,0.08163639903068542,0.25477005761861804
random,17,11,12,9,19,19,missing,0.4265473484992981,0.28381380500793457,0.0015567541122436523,0.08660245507955555
random,18,11,12,9,19,19,missing,0.4406960606575012,0.3622333606719971,-0.012591958045959473,0.00818289941549305
random,19,11,12,9,19,19,missing,0.4156109392642975,0.3013014759063721,0.012493163347244263,0.06911478418111805
random,20,11,12,9,19,19,missing,0.33021947741508484,0.03727338923662903,0.09788462519645691,0.3331428708508611
random,21,11,12,9,19,19,missing,0.4145945608615875,0.3283798640906811,0.013509541749954224,0.04203639599680903
random,22,11,12,9,19,19,missing,0.5245479941368103,0.4906082844972611,-0.09644389152526855,0.120192024409771
random,23,11,12,9,19,19,missing,0.4779056906700134,0.4452283177018166,-0.04980158805847168,0.07481205761432647
random,24,11,12,9,19,19,missing,0.5590415000915527,0.5650023655533791,-0.130937397480011,0.194586105465889
random,25,11,12,9,19,19,missing,0.3908926248550415,0.2601009524703026,0.037211477756500244,0.1103153076171875
random,26,11,12,9,19,19,missing,0.4473777711391449,0.3613974612593651,-0.01927366852760315,0.009018798828125008
random,27,11,12,9,19,19,missing,0.4423587918281555,0.3438658069610596,-0.01425468921661377,0.026550453126430507
random,28,11,12,9,19,19,missing,0.4139484465122223,0.28757529866099363,0.014155656099319458,0.0828409614264965
random,29,11,12,9,19,19,missing,0.42084577679634094,0.30625078987479215,0.007258325815200806,0.06416547021269797
random,30,11,12,9,19,19,missing,0.42172473669052124,0.2841437610626221,0.006379365921020508,0.086272499024868
random,31,11,12,9,19,19,missing,0.4575517773628235,0.4093950847923756,-0.02944767475128174,0.03897882470488545
random,32,11,12,9,19,19,missing,0.5279185175895691,0.48185338606834416,-0.09981441497802734,0.11143712598085403
random,33,11,12,9,19,19,missing,0.3212588429450989,0.05035065022259953,0.10684525966644287,0.3200656098648906
random,34,11,12,9,19,19,missing,0.3504496216773987,0.05164022578448059,0.07765448093414307,0.31877603430300955
random,35,11,12,9,19,19,missing,0.5565311312675476,0.5850636292338371,-0.12842702865600586,0.21464736914634702
random,36,11,12,9,19,19,missing,0.3479841947555542,0.10572002449035647,0.08011990785598755,0.2646962355971336
random,37,11,12,9,19,19,missing,0.3357568383216858,0.08819935932904484,0.09234726428985596,0.2822169007584453
random,38,11,12,9,19,19,missing,0.454155832529068,0.37534360920786863,-0.026051729917526245,0.00492734912037851
random,39,11,12,9,19,19,missing,0.42882904410362244,0.3153796009063721,-0.0007249414920806885,0.055036659181118
random,40,11,12,9,19,19,missing,0.3410384953022003,0.08755594099462034,0.08706560730934143,0.2828603190928698
random,41,11,12,9,19,19,missing,0.34842371940612793,0.1339477542281151,0.07968038320541382,0.236468505859375
random,42,11,12,9,19,19,missing,0.18894140422344208,-0.41421921110749244,0.23916269838809967,0.7846354711949826
random,43,11,12,9,19,19,missing,0.38977259397506714,0.2283591692686081,0.03833150863647461,0.14205709081888201
random,44,11,12,9,19,19,missing,0.3590019941329956,0.1743563885033131,0.06910210847854614,0.19605987158417704
random,45,11,12,9,19,19,missing,0.3233530521392822,0.0573649619907141,0.10475105047225952,0.313051298096776
random,46,11,12,9,19,19,missing,0.43459799885749817,0.3230565838158131,-0.006493896245956421,0.04735967627167703
random,47,11,12,9,19,19,missing,0.3894646167755127,0.22391577180624012,0.03863948583602905,0.14650048828125
random,48,11,12,9,19,19,missing,0.2968460023403168,-0.0333179570160806,0.13125810027122498,0.4037342171035707
random,49,11,12,9,19,19,missing,0.2606359124183655,-0.17067866862416264,0.16746819019317627,0.5410949287116528
random,50,11,12,9,19,19,missing,0.4117656350135803,0.28911509358286863,0.016338467597961426,0.08130116650462149
top,0,19,11,11,20,20,missing,0.4625416398048401,0.3535665095984936,0.25868022441864014,0.4921184194386005
random,1,19,11,11,20,20,missing,0.5843843817710876,0.6206109700441361,0.13683748245239258,0.225073958992958
random,2,19,11,11,20,20,missing,0.6238851547241211,0.6602056966066361,0.09733670949935913,0.18547923243045805
random,3,19,11,11,20,20,missing,0.6019736528396606,0.604817062819004,0.11924821138381958,0.2408678662180901
random,4,19,11,11,20,20,missing,0.576288104057312,0.5880992356777192,0.1449337601661682,0.257585693359375
random,5,19,11,11,20,20,missing,0.6177752017974854,0.6968527835249901,0.10344666242599487,0.148832145512104
random,6,19,11,11,20,20,missing,0.5938887000083923,0.5609548723936081,0.1273331642150879,0.28473005664348605
random,7,19,11,11,20,20,missing,0.6258252263069153,0.6842264329433442,0.09539663791656494,0.16145849609374996
random,8,19,11,11,20,20,missing,0.6020357012748718,0.6271660540342331,0.1191861629486084,0.21851887500286105
random,9,19,11,11,20,20,missing,0.5917283892631531,0.6214028323531151,0.12949347496032715,0.22428209668397903
random,10,19,11,11,20,20,missing,0.6043689846992493,0.6448516770839692,0.11685287952423096,0.20083325195312496
random,11,19,11,11,20,20,missing,0.6302722692489624,0.6810148928999901,0.09094959497451782,0.16467003613710407
random,12,19,11,11,20,20,missing,0.6110541820526123,0.6374606936812401,0.11016768217086792,0.208224235355854
random,13,19,11,11,20,20,missing,0.5731769800186157,0.6287498323559761,0.1480448842048645,0.216935096681118
random,14,19,11,11,20,20,missing,0.5952727794647217,0.6706322864532471,0.12594908475875854,0.175052642583847
random,15,19,11,11,20,20,missing,0.6125080585479736,0.6483712083339691,0.10871380567550659,0.19731372070312503
random,16,19,11,11,20,20,missing,0.6512727737426758,0.7288805393815041,0.06994909048080444,0.11680438965559004
random,17,19,11,11,20,20,missing,0.6479074954986572,0.6650890354752541,0.073314368724823,0.18059589356184003
random,18,19,11,11,20,20,missing,0.5878345370292664,0.6167394104838372,0.13338732719421387,0.22894551855325695
random,19,19,11,11,20,20,missing,0.5920263528823853,0.6282219241499901,0.12919551134109497,0.21746300488710402
random,20,19,11,11,20,20,missing,0.6055600643157959,0.6556742786407471,0.11566179990768433,0.19001065039634701
random,21,19,11,11,20,20,missing,0.5768149495124817,0.581016243481636,0.14440691471099854,0.2646686855554581
random,22,19,11,11,20,20,missing,0.6036350131034851,0.6342490999341012,0.11758685111999512,0.21143582910299297
random,23,19,11,11,20,20,missing,0.5978811383247375,0.6515388186812401,0.12334072589874268,0.19414611035585405
random,24,19,11,11,20,20,missing,0.5662990212440491,0.5814561848878861,0.15492284297943115,0.26422874414920805
random,25,19,11,11,20,20,missing,0.5816019773483276,0.5879672854781152,0.1396198868751526,0.25771764355897897
random,26,19,11,11,20,20,missing,0.6388264298439026,0.6773633577466012,0.08239543437957764,0.16832157129049297
random,27,19,11,11,20,20,missing,0.597564160823822,0.6336332249283791,0.1236577033996582,0.212051704108715
random,28,19,11,11,20,20,missing,0.6415248513221741,0.7301123430967331,0.07969701290130615,0.11557258594036102
random,29,19,11,11,20,20,missing,0.5684854984283447,0.5793884280562401,0.1527363657951355,0.266296500980854
random,30,19,11,11,20,20,missing,0.6049789786338806,0.651142914378643,0.11624288558959961,0.1945420146584511
random,31,19,11,11,20,20,missing,0.6326794028282166,0.6673326722025872,0.08854246139526367,0.17835225683450695
random,32,19,11,11,20,20,missing,0.5886873602867126,0.5643864368438721,0.13253450393676758,0.281298492193222
random,33,19,11,11,20,20,missing,0.5875946283340454,0.5997136995434761,0.13362723588943481,0.24597122949361805
random,34,19,11,11,20,20,missing,0.6223647594451904,0.6848863987565041,0.0988571047782898,0.16079853028059
random,35,19,11,11,20,20,missing,0.5664936900138855,0.5636824876308442,0.15472817420959473,0.28200244140624997
random,36,19,11,11,20,20,missing,0.6087759733200073,0.6214907991528511,0.1124458909034729,0.22419412988424303
random,37,19,11,11,20,20,missing,0.6059712767601013,0.6563341370463371,0.1152505874633789,0.189350791990757
random,38,19,11,11,20,20,missing,0.6433465480804443,0.7024400716066361,0.07787531614303589,0.143244857430458
random,39,19,11,11,20,20,missing,0.5324108600616455,0.5051702805995941,0.18881100416183472,0.3405146484375
random,40,19,11,11,20,20,missing,0.5725938677787781,0.586075569653511,0.14862799644470215,0.2596093593835831
random,41,19,11,11,20,20,missing,0.6171026229858398,0.6837425081372261,0.10411924123764038,0.161942420899868
random,42,19,11,11,20,20,missing,0.5839793682098389,0.6007255862593651,0.13724249601364136,0.24495934277772902
random,43,19,11,11,20,20,missing,0.6142193078994751,0.6677726136088372,0.10700255632400513,0.17791231542825692
random,44,19,11,11,20,20,missing,0.6090472936630249,0.6607335511088371,0.11217457056045532,0.184951377928257
random,45,19,11,11,20,20,missing,0.6514785885810852,0.6987444993495942,0.06974327564239502,0.14694042968749998
random,46,19,11,11,20,20,missing,0.599547803401947,0.6251863177061081,0.1216740608215332,0.22049861133098603
random,47,19,11,11,20,20,missing,0.6237812042236328,0.6749436800122262,0.09744065999984741,0.17074124902486798
random,48,19,11,11,20,20,missing,0.6340644955635071,0.6996243821620941,0.08715736865997314,0.14606054687500003
random,49,19,11,11,20,20,missing,0.5614286661148071,0.5678619846940041,0.1597931981086731,0.2778229443430901
random,50,19,11,11,20,20,missing,0.5874139070510864,0.5895950471997261,0.1338079571723938,0.256089881837368
