sample_index,sample_id,baseline,phi_T_cls,phi_T_reg,phi_A_cls,phi_A_reg,phi_V_cls,phi_V_reg,cls_efficiency_residual,reg_efficiency_residual
166,32681$_$3,zero,5.625651041666667,-2.02275390625,-0.008626302083333329,-0.0026367187500000062,0.3727213541666667,-0.20859375000000005,8.881784197001252e-16,4.440892098500626e-16
167,32681$_$5,zero,4.817138671875,-1.6473470052083332,0.00036621093750000694,0.03346354166666662,0.6517333984375,-0.3591634114583334,0.0,0.0
168,32681$_$6,zero,4.690877278645834,-1.6101806640624998,-0.5181070963541666,0.2378662109375,0.5323079427083334,-0.31987304687499996,0.0,4.440892098500626e-16
169,33170$_$1,zero,2.9345499674479165,-1.2568033854166667,-0.26729329427083337,0.15179036458333336,0.7200724283854166,-0.34811197916666664,4.440892098500626e-16,0.0
170,33170$_$3,zero,3.887410481770833,-1.4876953125,-0.25687662760416663,0.15195312500000002,0.6458333333333334,-0.3416015625,0.0,2.220446049250313e-16
171,33170$_$4,zero,5.178914388020834,-1.7616816202799481,-0.22782389322916666,0.12825978597005203,0.5606282552083334,-0.3579844156901042,0.0,0.0
172,3MFNIag0wNE$_$12,zero,4.9949951171875,-1.3681559244791668,0.06213378906249999,-0.049466959635416675,0.6962890625000001,-0.40972086588541673,0.0,0.0
173,3MFNIag0wNE$_$14,zero,5.498046875,-1.5722005208333332,0.0506591796875,-0.02395833333333338,0.8028564453125,-0.5788411458333333,0.0,4.440892098500626e-16
174,3MFNIag0wNE$_$16,zero,0.052490234375,0.05769856770833333,0.126708984375,-0.0915934244791667,0.19775390625,-0.2407145182291667,0.0,0.0
175,3MFNIag0wNE$_$7,zero,0.8523966471354166,0.17167968749999998,0.24851481119791666,-0.11337890625000002,1.0872599283854167,-0.537255859375,0.0,0.0
176,3V2qm0rw920$_$11,zero,-0.2984212239583333,-0.07841593424479164,0.5861002604166666,0.11357625325520831,-0.3741048177083333,-0.3550821940104167,0.0,0.0
177,3V2qm0rw920$_$13,zero,2.325724283854167,0.6195393880208333,0.4723307291666667,0.15274251302083328,-0.4596761067708333,-0.30314127604166663,0.0,0.0
178,3V2qm0rw920$_$3,zero,0.14780680338541669,0.01684977213541669,-0.5227254231770834,0.03480631510416665,0.8153483072916666,-0.5305623372395832,5.551115123125783e-17,1.1102230246251565e-16
179,3j94B0pzSVs$_$12,zero,2.2330780029296875,0.5162923177083334,-0.3291168212890625,-0.20421549479166667,-0.208282470703125,-0.24176432291666666,0.0,5.551115123125783e-17
180,3j94B0pzSVs$_$17,zero,4.571940104166667,-1.2044270833333335,0.07291666666666666,-0.06214192708333336,0.4562174479166667,-0.27093098958333334,8.881784197001252e-16,2.220446049250313e-16
181,3j94B0pzSVs$_$1,zero,1.7367706298828125,-0.26310221354166663,-0.107391357421875,-0.05895182291666664,0.4594879150390625,-0.09327799479166667,0.0,5.551115123125783e-17
182,3j94B0pzSVs$_$0,zero,1.590087890625,-0.19485677083333333,0.1094970703125,-0.15574544270833338,-0.1734619140625,-0.1342610677083333,0.0,0.0
183,4cFeG2ydm9A$_$8,zero,1.3779703776041665,0.21868489583333336,0.22678629557291669,0.04993489583333336,0.2790323893229167,0.16263020833333341,0.0,0.0
184,4dV3slGSc60$_$10,zero,0.37255859375,-0.09440104166666666,0.62646484375,0.22200520833333337,-0.35791015624999994,-0.1725260416666667,0.0,0.0
185,4dV3slGSc60$_$12,zero,0.3385009765625,0.01484375000000001,0.8907470703125,0.23828125000000006,-0.413818359375,-0.21484375,0.0,0.0
186,4dV3slGSc60$_$22,zero,-0.12813313802083334,-0.1978515625,0.8268839518229167,0.18583984375,0.005350748697916667,0.0022460937499999742,0.0,8.673617379884035e-18
187,4dV3slGSc60$_$9,zero,0.27686564127604163,0.10976562500000002,0.7407175699869791,0.13925781249999997,-0.12769063313802081,-0.22167968749999997,0.0,2.7755575615628914e-17
188,4dV3slGSc60$_$8,zero,1.6322835286458333,0.6264322916666666,0.5799763997395834,0.08658854166666662,0.27260335286458337,0.028385416666666642,0.0,1.1102230246251565e-16
189,50103$_$3,zero,5.550821940104167,-1.8961100260416668,0.05979410807291666,-0.06573893229166669,0.7287394205729166,-0.32565104166666675,8.881784197001252e-16,0.0
190,5B0PQx3Ep3k$_$5,zero,1.2349650065104167,0.16057942708333334,0.3709513346354167,0.0845052083333333,-0.5605061848958333,-0.18375651041666666,2.220446049250313e-16,2.7755575615628914e-17
191,5O1W39o56gg$_$1,zero,1.402587890625,-0.21416015624999998,-0.24359130859375,0.03300781249999999,-0.03106689453125,-0.11748046874999994,0.0,0.0
192,5O1W39o56gg$_$2,zero,0.6076253255208334,-0.02104899088541666,-0.18631998697916666,-0.05427042643229167,0.4366048177083333,-0.2625712076822917,0.0,0.0
193,5O1W39o56gg$_$9,zero,1.363886515299479,0.3385416666666667,0.017496744791666668,-0.04778645833333335,0.6173044840494791,0.17486979166666664,0.0,0.0
194,5i6AgQSjXO4$_$3,zero,-1.3279012044270833,-0.2897786458333333,0.22825113932291666,0.06930338541666667,0.7280680338541667,0.07516276041666665,2.220446049250313e-16,0.0
195,5i6AgQSjXO4$_$2,zero,-0.23375956217447916,-0.09407552083333337,0.18755086263020831,-0.003841145833333337,1.0482838948567708,0.3307291666666667,0.0,0.0
196,5i6AgQSjXO4$_$6,zero,1.917582194010417,-0.2651387532552083,-0.3926595052083333,0.06313883463541668,0.5445353190104166,-0.2406758626302083,4.440892098500626e-16,5.551115123125783e-17
197,5kaCGzjYukM$_$0,zero,0.5445454915364584,-0.025992838541666632,-0.11457316080729166,-0.0047770182291666605,0.21846516927083331,-0.38631998697916664,0.0,0.0
198,5kaCGzjYukM$_$3,zero,1.9988861083984375,-0.47166341145833335,0.0196380615234375,-0.02891438802083331,1.777374267578125,-0.7177815755208334,0.0,2.220446049250313e-16
199,5kaCGzjYukM$_$2,zero,4.0613657633463545,-1.06904296875,-0.17191060384114581,0.06323242187500003,1.5446268717447917,-0.700439453125,0.0,0.0
200,5kaCGzjYukM$_$5,zero,4.0700022379557295,-1.2051432291666668,-0.1385777791341146,0.03567708333333327,1.6808802286783853,-0.8016276041666668,0.0,2.220446049250313e-16
201,5kaCGzjYukM$_$7,zero,1.78582763671875,0.5827306111653646,0.022460937500000003,-0.06443735758463538,-0.12176513671875,-0.29485575358072913,0.0,0.0
202,6KvG5VbLalY$_$9,zero,-0.9178466796875,-0.36822916666666666,0.181884765625,0.09124348958333334,0.5733642578125,0.0492513020833333,0.0,2.7755575615628914e-17
203,6ZA8I83x-oY$_$0,zero,-0.30220540364583337,-0.1993815104166667,0.5693461100260417,0.1405598958333333,-0.2803243001302083,-0.23297526041666666,5.551115123125783e-17,0.0
204,6ZA8I83x-oY$_$2,zero,2.783894856770833,0.8099609375000001,-0.21976725260416666,-0.08593749999999997,-0.19010416666666669,-0.06777343750000005,0.0,1.1102230246251565e-16
205,6hFiTU77Sm0$_$1,zero,-1.22369384765625,-0.3839029947916667,-0.005187988281249997,-0.05968424479166668,0.9163818359375,0.18421223958333333,0.0,0.0
206,6hFiTU77Sm0$_$2,zero,1.44049072265625,-0.402978515625,0.06243896484375,0.15700683593749998,-0.239501953125,-0.25129394531250004,0.0,0.0
207,6uPGcKTpC4I$_$1,zero,0.33899943033854163,-0.00436197916666666,0.34142557779947913,0.06165364583333337,0.2689158121744792,0.09544270833333339,0.0,0.0
208,6uPGcKTpC4I$_$2,zero,1.0780232747395833,0.17688802083333335,0.6994527180989584,0.23860677083333331,-0.12916056315104166,-0.01861979166666668,2.220446049250313e-16,5.551115123125783e-17
209,6uPGcKTpC4I$_$6,zero,-0.4971822102864583,-0.24648437500000003,0.6666819254557292,0.19033203124999998,0.5414377848307292,0.11318359375,2.220446049250313e-16,2.7755575615628914e-17
210,70280$_$11,zero,5.096272786458334,-1.7928059895833335,-0.2989908854166667,0.14918619791666665,0.46785481770833337,-0.20716145833333333,0.0,0.0
211,70280$_$3,zero,4.487223307291667,-1.3307942708333333,-0.14339192708333334,0.036588541666666696,0.4398600260416667,-0.18899739583333333,8.881784197001252e-16,2.220446049250313e-16
212,70280$_$4,zero,0.9735921223958333,0.1968098958333333,-0.04508463541666667,0.02376302083333332,-0.30839029947916663,-0.11588541666666669,0.0,0.0
213,70280$_$6,zero,2.3127237955729165,-0.3953938802083334,-0.38545735677083337,0.12374674479166665,0.48978678385416663,-0.21775716145833335,4.440892098500626e-16,5.551115123125783e-17
214,75RGHaxmUK8$_$3,zero,-0.14436848958333331,-0.1712890625,0.30485026041666663,0.02021484374999995,0.057779947916666664,0.07333984375000005,2.7755575615628914e-17,2.7755575615628914e-17
215,75RGHaxmUK8$_$5,zero,1.9651285807291665,-0.4239725748697917,0.05570475260416667,-0.12336222330729169,0.04410807291666667,-0.021140543619791664,4.440892098500626e-16,1.1102230246251565e-16
216,7_K3F-lAv1k$_$2,zero,-0.03731282552083333,-0.05319010416666663,0.045206705729166664,-0.07477213541666668,-0.16963704427083334,-0.19664713541666662,0.0,5.551115123125783e-17
217,7r4vRxKLFCA$_$6,zero,1.1468149820963542,0.34228515625,0.49140421549479163,0.11904296875000002,-0.13528951009114581,-0.09218749999999999,2.220446049250313e-16,5.551115123125783e-17
218,80566$_$1,zero,1.5973002115885417,0.26751302083333334,-0.03441365559895833,-0.017057291666666696,-0.061482747395833336,0.03352864583333331,2.220446049250313e-16,0.0
219,80566$_$0,zero,2.223265329996745,-0.41536458333333337,0.027525583902994793,-0.11678059895833334,0.16473261515299478,-0.14187825520833333,0.0,0.0
220,80566$_$3,zero,-0.015584309895833337,-0.12841796875,0.027750651041666664,-0.01865234374999998,0.5351969401041667,-0.26005859375,1.1102230246251565e-16,0.0
221,80566$_$2,zero,0.236328125,-0.1038831075032552,-0.1712646484375,0.03672129313151042,0.6712646484375,-0.4228772481282552,0.0,0.0
222,80566$_$4,zero,1.4597117106119792,0.06157226562500004,0.24944559733072916,-0.10361328124999998,1.4165751139322915,-0.709716796875,0.0,0.0
223,80566$_$6,zero,3.2419687906901045,-0.9884928385416668,0.12760416666666669,-0.08080240885416666,0.9705149332682292,-0.39906412760416665,0.0,2.220446049250313e-16
224,80855$_$11,zero,1.2130025227864583,-0.13822174072265625,-0.09903971354166667,0.037161254882812494,0.8895772298177083,-0.39703521728515623,0.0,5.551115123125783e-17
225,80855$_$10,zero,1.7923990885416665,-0.18839111328125002,0.018854777018229164,-0.10793457031249999,0.3207041422526042,-0.39508056640625,0.0,0.0
226,80855$_$12,zero,2.124593098958333,-0.6682820638020833,-0.14005533854166669,-0.06364339192708338,0.6707356770833334,-0.48760579427083334,4.440892098500626e-16,2.220446049250313e-16
227,80855$_$15,zero,2.31243896484375,0.684375,-0.15386962890625,-0.06562500000000004,0.0,0.0,0.0,0.0
228,80855$_$17,zero,4.950032552083333,-1.4055989583333335,0.13850911458333334,-0.09973958333333334,0.3142903645833333,-0.17669270833333336,8.881784197001252e-16,2.220446049250313e-16
229,80855$_$0,zero,1.76812744140625,-0.3725901285807292,0.0455322265625,-0.02123819986979162,0.35015869140625,-0.14212137858072915,0.0,0.0
230,80855$_$3,zero,0.7154134114583334,-0.1353190104166667,-0.04899088541666667,-0.049283854166666675,0.15047200520833331,-0.15309244791666668,0.0,0.0
231,80855$_$2,zero,0.6722819010416666,-0.4819132486979167,-0.03328450520833333,-0.02605387369791665,-0.17415364583333334,-0.4225016276041667,1.1102230246251565e-16,1.1102230246251565e-16
232,80855$_$7,zero,1.06744384765625,-0.33998209635416665,-0.2266845703125,-0.01427408854166665,0.0034790039062500555,-0.47933756510416664,0.0,0.0
233,80855$_$20,zero,0.5655002593994141,0.34658203125,-0.011556625366210936,-0.03144531249999998,-0.8547248840332031,-0.53974609375,0.0,5.551115123125783e-17
234,830KzUc6CbU$_$0,zero,1.3923746744791667,0.18172200520833337,-0.07991536458333334,-0.11832682291666669,0.9043375651041667,-0.5650553385416667,0.0,1.1102230246251565e-16
235,830KzUc6CbU$_$13,zero,1.8378753662109375,-0.392822265625,-0.3411407470703125,-0.007031249999999999,1.110687255859375,-0.449755859375,0.0,0.0
236,84140$_$0,zero,-0.27527364095052087,0.022395833333333295,0.5466105143229167,0.1513020833333333,-0.42953999837239587,-0.2268229166666667,0.0,0.0
237,84140$_$5,zero,5.611490885416666,-1.9311848958333333,-0.17268880208333331,0.06178385416666663,0.29117838541666663,-0.08997395833333334,0.0,0.0
238,89835$_$1,zero,-0.8821004231770833,-0.1663736979166666,0.061136881510416664,-0.01705729166666664,0.8209635416666667,-0.0017252604166666519,1.1102230246251565e-16,2.7755575615628914e-17
239,89835$_$0,zero,0.6099853515625,0.03856608072916663,-0.21466064453125,-0.030379231770833327,0.022155761718750003,-0.3392415364583333,0.0,0.0
240,89835$_$4,zero,2.576375325520833,-0.6564371744791666,0.23036702473958334,-0.06090494791666664,1.0232137044270835,-0.3994547526041667,0.0,0.0
241,89835$_$7,zero,5.180928548177083,-1.8341471354166667,0.20790608723958331,-0.021891276041666616,0.5281575520833334,-0.2865397135416667,8.881784197001252e-16,0.0
242,8eaYvALnJ0o$_$1,zero,1.9095560709635415,0.47923177083333335,-0.04088338216145833,-0.0819010416666667,0.25373331705729163,0.008138020833333294,0.0,5.551115123125783e-17
243,8eaYvALnJ0o$_$0,zero,2.1239878336588545,0.6498372395833334,0.17977396647135419,0.031868489583333326,0.15717569986979166,-0.10084635416666665,0.0,0.0
244,8x_nCOh6Wmc$_$6,zero,2.3548990885416665,0.6663411458333334,0.08878580729166666,-0.06061197916666665,0.04117838541666667,0.058333333333333376,4.440892098500626e-16,0.0
245,96642$_$1,zero,3.6234944661458335,-1.4829427083333333,0.38240559895833337,-0.12932942708333336,0.4323323567708333,-0.2474934895833333,0.0,0.0
246,96642$_$3,zero,1.89453125,0.6030598958333333,0.14263916015625,-0.04205729166666672,0.10760498046875,0.03391927083333329,0.0,1.1102230246251565e-16
247,96642$_$2,zero,1.44921875,-0.2507568359375,-0.26007080078125,-0.056249999999999974,0.29815673828125,-0.19670410156249998,0.0,0.0
248,96642$_$4,zero,5.885091145833333,-2.050455729166667,0.2972005208333333,-0.15192057291666672,0.26497395833333337,-0.12848307291666658,8.881784197001252e-16,0.0
249,99501$_$10,zero,1.6319173177083335,0.023339843749999988,0.06026204427083333,-0.12138671875000001,0.5992024739583334,-0.2833984375,0.0,0.0
250,99501$_$13,zero,5.17236328125,-1.640543619791667,0.2840576171875,-0.18295084635416667,0.5108642578125,-0.2507242838541667,0.0,4.440892098500626e-16
251,99501$_$1,zero,0.8958333333333335,-0.16315104166666666,-0.030924479166666668,0.0009114583333333266,0.46907552083333337,-0.15807291666666667,2.220446049250313e-16,0.0
252,99501$_$0,zero,1.134765625,-0.35475260416666665,0.210205078125,-0.016373697916666652,0.135986328125,-0.037369791666666666,0.0,0.0
253,99501$_$5,zero,3.1724039713541665,-0.6597981770833333,0.13724772135416669,-0.09261067708333336,0.5936686197916666,-0.32454427083333337,4.440892098500626e-16,0.0
254,99501$_$7,zero,2.234293619791667,0.4896484375000001,0.07975260416666666,-0.02128906250000001,-0.4097493489583333,-0.177734375,2.220446049250313e-16,5.551115123125783e-17
255,9QI-9w_VdB4$_$0,zero,-0.9327799479166667,-0.42197265624999997,0.9838460286458333,0.23046874999999997,0.46431477864583337,0.15869140625,1.1102230246251565e-16,2.7755575615628914e-17
256,AG5EY8ZaFj4$_$3,zero,0.016235351562499993,0.10576171875000001,0.2701416015625,-0.0547119140625,0.40209960937500006,-0.39265136718750004,0.0,5.551115123125783e-17
257,AG5EY8ZaFj4$_$15,zero,0.021077473958333336,-0.05525716145833334,0.08919270833333334,-0.03455403645833333,0.2984212239583333,-0.31839192708333336,0.0,0.0
258,Arh2TKRi_mg$_$15,zero,1.7447509765625,0.253125,-0.21240234375,-0.07529296874999997,-0.4835205078125,-0.23564453125000007,0.0,0.0
259,Arh2TKRi_mg$_$14,zero,0.6832275390625,0.006087239583333317,0.20190429687499997,0.041341145833333336,-0.3577880859375,-0.24899088541666664,0.0,0.0
260,Arh2TKRi_mg$_$16,zero,0.7885335286458333,-0.18710937500000002,-0.41471354166666663,0.12080078125000002,0.010945638020833334,-0.046972656249999994,5.551115123125783e-17,0.0
261,Arh2TKRi_mg$_$19,zero,0.5965983072916667,-0.06575520833333334,0.27030436197916663,0.06783854166666671,-0.4106038411458333,-0.2220052083333333,5.551115123125783e-17,0.0
262,Arh2TKRi_mg$_$32,zero,2.248077392578125,0.6473307291666668,0.069793701171875,-0.010091145833333426,0.54638671875,0.19322916666666667,0.0,0.0
263,Arh2TKRi_mg$_$28,zero,3.70758056640625,-0.9966796875000001,-0.28515625,0.03281250000000001,0.36676025390625,-0.14472656250000002,0.0,0.0
264,Arh2TKRi_mg$_$3,zero,-0.349365234375,-0.12659505208333335,-0.0277099609375,-0.03274739583333334,0.2540283203125,0.0023111979166666376,0.0,2.7755575615628914e-17
265,AxNy9TeTLq8$_$0,zero,1.996404012044271,0.5692708333333334,0.06503804524739583,-0.009830729166666684,0.7639973958333333,0.25227864583333337,0.0,1.1102230246251565e-16
266,BSKAHXFYF_I$_$1,zero,2.500910441080729,-0.27628987630208335,-0.24565633138020834,-0.005086263020833336,-0.06580098470052083,-0.18048909505208333,4.440892098500626e-16,5.551115123125783e-17
267,BSKAHXFYF_I$_$3,zero,1.6573486328125,-0.26516927083333336,-0.67919921875,0.06241861979166664,0.0238037109375,-0.013264973958333353,0.0,2.7755575615628914e-17
268,BSKAHXFYF_I$_$7,zero,1.9553019205729165,-0.35382486979166666,-0.22469075520833331,-0.021793619791666635,0.10068766276041666,-0.05367838541666667,0.0,0.0
269,BSKAHXFYF_I$_$8,zero,0.8897908528645834,-0.028580729166666666,-0.13996378580729169,-0.07711588541666665,0.7969258626302083,-0.33209635416666666,0.0,5.551115123125783e-17
270,Baz0VVQ-E9E$_$10,zero,4.934244791666666,-1.4338541666666669,-0.9092610677083333,0.3554036458333334,0.5497233072916667,-0.22506510416666667,0.0,0.0
271,Baz0VVQ-E9E$_$1,zero,1.7131551106770835,-0.427197774251302,-0.3495890299479167,0.003980509440104128,0.26546223958333337,-0.10581105550130208,0.0,1.1102230246251565e-16
272,Baz0VVQ-E9E$_$5,zero,3.0027974446614585,-1.0311848958333334,0.33513387044270837,-0.09202473958333326,0.49370320638020837,-0.22835286458333337,4.440892098500626e-16,0.0
273,Baz0VVQ-E9E$_$7,zero,1.734171549479167,0.33870442708333337,0.2668863932291667,0.07991536458333338,-0.5059407552083334,-0.25807291666666665,0.0,0.0
274,CJGuudyvA0Y$_$4,zero,0.301513671875,-0.07304687500000004,0.09588623046875,-0.04555664062500001,-0.70526123046875,-0.306201171875,0.0,5.551115123125783e-17
275,CPjbogfLHR4$_$2,zero,-0.6968180338541666,-0.2419921875,0.3225301106770833,0.022167968750000006,0.18141682942708334,-0.04814453125,2.7755575615628914e-17,0.0
276,CPjbogfLHR4$_$5,zero,-0.05940755208333334,-0.08678385416666662,0.29484049479166663,0.013606770833333337,-0.12312825520833334,-0.06432291666666667,5.551115123125783e-17,0.0
277,DdUJojoFU_c$_$11,zero,-1.1065165201822917,-0.37693684895833335,0.9153798421223958,0.2525065104166666,0.20773824055989584,-0.00017903645833330407,1.3877787807814457e-16,2.7755575615628914e-17
278,DdUJojoFU_c$_$15,zero,-0.7974446614583334,-0.3098958333333333,0.2798258463541667,0.13639322916666669,0.4531656901041667,0.02506510416666664,5.551115123125783e-17,0.0
279,DdUJojoFU_c$_$14,zero,0.18023173014322916,-0.09192708333333334,0.40905253092447913,0.1637369791666666,1.1811014811197917,0.46334635416666664,0.0,0.0
280,DdUJojoFU_c$_$17,zero,2.6142527262369795,-0.6516764322916666,-0.3096364339192708,0.05428059895833334,-0.6927998860677084,0.24075520833333328,0.0,1.1102230246251565e-16
281,DdUJojoFU_c$_$16,zero,-0.010162353515625,-0.10371093750000004,0.530242919921875,0.20039062500000004,1.347076416015625,0.4966796875,0.0,0.0
282,DdUJojoFU_c$_$2,zero,-0.6667226155598959,-0.3543619791666666,1.1131388346354167,0.39055989583333334,0.6269480387369792,0.2114583333333333,0.0,0.0
283,DdUJojoFU_c$_$6,zero,2.5497029622395835,-0.5920735677083334,-0.7258097330729167,0.18019205729166665,-0.5663248697916666,0.12008463541666665,0.0,5.551115123125783e-17
284,DdUJojoFU_c$_$8,zero,-1.6058247884114583,-0.5068359375,0.9544474283854167,0.27724609375,0.7963968912760416,0.22998046874999997,1.1102230246251565e-16,2.7755575615628914e-17
285,DlbYiwOnTyk$_$1,zero,1.2845458984375,-0.2658772786458333,-0.023681640624999993,-0.06953938802083333,0.2501220703125,-0.2437093098958334,0.0,1.1102230246251565e-16
286,E8MuzHUhUHk$_$15,zero,1.3926595052083335,0.15221354166666667,0.19801839192708334,0.06744791666666665,0.4111531575520833,0.20690104166666667,0.0,5.551115123125783e-17
287,E8MuzHUhUHk$_$14,zero,0.48467000325520837,-0.02851562499999995,0.15654500325520834,0.03808593749999998,0.5394490559895834,0.2138671875,0.0,2.7755575615628914e-17
288,E8MuzHUhUHk$_$16,zero,1.4472401936848958,0.38248697916666674,0.12169392903645833,-0.017513020833333316,0.4770863850911458,0.13658854166666665,0.0,0.0
289,E8MuzHUhUHk$_$2,zero,0.60675048828125,0.25938313802083335,0.3193359375,0.01686604817708334,-0.97100830078125,-0.4533976236979167,0.0,5.551115123125783e-17
290,E8MuzHUhUHk$_$9,zero,0.7885691324869792,0.22330729166666669,0.17626444498697919,-0.06165364583333333,-0.6934712727864583,-0.2737630208333333,2.220446049250313e-16,0.0
291,EEjCkc82oyk$_$7,zero,2.667012532552083,-0.6787923177083335,-0.08707682291666666,0.012613932291666675,0.5081990559895834,-0.13655598958333337,0.0,2.220446049250313e-16
292,EEjCkc82oyk$_$9,zero,2.7226460774739585,-0.5873372395833334,-0.24981180826822919,0.017692057291666664,0.2754567464192708,-0.07303059895833332,4.440892098500626e-16,0.0
293,EQxkXiWAm08$_$8,zero,1.9330240885416665,0.003759765625000022,-0.17989095052083331,-0.11948242187500004,-0.3185628255208333,-0.5965820312500001,0.0,0.0
294,ET1cU5_A2YM$_$1,zero,3.928914388020833,-0.9497202555338542,-0.047159830729166664,-0.05927073160807291,0.8736165364583333,-0.4761652628580729,0.0,0.0
295,ET1cU5_A2YM$_$3,zero,1.2829793294270833,0.06975911458333334,-0.07476298014322917,-0.0744791666666667,0.8406117757161459,-0.3849283854166667,0.0,5.551115123125783e-17
296,ET1cU5_A2YM$_$6,zero,3.150390625,-0.7436848958333333,-0.13580322265625,-0.005013020833333314,0.78851318359375,-0.39934895833333334,0.0,0.0
297,EmmuWoCUgXs$_$22,zero,1.1012369791666667,-0.21279296875000003,-0.15346272786458334,-0.03564453125000001,-0.15041097005208331,-0.06992187499999997,0.0,0.0
298,EmmuWoCUgXs$_$7,zero,4.901692708333333,-1.4185546875000004,-0.12809244791666666,0.0306640625,0.44710286458333337,-0.31914062499999996,8.881784197001252e-16,2.220446049250313e-16
299,Es9MkKsMsjU$_$10,zero,1.0389811197916665,-0.3209431966145833,-0.6971028645833334,0.32308756510416664,0.13444010416666666,-0.20585530598958335,2.220446049250313e-16,0.0
300,Es9MkKsMsjU$_$12,zero,5.0120849609375,-1.5108723958333337,-0.37158203125000006,0.18522135416666663,0.7994384765625,-0.5024739583333334,0.0,2.220446049250313e-16
301,Es9MkKsMsjU$_$2,zero,5.230224609375,-1.6750976562499997,-0.238037109375,0.02148437500000002,0.6005859375,-0.32490234375,0.0,2.220446049250313e-16
302,Es9MkKsMsjU$_$7,zero,5.274454752604167,-1.6256510416666665,-0.5899251302083334,0.17679036458333333,1.0688883463541667,-0.5792643229166667,8.881784197001252e-16,0.0
303,Ezn3p5FWF_U$_$4,zero,1.646814982096354,0.354296875,0.061793009440104164,0.022265624999999956,0.18128458658854169,-0.06562499999999999,0.0,0.0
304,F1U26PLiXjM$_$1,zero,-0.3002573649088542,-0.13427734375000003,0.10904439290364584,0.0017578124999999929,0.5016377766927084,-0.11708984375,0.0,2.7755575615628914e-17
305,F6JV-K840EY$_$2,zero,2.4708251953125,-0.661541748046875,0.0865478515625,-0.022631835937499987,0.2652587890625,0.018646240234374986,0.0,0.0
306,FB_b1dm0SRY$_$10,zero,2.5093485514322915,-0.658203125,0.005442301432291671,-0.11821289062500001,0.7287089029947917,-0.16186523437500006,0.0,1.1102230246251565e-16
307,FB_b1dm0SRY$_$0,zero,0.34152221679687506,-0.14535115559895834,-0.085174560546875,0.021293131510416632,1.0205078125,-0.3919576009114583,0.0,1.1102230246251565e-16
308,FB_b1dm0SRY$_$6,zero,3.142475128173828,-0.7238403320312501,-0.7776908874511719,0.12003173828125,-0.11741256713867189,0.31943359374999997,0.0,5.551115123125783e-17
309,FB_b1dm0SRY$_$9,zero,3.00689697265625,-0.7177897135416668,-0.4114990234375,0.11785481770833334,0.47882080078125,-0.09391276041666669,0.0,2.220446049250313e-16
310,FB_b1dm0SRY$_$8,zero,1.9554239908854165,0.5841796875,0.23844401041666666,0.10664062500000003,0.3510538736979167,0.09980468750000002,4.440892098500626e-16,0.0
311,FxxJB8hBpyQ$_$1,zero,4.400431315104167,-1.1636881510416668,-0.6134847005208333,0.23377278645833333,0.17838541666666666,0.04007161458333333,4.440892098500626e-16,1.1102230246251565e-16
312,Fy0Uid9afM8$_$0,zero,0.8400828043619791,-0.5225845336914062,-0.48738606770833337,0.3291732788085937,0.33822123209635413,-0.4160614013671875,1.1102230246251565e-16,0.0
313,Fy0Uid9afM8$_$3,zero,3.0706532796223955,-0.8999674479166666,-0.7614237467447916,0.2693684895833333,0.7365468343098958,-0.2504557291666667,0.0,0.0
314,Fy0Uid9afM8$_$5,zero,1.0845947265625,-0.528466796875,-0.37487792968750006,0.089208984375,0.0,0.0,0.0,0.0
315,Fy0Uid9afM8$_$4,zero,1.7183837890625,-0.554443359375,-0.3521728515625,0.07570800781250005,0.68798828125,-0.2603271484375,0.0,0.0
316,H1DpVwktfDQ$_$0,zero,2.84674072265625,-0.9271484375000001,0.24810791015625,-0.0009765624999999965,0.0,0.0,0.0,0.0
317,HGicRLwgtkM$_$1,zero,-1.2945149739583333,-0.44921875,1.2627360026041667,0.26035156249999997,0.13041178385416666,0.03691406250000001,1.3877787807814457e-16,0.0
318,HGicRLwgtkM$_$3,zero,1.6569010416666665,-0.5399739583333334,-0.8637898763020833,0.17330729166666667,-0.30287679036458337,0.06627604166666666,1.1102230246251565e-16,0.0
319,HGicRLwgtkM$_$2,zero,-0.9875590006510416,-0.4300455729166668,1.142857869466146,0.27376302083333326,0.3075917561848958,0.11682942708333333,1.6653345369377348e-16,1.1102230246251565e-16
320,HGicRLwgtkM$_$6,zero,-0.98822021484375,-0.36393229166666674,1.05108642578125,0.19427083333333334,0.1822509765625,0.054427083333333334,0.0,6.938893903907228e-17
321,HmXXW45eZL4$_$1,zero,2.94189453125,-0.6612467447916667,-0.4295654296875,0.1526204427083333,0.2730712890625,-0.08658854166666666,0.0,0.0
322,HmXXW45eZL4$_$4,zero,4.477823893229167,-1.3362955729166668,0.016642252604166678,-0.06979166666666671,0.6202799479166667,-0.28688151041666665,8.881784197001252e-16,0.0
323,IM6HW1HwHhM$_$11,zero,2.9473063151041665,-0.6155843098958333,-0.3284505208333333,0.07599283854166666,0.31498209635416663,-0.10650227864583335,4.440892098500626e-16,1.1102230246251565e-16
324,IM6HW1HwHhM$_$15,zero,1.0507354736328125,0.11276041666666664,0.5694580078125,0.15807291666666667,0.4269256591796875,0.20572916666666669,0.0,0.0
325,IM6HW1HwHhM$_$17,zero,0.973388671875,0.10273437499999999,0.299072265625,0.01933593750000001,0.1732177734375,0.05136718750000002,0.0,0.0
