sample_index,sample_id,baseline,cls_efficiency_residual,reg_efficiency_residual
586,icbUzboLcDQ$_$0,missing,0.0,0.0
587,ioupaiAuRr0$_$5,missing,0.0,0.0
588,ioupaiAuRr0$_$4,missing,0.0,2.220446049250313e-16
589,jICmfLeFymA$_$16,missing,0.0,0.0
590,jPrEKz1rAno$_$11,missing,0.0,0.0
591,jPrEKz1rAno$_$7,missing,4.440892098500626e-16,0.0
592,jPrEKz1rAno$_$6,missing,0.0,0.0
593,k5ZOshC2LP4$_$1,missing,0.0,0.0
594,kbGhEJ4W44o$_$0,missing,3.3306690738754696e-16,0.0
595,kfsO4c0Ekes$_$7,missing,0.0,0.0
596,kvUb78Rdzdc$_$3,missing,1.7763568394002505e-15,4.440892098500626e-16
597,lO87-4Kf0cQ$_$2,missing,0.0,6.938893903907228e-18
598,lO87-4Kf0cQ$_$5,missing,0.0,0.0
599,lWf5hHRHIDs$_$11,missing,0.0,1.1102230246251565e-16
600,lawHYX5eB20$_$1,missing,4.440892098500626e-16,0.0
601,lawHYX5eB20$_$2,missing,2.220446049250313e-16,0.0
602,mHGaQ_nv9UY$_$13,missing,0.0,0.0
603,mHGaQ_nv9UY$_$14,missing,4.440892098500626e-16,0.0
604,mHGaQ_nv9UY$_$17,missing,0.0,2.220446049250313e-16
605,mHGaQ_nv9UY$_$22,missing,0.0,2.220446049250313e-16
606,mHGaQ_nv9UY$_$5,missing,1.1102230246251565e-16,0.0
607,mHGaQ_nv9UY$_$4,missing,0.0,5.551115123125783e-17
608,mLW-jn67gRE$_$20,missing,0.0,0.0
609,mLW-jn67gRE$_$17,missing,0.0,2.220446049250313e-16
610,mLW-jn67gRE$_$1,missing,2.220446049250313e-16,2.7755575615628914e-17
611,mLW-jn67gRE$_$3,missing,5.551115123125783e-17,2.7755575615628914e-17
612,mLW-jn67gRE$_$5,missing,0.0,2.7755575615628914e-17
613,mLW-jn67gRE$_$6,missing,0.0,1.1102230246251565e-16
614,mLW-jn67gRE$_$9,missing,0.0,1.3877787807814457e-17
615,mjpCK2Edsv8$_$0,missing,0.0,0.0
616,nUZYqTRSGDw$_$4,missing,0.0,0.0
617,nyzIL6YAonY$_$5,missing,0.0,0.0
618,nyzIL6YAonY$_$6,missing,0.0,0.0
619,ooAF6I-fmTg$_$3,missing,2.220446049250313e-16,2.7755575615628914e-17
620,ooAF6I-fmTg$_$5,missing,0.0,2.7755575615628914e-17
621,ooAF6I-fmTg$_$7,missing,0.0,0.0
622,pOrk7fl1AYo$_$1,missing,1.1102230246251565e-16,2.7755575615628914e-17
623,pOrk7fl1AYo$_$3,missing,0.0,2.220446049250313e-16
624,pOrk7fl1AYo$_$2,missing,0.0,0.0
625,pOrk7fl1AYo$_$4,missing,0.0,2.7755575615628914e-17
626,q9yDL81QppI$_$1,missing,1.1102230246251565e-16,1.3877787807814457e-17
627,q9yDL81QppI$_$0,missing,0.0,0.0
628,q9yDL81QppI$_$2,missing,1.1102230246251565e-16,0.0
629,qK77ZmbqmOM$_$9,missing,1.1102230246251565e-16,2.7755575615628914e-17
630,qK77ZmbqmOM$_$0,missing,4.440892098500626e-16,1.1102230246251565e-16
631,qY1sXq-YCHs$_$8,missing,0.0,0.0
632,qmMSumMloAs$_$1,missing,0.0,0.0
633,qmMSumMloAs$_$3,missing,0.0,4.440892098500626e-16
634,qmMSumMloAs$_$2,missing,0.0,4.440892098500626e-16
635,r13W4H8ZhqI$_$12,missing,0.0,5.551115123125783e-17
636,r13W4H8ZhqI$_$1,missing,0.0,2.220446049250313e-16
637,r13W4H8ZhqI$_$5,missing,0.0,0.0
638,r13W4H8ZhqI$_$8,missing,0.0,2.220446049250313e-16
639,r5ijC2W9ddk$_$8,missing,0.0,0.0
640,r5ijC2W9ddk$_$0,missing,0.0,0.0
641,r9tgDqXEcuc$_$4,missing,0.0,5.551115123125783e-17
642,rf0yDSeVEUA$_$1,missing,0.0,4.440892098500626e-16
643,rf0yDSeVEUA$_$0,missing,0.0,2.220446049250313e-16
644,rf0yDSeVEUA$_$3,missing,0.0,0.0
645,rojyUp4FPSg$_$26,missing,0.0,4.440892098500626e-16
646,rojyUp4FPSg$_$20,missing,0.0,4.440892098500626e-16
647,rojyUp4FPSg$_$21,missing,8.881784197001252e-16,0.0
648,rojyUp4FPSg$_$23,missing,0.0,0.0
649,rojyUp4FPSg$_$5,missing,1.1102230246251565e-16,2.220446049250313e-16
650,rojyUp4FPSg$_$7,missing,0.0,4.440892098500626e-16
651,rojyUp4FPSg$_$9,missing,4.440892098500626e-16,5.551115123125783e-17
652,rojyUp4FPSg$_$10,missing,8.881784197001252e-16,0.0
653,rojyUp4FPSg$_$12,missing,8.881784197001252e-16,0.0
654,rojyUp4FPSg$_$16,missing,0.0,0.0
655,rojyUp4FPSg$_$18,missing,0.0,0.0
656,rojyUp4FPSg$_$37,missing,0.0,0.0
657,rojyUp4FPSg$_$36,missing,0.0,2.220446049250313e-16
658,rojyUp4FPSg$_$34,missing,0.0,4.440892098500626e-16
659,rojyUp4FPSg$_$32,missing,0.0,2.220446049250313e-16
660,rwNlqh0k1j4$_$15,missing,8.881784197001252e-16,0.0
661,rwNlqh0k1j4$_$3,missing,0.0,2.220446049250313e-16
662,rwNlqh0k1j4$_$2,missing,4.440892098500626e-16,0.0
663,rwNlqh0k1j4$_$7,missing,0.0,0.0
664,sC16n1k66io$_$2,missing,0.0,0.0
665,sC16n1k66io$_$16,missing,0.0,1.1102230246251565e-16
666,sPremsknoLM$_$1,missing,2.220446049250313e-16,0.0
667,ssqiwP19JhM$_$10,missing,0.0,0.0
668,ssqiwP19JhM$_$2,missing,0.0,0.0
669,szic2IB9HB4$_$5,missing,0.0,0.0
670,tQ-CIfgj-Js$_$3,missing,0.0,0.0
671,tXQpm-nKxNA$_$5,missing,8.881784197001252e-16,0.0
672,tXQpm-nKxNA$_$7,missing,0.0,0.0
673,uacdDoBtT1k$_$0,missing,0.0,0.0
674,uacdDoBtT1k$_$6,missing,0.0,0.0
675,unNY4zIk8MM$_$1,missing,0.0,0.0
676,unNY4zIk8MM$_$3,missing,0.0,5.551115123125783e-17
677,unNY4zIk8MM$_$5,missing,0.0,0.0
678,unNY4zIk8MM$_$8,missing,0.0,2.7755575615628914e-17
679,uooIiW6dEyg$_$1,missing,8.881784197001252e-16,2.220446049250313e-16
680,uooIiW6dEyg$_$5,missing,0.0,0.0
681,v2Rr-EsJda8$_$0,missing,0.0,0.0
682,v2Rr-EsJda8$_$6,missing,0.0,0.0
683,v9gjg7TDlTA$_$0,missing,0.0,0.0
684,v9gjg7TDlTA$_$4,missing,0.0,1.1102230246251565e-16
685,vHzbn_YW76s$_$3,missing,4.440892098500626e-16,1.3877787807814457e-17
686,vU0a4F36Ksw$_$13,missing,0.0,0.0
687,vU0a4F36Ksw$_$12,missing,4.440892098500626e-16,0.0
688,vU0a4F36Ksw$_$17,missing,0.0,2.7755575615628914e-17
689,vU0a4F36Ksw$_$0,missing,0.0,4.440892098500626e-16
690,vU0a4F36Ksw$_$3,missing,8.881784197001252e-16,2.220446049250313e-16
691,vU0a4F36Ksw$_$5,missing,2.220446049250313e-16,2.220446049250313e-16
692,vU0a4F36Ksw$_$7,missing,4.440892098500626e-16,5.551115123125783e-17
693,vU0a4F36Ksw$_$20,missing,0.0,0.0
694,vbr3EA8cJTI$_$0,missing,8.881784197001252e-16,2.220446049250313e-16
695,vbr3EA8cJTI$_$2,missing,0.0,1.1102230246251565e-16
696,vbr3EA8cJTI$_$7,missing,0.0,1.1102230246251565e-16
697,vbr3EA8cJTI$_$6,missing,0.0,0.0
698,wF8980oGklk$_$24,missing,0.0,2.220446049250313e-16
699,wF8980oGklk$_$25,missing,8.881784197001252e-16,0.0
700,wF8980oGklk$_$1,missing,0.0,1.3877787807814457e-17
701,wF8980oGklk$_$0,missing,0.0,5.551115123125783e-17
702,wF8980oGklk$_$3,missing,0.0,0.0
703,wF8980oGklk$_$2,missing,8.881784197001252e-16,0.0
704,wF8980oGklk$_$6,missing,4.440892098500626e-16,1.1102230246251565e-16
705,wF8980oGklk$_$17,missing,0.0,0.0
706,wosolsrH3sM$_$6,missing,0.0,0.0
707,x-zGBp7axao$_$3,missing,0.0,0.0
708,x2lOwQaAn4g$_$4,missing,8.881784197001252e-16,0.0
709,xUgAP84vsg4$_$15,missing,0.0,2.220446049250313e-16
710,xUgAP84vsg4$_$4,missing,8.881784197001252e-16,0.0
711,xUgAP84vsg4$_$8,missing,0.0,5.551115123125783e-17
712,xivYoEUQ5sk$_$5,missing,8.881784197001252e-16,8.881784197001252e-16
713,xivYoEUQ5sk$_$4,missing,8.881784197001252e-16,2.220446049250313e-16
714,xjsaS-LeZ14$_$20,missing,0.0,5.551115123125783e-17
715,xjsaS-LeZ14$_$14,missing,0.0,1.1102230246251565e-16
716,xjsaS-LeZ14$_$6,missing,0.0,4.440892098500626e-16
717,y8HXGm1-Ecw$_$7,missing,0.0,0.0
718,y9FyTEyGy5Y$_$1,missing,0.0,0.0
719,zhE_68GMJIk$_$8,missing,0.0,0.0
720,zhE_68GMJIk$_$5,missing,0.0,0.0
721,zjYEBwXGD8I$_$13,missing,0.0,2.220446049250313e-16
722,zjYEBwXGD8I$_$15,missing,4.440892098500626e-16,1.1102230246251565e-16
723,zjYEBwXGD8I$_$0,missing,4.440892098500626e-16,0.0
724,zjYEBwXGD8I$_$2,missing,0.0,0.0
725,zjYEBwXGD8I$_$4,missing,0.0,2.220446049250313e-16
726,zjYEBwXGD8I$_$9,missing,8.881784197001252e-16,2.220446049250313e-16
727,zk2jTlAtvSU$_$3,missing,0.0,2.220446049250313e-16
