sample_index,sample_id,baseline,modality,position,is_valid_non_special,TEXT_MISSING_OOD_CAUTION,signed_classification_score,absolute_classification_sensitivity,support_classification_score,regression_score,normalized_support_cls,normalized_regression,combined_score,combined_score_w1,combined_score_w3,combined_score_w5
1,-qDkUB0GgYY$_$5,zero,T,1,True,False,-0.1261718558333333,0.1261718558333333,0.0,0.03361979166666661,0.0,0.009760338701141593,0.0048801693505707965,0.012981574539363463,0.004833279026827408,0.002788144895718989
1,-qDkUB0GgYY$_$5,zero,T,2,True,False,-0.1835937241666666,0.1835937241666666,0.0,0.05390624999999996,0.0,0.015649807212519844,0.007824903606259922,0.01214405360134006,0.009775171065493643,0.005378704720087813
1,-qDkUB0GgYY$_$5,zero,T,3,True,False,-0.23886715499999991,0.23886715499999991,0.0,0.06856770833333324,0.0,0.019906252362591654,0.009953126181295827,0.011306532663316538,0.013250787444335835,0.007376509330406143
1,-qDkUB0GgYY$_$5,zero,T,4,True,False,-0.27884111083333324,0.27884111083333324,0.0,0.07770833333333328,0.0,0.022559915324714595,0.011279957662357298,0.015075376884422089,0.011947431302270025,0.009835345773874857
1,-qDkUB0GgYY$_$5,zero,T,5,True,False,-0.22353511874999987,0.22353511874999987,0.0,0.06502604166666659,0.0,0.018878052468435765,0.009439026234217883,0.00041876046901170156,0.00874334745302488,0.012272228320526888
1,-qDkUB0GgYY$_$5,zero,T,6,True,False,-0.2727538687499999,0.2727538687499999,0.0,0.07799479166666654,0.0,0.02264307855144777,0.011321539275723885,0.01172529313232824,0.009395025524057783,0.012513721185510423
1,-qDkUB0GgYY$_$5,zero,T,7,True,False,-0.23945308749999994,0.23945308749999994,0.0,0.07135416666666658,0.0,0.020715203749905483,0.010357601874952741,0.0020938023450586267,0.01037254263060714,0.012513721185510421
1,-qDkUB0GgYY$_$5,zero,T,8,True,False,-0.34016923333333327,0.34016923333333327,0.0,0.10078124999999992,0.0,0.02925833522340666,0.01462916761170333,0.018425460636515942,0.014499837080482237,0.013721185510428096
1,-qDkUB0GgYY$_$5,zero,T,9,True,False,-0.3361978791666666,0.3361978791666666,0.0,0.0972916666666666,0.0,0.028245255915929534,0.014122627957964767,0.014237855946398686,0.014119691539046379,0.014094401756311737
1,-qDkUB0GgYY$_$5,zero,T,10,True,False,-0.36165360833333327,0.36165360833333327,0.0,0.09546874999999995,0.0,0.027716035382172828,0.013858017691086414,0.01214405360134006,0.013196480938416428,0.014753018660812285
