sample_index,sample_id,baseline,main_modality,TEXT_MISSING_OOD_CAUTION,ratio,n_candidates,k,M_full,y_attr_full,CompTopK_cls,CompTopK_reg,RandomComp_cls_mean,RandomComp_reg_mean,GainComp_cls,GainComp_reg,SuffTopK_cls,SuffTopK_reg,RandomSuff_cls_mean,RandomSuff_reg_mean,GainSuff_cls,GainSuff_reg,F_comp_cls,F_comp_reg,F_suff_cls,F_suff_reg,FaithfulnessScore_ratio
137,272624$_$12,zero,T,False,0.1,22,3,1.62585448,-0.35305989086627965,3.435668933125,0.48027343749999996,0.8947540161328128,0.11356033325195311,2.5409149169921874,0.3667131042480468,2.431274401875,0.594921875,3.3652099487500005,0.7770019531249999,0.9339355468750004,0.18208007812499982,1.5628172050028626,0.0611188507080078,0.5744271605708771,0.03034667968749997,0.5571774739923119
137,272624$_$12,zero,T,False,0.2,22,5,1.62585448,-0.35305989086627965,3.8475341675,0.55810546875,1.4623443481640628,0.19584579467773439,2.3851898193359373,0.3622596740722656,1.84509276125,0.37440185546875,3.107077014179688,0.6337133789062499,1.2619842529296879,0.2593115234374999,1.4670367991968987,0.060376612345377605,0.7761970657623812,0.04321858723958332,0.5867072661360602
137,272624$_$12,zero,T,False,0.3,22,7,1.62585448,-0.35305989086627965,3.88806151125,0.5853515625,1.324961840839844,0.17087280273437497,2.563099670410156,0.414478759765625,1.46813963625,0.22988281249999998,3.2568359253125,0.6045977783203125,1.7886962890625,0.3747149658203125,1.5764621775670713,0.06907979329427083,1.1001570010776727,0.06245249430338542,0.7020378665606
138,272624$_$16,zero,T,False,0.1,48,5,2.1542969,-0.6245442658662798,2.682373071875,0.60902099609375,0.4910766851562499,0.13465332031250005,2.19129638671875,0.47436767578125,2.974853540625,1.12734375,3.7471802007812505,1.19552734375,0.7723266601562506,0.06818359374999994,1.0171742667152717,0.079061279296875,0.35850504248101,0.011363932291666656,0.36652613019620583
138,272624$_$16,zero,T,False,0.2,48,10,2.1542969,-0.6245442658662798,3.087188745703125,0.7040039062500001,0.7004165899414062,0.19138671875000007,2.3867721557617188,0.5126171875000001,2.559234644140625,0.8861328125000001,3.6978760015625007,1.1033300781250002,1.1386413574218759,0.21719726562500008,1.1079118425365957,0.08543619791666668,0.5285440594923645,0.03619954427083335,0.43952291105411506
138,272624$_$16,zero,T,False,0.3,48,15,2.1542969,-0.6245442658662798,3.643310571875,0.9083984375000002,1.2918350469726558,0.34203125000000006,2.351475524902344,0.5663671875,1.8308105718749998,0.5093750000000001,3.359443689550781,0.9948535156250001,1.5286331176757812,0.485478515625,1.0915275574944134,0.09439453125000001,0.7095736934412744,0.0809130859375,0.494102217030797
139,272624$_$18,zero,T,False,0.1,36,4,1.18505863,0.21666667163372036,0.2714844112499999,0.04687499999999997,0.06179202843749989,0.017636718749999992,0.2096923828125,0.02923828124999998,0.5258789424999999,0.29082031250000007,0.7816650753125,0.331171875,0.25578613281250007,0.04035156249999994,0.17694669323306544,0.004873046874999997,0.21584241529896694,0.006725260416666656,0.10109685395592477
139,272624$_$18,zero,T,False,0.2,36,8,1.18505863,0.21666667163372036,0.3950195674999999,0.08144531249999995,0.1399536495312499,0.03669921875,0.25506591796875,0.04474609374999995,0.3251953487499999,0.20878906250000004,0.604834020625,0.2659375,0.27963867187500013,0.057148437499999954,0.2152346696416872,0.007457682291666659,0.23597012740616283,0.009524739583333325,0.1170468047307125
139,272624$_$18,zero,T,False,0.3,36,11,1.18505863,0.21666667163372036,0.4804687862499999,0.1080078125,0.23879398156249998,0.07249023437499999,0.2416748046874999,0.035517578125000004,0.1357422237499999,0.15214843750000004,0.45957034874999997,0.2056640625,0.3238281250000001,0.053515624999999956,0.20393472072582539,0.005919596354166667,0.2732589287511213,0.008919270833333326,0.12300812916611167
140,272624$_$2,zero,T,False,0.1,46,5,1.27954105,0.2844401091337203,0.48852542499999996,0.130859375,0.11022952656249992,0.03846679687500003,0.37829589843750006,0.09239257812499997,0.83374026875,0.29296875,1.0607666359374996,0.3545312500000001,0.2270263671874997,0.061562500000000075,0.2956494461729492,0.01539876302083333,0.17742782832928367,0.01026041666666668,0.12468411354743321
140,272624$_$2,zero,T,False,0.2,46,10,1.27954105,0.2844401091337203,0.72729495625,0.1898437500000001,0.1772461281249999,0.06574218750000003,0.550048828125,0.12410156250000005,0.46875003437499996,0.19257812500000004,0.87768558125,0.29744140625000004,0.408935546875,0.10486328125,0.42987944641991255,0.02068359375000001,0.31959523868324613,0.017477213541666665,0.19690887309870633
140,272624$_$2,zero,T,False,0.3,46,14,1.27954105,0.2844401091337203,0.789306675,0.2054687500000001,0.21704715351562492,0.08527343750000005,0.5722595214843751,0.12019531250000004,0.34912112812499996,0.16093750000000007,0.784082065625,0.2651757812500001,0.4349609375000001,0.10423828125000001,0.44723776095078327,0.02003255208333334,0.3399348520824307,0.017373046875000003,0.2061445529978868
141,272624$_$6,zero,T,False,0.1,35,4,0.76184082,-0.016389968991279664,0.259155273125,0.125927734375,-0.20716552765625007,0.07025115966796877,0.46632080078125004,0.05567657470703122,0.95324707,0.725439453125,0.34501953093749993,0.585029296875,-0.6082275390625,-0.14041015624999997,0.6120966170920494,0.009279429117838536,-0.7983645989170036,-0.023401692708333328,-0.05009756135386225
141,272624$_$6,zero,T,False,0.2,35,7,0.76184082,-0.016389968991279664,-0.488067627265625,0.014306640625,-0.29279327423828133,0.10063552856445312,-0.1952743530273437,-0.08632888793945312,0.68029785125,0.618798828125,0.31337890606249996,0.5325097656250001,-0.3669189451875,-0.0862890624999999,-0.25631876316181185,-0.014388147989908853,-0.4816209028634054,-0.014381510416666651,-0.1916773311079482
141,272624$_$6,zero,T,False,0.3,35,11,0.76184082,-0.016389968991279664,-0.720825195625,0.17739257812500003,-0.35875854523437506,0.15966400146484375,-0.36206665039062497,0.017728576660156287,0.07507324187499997,0.394189453125,0.2650571823745117,0.4123828124999999,0.18998394049951173,0.01819335937499994,-0.475251739777983,0.0029547627766927146,0.24937452304667618,0.00303222656249999,-0.054972556848028535
142,272624$_$9,zero,T,False,0.1,47,5,0.43676759000000004,0.26256510913372033,0.8364257931250001,0.32734375000000004,0.25889741177734377,0.09570312499999999,0.5775283813476564,0.23164062500000004,2.53393555875,0.6121093750000001,2.4375976681250004,0.46156250000000004,-0.09633789062499964,-0.15054687500000002,1.3222754441835123,0.03860677083333334,-0.22056963992076362,-0.02509114583333334,0.2788053573156872
142,272624$_$9,zero,T,False,0.2,47,10,0.43676759000000004,0.26256510913372033,1.084625256015625,0.335546875,0.6276245235937502,0.18397460937500001,0.4570007324218749,0.151572265625,2.15405274625,0.5300781250000001,2.1872070431250004,0.45140625000000006,0.033154296875000266,-0.078671875,1.0463223383848983,0.025262044270833336,0.07590815281611772,-0.013111979166666668,0.28359513907629563
142,272624$_$9,zero,T,False,0.3,47,15,0.43676759000000004,0.26256510913372033,1.583984386875,0.43867187500000004,1.064942944003906,0.2957958984375,0.5190414428710941,0.14287597656250006,1.62573243375,0.37617187500000004,1.9312744259375005,0.43767578125,0.30554199218750044,0.06150390624999996,1.1883671462526508,0.023812662760416676,0.6995512021308593,0.010250651041666661,0.48049541554639835
143,272624$_$8,zero,T,False,0.1,43,5,3.6923828,-1.3909505158662798,1.0644531124999999,0.5265625,0.32182615937499987,0.09351562500000005,0.742626953125,0.433046875,4.2711181515625,1.5742187500000002,5.156237780468751,1.86333984375,0.8851196289062511,0.2891210937499997,0.20112398746982912,0.07217447916666667,0.23971495837086357,0.048186848958333285,0.14030006849142315
143,272624$_$8,zero,T,False,0.2,43,9,3.6923828,-1.3909505158662798,1.9741210812499999,0.8593750000000001,0.8164062375000001,0.2769531250000001,1.1577148437499998,0.5824218750000001,3.427978503125,1.1697265625000002,4.408822619335938,1.5521472167968753,0.980844116210938,0.3824206542968751,0.3135413073120946,0.09707031250000002,0.2656398059732951,0.06373677571614585,0.18499705037538391
143,272624$_$8,zero,T,False,0.3,43,13,3.6923828,-1.3909505158662798,2.68505858125,1.1525390625000003,1.0775634640625,0.29728515625000007,1.6074951171874998,0.8552539062500002,2.47998045625,0.735546875,4.241976916210938,1.5354467773437501,1.7619964599609386,0.7998999023437501,0.4353542871647037,0.14254231770833337,0.4771975383384952,0.133316650390625,0.2971026984005394
144,273539$_$3,zero,T,False,0.1,30,3,3.9384765,-1.4940755158662797,1.2036132187500002,0.6046875,0.13100579687500016,0.05421875000000005,1.072607421875,0.55046875,3.537811216796875,0.9734375000000001,4.822981199707033,1.6302880859375002,1.2851699829101575,0.6568505859375001,0.27234062448623864,0.09174479166666666,0.326311368519982,0.10947509765625002,0.19996797058228433
144,273539$_$3,zero,T,False,0.2,30,6,3.9384765,-1.4940755158662797,2.36669915625,1.1296875000000002,0.35161126562500017,0.12960937500000003,2.015087890625,1.0000781250000002,2.588134703125,0.48359375000000004,4.16969445654297,1.3642037963867186,1.5815597534179702,0.8806100463867186,0.511641336182573,0.16667968750000003,0.4015662786998199,0.1467683410644531,0.3066639108617115
144,273539$_$3,zero,T,False,0.3,30,9,3.9384765,-1.4940755158662797,3.1575927109375,1.250390625,0.7713378281250002,0.24318359375000007,2.3862548828125,1.00720703125,1.3847655625000002,0.1265624999999999,3.244122251953125,1.00149658203125,1.8593566894531248,0.8749340820312501,0.605882573357979,0.16786783854166668,0.4721003711340549,0.14582234700520835,0.34791828250972723
145,273539$_$2,zero,T,False,0.1,3,1,2.348022436,-0.007600906491279664,0.08813474068749994,0.06992187500000001,0.18248288521874995,0.045727539062499996,-0.09434814453125001,0.024194335937500012,0.6800536859999999,0.055908203125,0.47861459145654306,0.10178222656250002,-0.20143909454345688,0.04587402343750002,-0.04018194328246475,0.004032389322916669,-0.08579092161304001,0.00764567057291667,-0.028573701249917857
145,273539$_$2,zero,T,False,0.2,3,1,2.348022436,-0.007600906491279664,0.08813474068749994,0.06992187500000001,0.18909299264062493,0.04525146484374999,-0.100958251953125,0.024670410156250017,0.6800536859999999,0.055908203125,0.47105176339257804,0.10500488281250002,-0.2090019226074219,0.04909667968750002,-0.04299712277366085,0.00411173502604167,-0.08901185541975225,0.00818277994791667,-0.029928615804863695
145,273539$_$2,zero,T,False,0.3,3,1,2.348022436,-0.007600906491279664,0.08813474068749994,0.06992187500000001,0.17075803170312492,0.04773193359374999,-0.08262329101562499,0.022189941406250017,0.6800536859999999,0.055908203125,0.4982621897231446,0.09607421875000002,-0.1817914962768553,0.04016601562500002,-0.03518844392642808,0.0036983235677083364,-0.07742320348665178,0.006694335937500004,-0.02555474697696788
146,273539$_$9,zero,T,False,0.1,46,5,3.4384765,-1.2268880158662798,1.5283202500000002,0.5687500000000001,0.3676513046875002,0.13958984375,1.1606689453125,0.4291601562500001,3.582672056640625,0.7570312500000002,4.27352746435547,1.2099050903320312,0.690855407714845,0.45287384033203104,0.3375531598832623,0.07152669270833335,0.20091898455489238,0.07547897338867184,0.17136945263378994
146,273539$_$9,zero,T,False,0.2,46,10,3.4384765,-1.2268880158662798,2.8446993202819826,1.0632812500000002,0.6332946152343751,0.17775695800781252,2.2114047050476073,0.8855242919921876,2.3355712265625,0.2171875000000001,3.911463865722658,1.0920233154296877,1.5758926391601578,0.8748358154296876,0.6431348482133756,0.14758738199869795,0.45831116799809146,0.14580596923828126,0.3487098418621116
146,273539$_$9,zero,T,False,0.3,46,14,3.4384765,-1.2268880158662798,3.2352294296875,1.148828125,1.0324599594726565,0.289072265625,2.202769470214844,0.8597558593750001,1.7102050156250002,0.04921875000000009,3.535606321777344,0.9766055297851564,1.8254013061523438,0.9273867797851563,0.6406234940361959,0.14329264322916668,0.5308748730077029,0.15456446329752604,0.3673388683926479
147,290546$_$3,zero,T,False,0.1,23,3,1.0682373,-0.23138020336627968,1.6333007765625,0.43056640625000003,0.42688903339843753,0.09393981933593751,1.2064117431640624,0.33662658691406255,1.148284907421875,0.25422363281250004,1.782525630078125,0.5755664062500001,0.6342407226562499,0.32134277343750006,1.1293470222552986,0.05610443115234376,0.5937258780706982,0.05355712890625001,0.45818361509614763
147,290546$_$3,zero,T,False,0.2,23,5,1.0682373,-0.23138020336627968,1.800415034375,0.4625,0.66195067890625,0.16005737304687503,1.13846435546875,0.30244262695312496,0.8973083449218751,0.14667968750000002,1.7151855421874997,0.508035888671875,0.8178771972656247,0.36135620117187495,1.065740065179043,0.05040710449218749,0.7656317857781589,0.06022603352864583,0.48550124724450877
147,290546$_$3,zero,T,False,0.3,23,7,1.0682373,-0.23138020336627968,1.74450683125,0.41171875,0.8418991041992188,0.18461090087890625,0.9026077270507813,0.22710784912109377,0.9154357863281251,0.207763671875,1.5783492995117185,0.42475708007812496,0.6629135131835935,0.21699340820312496,0.8449497898088669,0.03785130818684896,0.6205670712083563,0.03616556803385416,0.3848834343094816
148,290546$_$5,zero,T,False,0.1,33,4,2.6738281,-1.0807942658662797,0.41845700625000015,0.10859374999999993,0.12160642031250016,0.037226562500000004,0.2968505859375,0.07136718749999993,2.1658935296875,0.566015625,2.8183471429687503,0.8925054931640626,0.6524536132812502,0.32648986816406256,0.11102077763216056,0.011894531249999988,0.24401470283992724,0.05441497802734376,0.10533624743735788
148,290546$_$5,zero,T,False,0.2,33,7,2.6738281,-1.0807942658662797,0.7200927484375002,0.19374999999999998,0.23968503359375007,0.05527343750000002,0.4804077148437501,0.13847656249999996,1.6684570062500002,0.2710937499999999,2.457504247460938,0.63397705078125,0.7890472412109379,0.3628833007812501,0.17967031432328642,0.023079427083333326,0.2951001024003134,0.060480550130208345,0.1395825984842854
148,290546$_$5,zero,T,False,0.3,33,10,2.6738281,-1.0807942658662797,1.0001220453125002,0.21406249999999993,0.4300781000000001,0.05351562500000001,0.5700439453125001,0.16054687499999992,1.1662597406250002,0.0625,2.0102523553710943,0.4060546875,0.8439926147460941,0.3435546875,0.21319385944019387,0.026757812499999988,0.3156494237967917,0.05725911458333333,0.1532150525800797
149,290546$_$7,zero,T,False,0.1,48,5,0.48846436,-0.023885086178779665,1.133239750625,0.42355957031249997,0.03494739985595702,0.06758270263671876,1.098292350769043,0.3559768676757812,0.66424561,0.0704345703125,1.3331298873437505,0.37241699218749996,0.6688842773437504,0.30198242187499996,2.2484549380718484,0.05932947794596353,1.3693586733432859,0.05033040364583333,0.9318683732517329
149,290546$_$7,zero,T,False,0.2,48,10,0.48846436,-0.023885086178779665,1.475036625625,0.5235595703125001,0.15135956263671874,0.12371826171874997,1.3236770629882812,0.3998413085937501,0.06430054164062499,0.3033935546875,1.198226933242188,0.30601806640625007,1.133926391601563,0.0026245117187500555,2.7098688492225556,0.06664021809895836,2.321405946987854,0.0004374186197916759,1.27458810823229
149,290546$_$7,zero,T,False,0.3,48,15,0.48846436,-0.023885086178779665,1.0942993209375,0.36770019531250003,0.3821182296289063,0.1972662353515625,0.7121810913085938,0.17043395996093752,0.370269779921875,0.05231933593750001,1.0427673385156253,0.2824078369140625,0.6724975585937503,0.2300885009765625,1.4579971265692082,0.028405659993489586,1.3767558841710912,0.03834808349609375,0.7253766885574706
150,290546$_$6,zero,T,False,0.1,8,1,0.1484375,-0.22141926586627966,0.497314453125,0.0708984375,-0.05484619140625,0.05358398437499999,0.55216064453125,0.017314453125000004,0.237060546875,0.07128906250000003,0.66158447265625,0.21344726562500002,0.42452392578125,0.142158203125,3.7197940192823964,0.0028857421875000005,2.859931390988524,0.023693033854166667,1.6515760465781466
150,290546$_$6,zero,T,False,0.2,8,2,0.1484375,-0.22141926586627966,0.68798828125,0.121875,0.051788330078125,0.09456298828125002,0.636199951171875,0.027312011718749973,0.0859375,0.21054687500000005,0.5535873413085938,0.17236968994140628,0.46764984130859377,-0.03817718505859377,4.285949744654352,0.0045520019531249956,3.150461917282873,-0.006362864176432295,1.8586501999284797
150,290546$_$6,zero,T,False,0.3,8,3,0.1484375,-0.22141926586627966,0.714385986328125,0.22252197265625,0.30289764404296876,0.0999102783203125,0.41148834228515624,0.12261169433593751,0.22607421875,0.28437500000000004,0.35614013671875,0.1429341506958008,0.13006591796875,-0.14144084930419926,2.772113314841879,0.020435282389322917,0.8762276496242551,-0.023573474884033208,0.911300692992856
151,2S00zYaVrtc$_$10,zero,T,False,0.1,18,2,3.3378905999999997,-1.0206380158662798,4.0150146234375,1.4109375000000002,0.2912780511718747,0.07935546875,3.723736572265625,1.3315820312500002,2.0065917718749997,0.140625,3.9220428216796863,0.9827203369140627,1.9154510498046866,0.8420953369140627,1.1155954172584948,0.2219303385416667,0.573850585742415,0.14034922281901044,0.5129313910903968
151,2S00zYaVrtc$_$10,zero,T,False,0.2,18,4,3.3378905999999997,-1.0206380158662798,3.7092284906249997,1.21328125,0.8709457147460935,0.26420410156249996,2.8382827758789064,0.9490771484375001,1.9609374749999997,0.25703125000000004,3.5583953607421868,0.9441734313964846,1.597457885742187,0.6871421813964845,0.850322034388087,0.15817952473958335,0.47858291316056734,0.11452369689941409,0.40040204229691295
151,2S00zYaVrtc$_$10,zero,T,False,0.3,18,6,3.3378905999999997,-1.0206380158662798,3.7821349847656247,1.1419921875,1.767168401513672,0.5563623046875001,2.0149665832519528,0.5856298828125,1.5952148187499997,0.19687500000000002,2.9882049310546877,0.7603076171875001,1.392990112304688,0.5634326171875,0.603664475878112,0.09760498046874999,0.41732634825669235,0.09390543619791668,0.30312531020036776
152,2S00zYaVrtc$_$12,zero,T,False,0.1,17,2,2.1374512,0.7902994841337203,0.2537842078125001,0.09296874999999993,0.029473905078125105,0.027695312499999996,0.224310302734375,0.06527343749999993,1.45513918828125,0.344140625,2.03350832890625,0.547470703125,0.578369140625,0.20333007812500004,0.10494283929922502,0.010878906249999988,0.27058810513984827,0.033888346354166675,0.10507454926080999
152,2S00zYaVrtc$_$12,zero,T,False,0.2,17,4,2.1374512,0.7902994841337203,0.4899902625000001,0.1382812499999999,0.1964050574218751,0.04855468749999998,0.293585205078125,0.08972656249999994,0.9490967078125001,0.21015624999999993,1.468985776416016,0.37765624999999997,0.5198890686035158,0.16750000000000004,0.13735287510903169,0.014954427083333324,0.24322839528458964,0.027916666666666673,0.10586309103590533
152,2S00zYaVrtc$_$12,zero,T,False,0.3,17,6,2.1374512,0.7902994841337203,0.6177978796875001,0.1640625,0.3602783484375001,0.08158203124999996,0.25751953125,0.08248046875000004,0.7149658484375001,0.14726562499999996,1.1095932288085941,0.27552734375,0.394627380371094,0.12826171875000003,0.12047966791959135,0.013746744791666673,0.1846251253577011,0.021376953125000004,0.08505712279848977
153,2S00zYaVrtc$_$20,zero,T,False,0.1,16,2,3.1337889999999997,1.2652994841337204,0.3427733749999997,0.13359374999999996,0.1377684921874997,0.049140625000000014,0.2050048828125,0.08445312499999993,1.5117186874999997,0.52890625,2.0667815537109373,0.7295117187500001,0.5550628662109376,0.20060546875000007,0.06541755599848746,0.014075520833333322,0.17712190868275718,0.03343424479166668,0.07251230757656116
153,2S00zYaVrtc$_$20,zero,T,False,0.2,16,4,3.1337889999999997,1.2652994841337204,0.5708007187499997,0.21640625000000013,0.2531249374999998,0.07886718750000002,0.3176757812499999,0.13753906250000011,0.9980468124999997,0.31015625,1.593220457519531,0.5387109375,0.5951736450195313,0.22855468749999996,0.10137111333241855,0.022923177083333354,0.18992135561717005,0.03809244791666666,0.08807702348739715
153,2S00zYaVrtc$_$20,zero,T,False,0.3,16,5,3.1337889999999997,1.2652994841337204,0.8234862656249997,0.30625,0.3868041367187498,0.1219140625,0.4366821289062499,0.18433593750000002,0.7207030624999997,0.21171874999999996,1.3036498398437497,0.43841796875000005,0.58294677734375,0.2266992187500001,0.13934632789888599,0.030722656250000004,0.18601973244657427,0.03778320312500002,0.09846797993011507
154,2S00zYaVrtc$_$17,zero,V,False,0.1,18,2,1.07641603,-0.2714192658662796,0.19641114718750008,0.09570312499999994,0.09801026828125008,0.05773437499999996,0.09840087890625,0.03796874999999998,1.0435791159375,0.42929687499999997,1.1700988913281252,0.46134765624999996,0.1265197753906251,0.03205078124999999,0.09141520076679761,0.006328124999999997,0.11753787971064067,0.005341796874999999,0.05515575058810957
154,2S00zYaVrtc$_$17,zero,V,False,0.2,18,4,1.07641603,-0.2714192658662796,0.3363037253125001,0.17109374999999996,0.20843507296875002,0.12027343749999994,0.12786865234375006,0.05082031250000002,0.8404541159375001,0.36640624999999993,1.0209777975781251,0.4124365234374999,0.18052368164062504,0.04603027343749999,0.11879099715075118,0.008470052083333337,0.16770793903235165,0.007671712239583332,0.07566017512650487
154,2S00zYaVrtc$_$17,zero,V,False,0.3,18,6,1.07641603,-0.2714192658662796,0.5281982565625001,0.23696289062499995,0.3265381003125,0.18514404296874995,0.20166015625000006,0.05181884765625,0.6309967184765626,0.30482177734374993,0.848033156464844,0.3564990234375,0.21703643798828143,0.05167724609375007,0.18734389240385768,0.008636474609375,0.2016285806889189,0.008612874348958346,0.10155545551277749
155,2S00zYaVrtc$_$5,zero,T,False,0.1,25,3,3.0439453,1.2762369841337204,0.47680662812499985,0.20234375000000004,0.11032713593749985,0.033125000000000036,0.3664794921875,0.16921875,1.2165527218749999,0.3226562500000001,2.109153735058593,0.6442968750000001,0.8926010131835933,0.321640625,0.12039617525036496,0.028203125,0.29323809463511014,0.05360677083333334,0.12386104142970211
155,2S00zYaVrtc$_$5,zero,T,False,0.2,25,5,3.0439453,1.2762369841337204,0.7192382687499999,0.2890625000000001,0.19074705781249984,0.05851562500000006,0.5284912109375,0.23054687500000004,0.8339843624999999,0.1898437500000001,1.6975616330078123,0.5098242187500002,0.8635772705078124,0.3199804687500001,0.17362041207412232,0.03842447916666667,0.28370318836039005,0.05333007812500001,0.13726953943154477
155,2S00zYaVrtc$_$5,zero,T,False,0.3,25,8,3.0439453,1.2762369841337204,0.9193115109374999,0.33906250000000004,0.31978758515624983,0.09019531250000007,0.59952392578125,0.24886718749999998,0.5600585812499999,0.10859375000000004,1.2497604245117189,0.3783007812500001,0.689701843261719,0.26970703125000006,0.19695614399677486,0.04147786458333333,0.22658147525852182,0.04495117187500001,0.1274916639284075
156,2S00zYaVrtc$_$4,zero,T,False,0.1,20,2,1.4195861939999999,0.5770182341337203,0.7392883424374999,0.21992187499999993,0.07591553970312485,0.05738281250000001,0.663372802734375,0.16253906249999991,0.49038697524999986,0.026562500000000044,1.4046783570859376,0.29683105468749993,0.9142913818359377,0.2702685546874999,0.4672997935865961,0.027089843749999985,0.6440544023644791,0.04504475911458331,0.2958721997039146
156,2S00zYaVrtc$_$4,zero,T,False,0.2,20,4,1.4195861939999999,0.5770182341337203,1.7462463502499999,0.513720703125,0.008030713042968606,0.08543945312500001,1.7382156372070312,0.42828124999999995,0.17538450912500014,0.16679687500000007,1.32391969009375,0.310689697265625,1.1485351809687498,0.14389282226562494,1.2244514775518829,0.07138020833333332,0.8090627936227706,0.023982137044270824,0.5322191541380644
156,2S00zYaVrtc$_$4,zero,T,False,0.3,20,6,1.4195861939999999,0.5770182341337203,2.277740490875,0.66923828125,0.23348084732031235,0.10659667968750001,2.0442596435546876,0.5626416015625,0.47128294662500014,0.23671874999999998,0.8924835316312499,0.2144140625,0.4212005850062498,-0.022304687499999976,1.4400380985366144,0.09377360026041666,0.29670638533968763,-0.0037174479166666627,0.456700159055013
157,2Xt31_d0XEE$_$2,zero,T,False,0.1,24,3,3.1816406,1.3996744841337203,0.16308591250000015,0.07187499999999991,0.04266354921875015,0.02234374999999995,0.12042236328125,0.04953124999999996,0.6008300531250002,0.13593749999999982,0.9465392816406253,0.26843749999999994,0.34570922851562513,0.13250000000000012,0.03784912897833936,0.008255208333333326,0.10865750200010746,0.022083333333333354,0.04421129316127837
157,2Xt31_d0XEE$_$2,zero,T,False,0.2,24,5,3.1816406,1.3996744841337203,0.32641599062500015,0.1343749999999999,0.06409909609375015,0.03015624999999993,0.26231689453125,0.10421874999999999,0.35986325625000015,0.0703125,0.7877929437500001,0.22789062499999996,0.42792968749999993,0.15757812499999996,0.0824470281414632,0.017369791666666665,0.13449965184639273,0.026263020833333327,0.06514487312196397
157,2Xt31_d0XEE$_$2,zero,T,False,0.3,24,8,3.1816406,1.3996744841337203,0.47583005312500015,0.18593749999999987,0.15593259218750016,0.05320312499999996,0.3198974609375,0.1327343749999999,0.16259763125000015,0.018749999999999822,0.538568090234375,0.16468749999999988,0.37597045898437487,0.14593750000000005,0.10054478195705636,0.02212239583333332,0.11816870227758364,0.024322916666666677,0.06628969918366
158,31474$_$11,zero,T,False,0.1,7,1,0.50854493,0.03548991382122034,0.235839851875,0.0009521484375000014,0.059899910468750005,0.017399291992187503,0.17593994140625,-0.0164471435546875,0.16186522625,0.0009033203124999972,0.19154052978125002,0.037548828125,0.02967530353125003,0.036645507812500006,0.3459666689422723,-0.002741190592447917,0.05835324162608091,0.006107584635416667,0.10192157615283048
158,31474$_$11,zero,T,False,0.2,7,2,0.50854493,0.03548991382122034,0.49829102375,0.0399658203125,0.011901863593750006,0.033810544013977054,0.48638916015625,0.006155276298522944,0.445312491875,0.0850341796875,0.17982177734375,0.0322137451171875,-0.26549071453125,-0.052820434570312505,0.9564311332827892,0.0010258793830871572,-0.5220584786338768,-0.00880340576171875,0.10664878206757021
158,31474$_$11,zero,T,False,0.3,7,3,0.50854493,0.03548991382122034,0.5661621175,0.0526611328125,-0.016033927421874993,0.03610523223876954,0.582196044921875,0.016555900573730457,0.553222648125,0.09831542968750001,0.17150268960937504,0.033730545043945306,-0.38171995851562496,-0.0645848846435547,1.1448249028792248,0.0027593167622884094,-0.7506105859811422,-0.010764147440592451,0.09655237155494463
159,31474$_$14,zero,T,False,0.1,16,2,1.3737793,-0.0065388947725296635,2.070709231640625,0.60465087890625,0.32215423896484374,0.13107025146484375,1.748554992675781,0.4735806274414063,2.142089846875,0.27027587890625004,2.98782959296875,0.53583740234375,0.8457397460937504,0.26556152343749995,1.2728054061306464,0.07893010457356771,0.6156295486940309,0.04426025390624999,0.5029063283261237
159,31474$_$14,zero,T,False,0.2,16,4,1.3737793,-0.0065388947725296635,2.4403076203125,0.57379150390625,0.6761627228515625,0.20361572265625,1.7641448974609373,0.37017578125,1.7224121125,0.26285400390625,2.812461856152344,0.5733264160156251,1.090049743652344,0.31047241210937504,1.2841535851554555,0.06169596354166667,0.7934672987029615,0.05174540201822917,0.5477655623545783
159,31474$_$14,zero,T,False,0.3,16,5,1.3737793,-0.0065388947725296635,2.504638675,0.58590087890625,1.2643936188476559,0.387099609375,1.240245056152344,0.19880126953125,1.564941409375,0.24019775390625,2.313265994335938,0.44705940246582027,0.7483245849609379,0.20686164855957026,0.902797234865243,0.033133544921875,0.5447192574831201,0.03447694142659504,0.37878174467420833
160,31474$_$0,zero,V,False,0.1,23,3,0.6367188,0.5703776091337204,0.05957036250000003,0.022656250000000044,-0.0007811999999999709,0.008359375000000002,0.0603515625,0.014296875000000042,0.21289057499999997,0.10898437500000002,0.2796142078125,0.11982421875,0.06672363281250004,0.01083984374999998,0.09478511976539758,0.002382812500000007,0.10479277197363744,0.0018066406249999968,0.05094183621600876
160,31474$_$0,zero,V,False,0.2,23,5,0.6367188,0.5703776091337204,0.06689458125000003,0.028515625000000044,-0.02795405156249997,0.012519531249999988,0.0948486328125,0.015996093750000058,0.21240229374999997,0.10820312499999996,0.28457026250000006,0.11572265624999997,0.07216796875000009,0.007519531250000017,0.14896447827207507,0.0026660156250000095,0.11334337136994968,0.001253255208333336,0.06655678011883953
160,31474$_$0,zero,V,False,0.3,23,7,0.6367188,0.5703776091337204,0.07910161250000003,0.028515625000000044,-0.07355952031249995,0.026386718749999975,0.1526611328125,0.002128906250000069,0.21093744999999997,0.10312500000000002,0.25725092656250004,0.10109374999999995,0.04631347656250007,-0.0020312500000000677,0.23976187455219702,0.00035481770833334483,0.07273761011122956,-0.00033854166666667795,0.07812894017627331
