sample_index,sample_id,baseline,main_modality,comparison,n_candidates,top20_k,top20_jaccard,position_spearman
107,252998$_$4,zero,T,w3_vs_w5,48,10,1.0,0.8149153278332609
107,252998$_$4,zero,T,w1_vs_w5,48,10,0.42857142857142855,0.5740494479276369
108,252998$_$7,zero,V,w1_vs_w3,37,8,0.3333333333333333,0.6474564621717523
108,252998$_$7,zero,V,w3_vs_w5,37,8,0.3333333333333333,0.8760595119414069
108,252998$_$7,zero,V,w1_vs_w5,37,8,0.3333333333333333,0.6045656951136666
109,252998$_$8,zero,T,w1_vs_w3,11,3,0.2,0.10000000000000002
109,252998$_$8,zero,T,w3_vs_w5,11,3,0.0,-0.22727272727272727
109,252998$_$8,zero,T,w1_vs_w5,11,3,0.0,-0.33636363636363636
110,257247$_$10,zero,T,w1_vs_w3,8,2,0.3333333333333333,0.0
110,257247$_$10,zero,T,w3_vs_w5,8,2,0.0,0.6347419188140273
110,257247$_$10,zero,T,w1_vs_w5,8,2,0.0,-0.5030030300035688
111,257247$_$12,zero,T,w1_vs_w3,19,4,0.3333333333333333,0.3589293895336233
111,257247$_$12,zero,T,w3_vs_w5,19,4,0.14285714285714285,0.47017543859649114
111,257247$_$12,zero,T,w1_vs_w5,19,4,0.0,0.4317683610037717
112,257247$_$2,zero,T,w1_vs_w3,18,4,0.3333333333333333,0.5913312693498451
112,257247$_$2,zero,T,w3_vs_w5,18,4,0.3333333333333333,0.826625386996904
112,257247$_$2,zero,T,w1_vs_w5,18,4,0.14285714285714285,0.40763673890608876
113,258654$_$1,zero,T,w1_vs_w3,48,10,0.25,0.4948571120230962
113,258654$_$1,zero,T,w3_vs_w5,48,10,0.6666666666666666,0.8864524533217543
113,258654$_$1,zero,T,w1_vs_w5,48,10,0.25,0.40008684575213804
114,258654$_$3,zero,T,w1_vs_w3,48,10,0.25,0.44780980362338124
114,258654$_$3,zero,T,w3_vs_w5,48,10,0.8181818181818182,0.7746417716022579
114,258654$_$3,zero,T,w1_vs_w5,48,10,0.25,0.22775878012166154
115,258654$_$4,zero,T,w1_vs_w3,15,3,0.2,0.6714285714285713
115,258654$_$4,zero,T,w3_vs_w5,15,3,1.0,0.825
115,258654$_$4,zero,T,w1_vs_w5,15,3,0.2,0.4107142857142856
116,266791$_$24,zero,T,w1_vs_w3,16,4,0.14285714285714285,0.010309289530969176
116,266791$_$24,zero,T,w3_vs_w5,16,4,0.0,-0.1411764705882353
116,266791$_$24,zero,T,w1_vs_w5,16,4,0.0,-0.568483679850586
117,266791$_$20,zero,V,w1_vs_w3,36,8,0.6,0.6360652780070006
117,266791$_$20,zero,V,w3_vs_w5,36,8,0.45454545454545453,0.7329944027019524
117,266791$_$20,zero,V,w1_vs_w5,36,8,0.45454545454545453,0.3598533369704375
118,266791$_$21,zero,T,w1_vs_w3,48,10,0.5384615384615384,0.4276402984307197
118,266791$_$21,zero,T,w3_vs_w5,48,10,0.42857142857142855,0.7738153395212507
118,266791$_$21,zero,T,w1_vs_w5,48,10,0.3333333333333333,0.17970453597673025
119,266791$_$23,zero,V,w1_vs_w3,34,7,0.2727272727272727,0.7188693659281894
119,266791$_$23,zero,V,w3_vs_w5,34,7,0.5555555555555556,0.9676088617265086
119,266791$_$23,zero,V,w1_vs_w5,34,7,0.2727272727272727,0.6705882352941176
120,266791$_$29,zero,T,w1_vs_w3,3,1,0.0,0.0
120,266791$_$29,zero,T,w3_vs_w5,3,1,1.0,0.0
120,266791$_$29,zero,T,w1_vs_w5,3,1,0.0,0.0
121,266791$_$3,zero,V,w1_vs_w3,19,4,1.0,0.5596491228070175
121,266791$_$3,zero,V,w3_vs_w5,19,4,0.6,0.7543859649122807
121,266791$_$3,zero,V,w1_vs_w5,19,4,0.6,0.23333333333333334
122,266791$_$5,zero,T,w1_vs_w3,32,7,0.16666666666666666,0.5546187683284457
122,266791$_$5,zero,T,w3_vs_w5,32,7,0.5555555555555556,0.9318181818181818
122,266791$_$5,zero,T,w1_vs_w5,32,7,0.2727272727272727,0.49523460410557174
123,266791$_$4,zero,T,w1_vs_w3,13,3,0.2,0.7197802197802198
123,266791$_$4,zero,T,w3_vs_w5,13,3,0.5,0.8076923076923077
123,266791$_$4,zero,T,w1_vs_w5,13,3,0.5,0.5934065934065934
124,266791$_$6,zero,T,w1_vs_w3,36,8,0.3333333333333333,0.661003861003861
124,266791$_$6,zero,T,w3_vs_w5,36,8,0.6,0.7842985842985843
124,266791$_$6,zero,T,w1_vs_w5,36,8,0.3333333333333333,0.42548262548262555
125,266791$_$8,zero,T,w1_vs_w3,11,3,0.2,0.5636363636363637
125,266791$_$8,zero,T,w3_vs_w5,11,3,0.5,0.7545454545454545
125,266791$_$8,zero,T,w1_vs_w5,11,3,0.0,0.44545454545454555
126,266791$_$11,zero,V,w1_vs_w3,11,3,0.5,0.8063802242134231
126,266791$_$11,zero,V,w3_vs_w5,11,3,0.2,0.8363636363636365
126,266791$_$11,zero,V,w1_vs_w5,11,3,0.5,0.5694775594727565
127,266791$_$14,zero,T,w1_vs_w3,26,6,0.5,0.6284835106386943
127,266791$_$14,zero,T,w3_vs_w5,26,6,1.0,0.682051282051282
127,266791$_$14,zero,T,w1_vs_w5,26,6,0.5,0.35732604386149924
128,270254$_$23,zero,T,w1_vs_w3,17,4,0.3333333333333333,0.22303921568627455
128,270254$_$23,zero,T,w3_vs_w5,17,4,1.0,0.9166666666666667
128,270254$_$23,zero,T,w1_vs_w5,17,4,0.3333333333333333,0.232843137254902
129,270254$_$0,zero,A,w1_vs_w3,18,4,0.3333333333333333,0.36429308565531476
129,270254$_$0,zero,A,w3_vs_w5,18,4,0.6,0.8245614035087718
129,270254$_$0,zero,A,w1_vs_w5,18,4,0.3333333333333333,0.17853457172342618
130,270254$_$6,zero,T,w1_vs_w3,32,7,0.75,0.7642961876832843
130,270254$_$6,zero,T,w3_vs_w5,32,7,0.5555555555555556,0.8416422287390029
130,270254$_$6,zero,T,w1_vs_w5,32,7,0.4,0.47800586510263926
131,270254$_$8,zero,T,w1_vs_w3,24,5,0.25,0.17304347826086955
131,270254$_$8,zero,T,w3_vs_w5,24,5,0.42857142857142855,0.6026086956521738
131,270254$_$8,zero,T,w1_vs_w5,24,5,0.42857142857142855,0.09826086956521737
132,270254$_$11,zero,A,w1_vs_w3,6,2,0.0,-0.6
132,270254$_$11,zero,A,w3_vs_w5,6,2,0.3333333333333333,0.8451542547285165
132,270254$_$11,zero,A,w1_vs_w5,6,2,0.0,-0.7775419143502353
133,270254$_$14,zero,V,w1_vs_w3,10,2,0.0,0.33333333333333326
133,270254$_$14,zero,V,w3_vs_w5,10,2,0.3333333333333333,0.9030303030303028
133,270254$_$14,zero,V,w1_vs_w5,10,2,0.0,0.0303030303030303
134,270254$_$16,zero,T,w1_vs_w3,15,3,0.5,0.3842718245784293
134,270254$_$16,zero,T,w3_vs_w5,15,3,0.2,0.41785714285714276
134,270254$_$16,zero,T,w1_vs_w5,15,3,0.0,-0.08221629735166394
135,272624$_$10,zero,T,w1_vs_w3,48,10,0.3333333333333333,0.7359079439299263
135,272624$_$10,zero,T,w3_vs_w5,48,10,0.6666666666666666,0.9266174554928355
135,272624$_$10,zero,T,w1_vs_w5,48,10,0.3333333333333333,0.6551958099408571
136,272624$_$13,zero,A,w1_vs_w3,37,8,0.45454545454545453,0.7121858700806069
136,272624$_$13,zero,A,w3_vs_w5,37,8,0.6,0.8698435277382643
136,272624$_$13,zero,A,w1_vs_w5,37,8,0.3333333333333333,0.5329540066382171
137,272624$_$12,zero,T,w1_vs_w3,22,5,0.42857142857142855,0.585544889892716
137,272624$_$12,zero,T,w3_vs_w5,22,5,1.0,0.8870694522868439
137,272624$_$12,zero,T,w1_vs_w5,22,5,0.42857142857142855,0.3754940711462451
138,272624$_$16,zero,T,w1_vs_w3,48,10,0.42857142857142855,0.6496960486322189
138,272624$_$16,zero,T,w3_vs_w5,48,10,0.6666666666666666,0.9551671732522796
138,272624$_$16,zero,T,w1_vs_w5,48,10,0.42857142857142855,0.6039947894051237
139,272624$_$18,zero,T,w1_vs_w3,36,8,0.14285714285714285,0.43809523809523815
139,272624$_$18,zero,T,w3_vs_w5,36,8,0.6,0.8422136422136424
139,272624$_$18,zero,T,w1_vs_w5,36,8,0.14285714285714285,0.30759330759330755
140,272624$_$2,zero,T,w1_vs_w3,46,10,0.42857142857142855,0.6654126076550939
140,272624$_$2,zero,T,w3_vs_w5,46,10,0.6666666666666666,0.7835337650323775
140,272624$_$2,zero,T,w1_vs_w5,46,10,0.3333333333333333,0.36826199650649416
141,272624$_$6,zero,T,w1_vs_w3,35,7,0.4,0.5375350140056022
141,272624$_$6,zero,T,w3_vs_w5,35,7,1.0,0.9184873949579833
141,272624$_$6,zero,T,w1_vs_w5,35,7,0.4,0.434733893557423
142,272624$_$9,zero,T,w1_vs_w3,47,10,0.42857142857142855,0.4343200740055504
142,272624$_$9,zero,T,w3_vs_w5,47,10,0.8181818181818182,0.8051572617946346
142,272624$_$9,zero,T,w1_vs_w5,47,10,0.42857142857142855,0.40518038852913973
143,272624$_$8,zero,T,w1_vs_w3,43,9,0.2,0.5761316876534053
143,272624$_$8,zero,T,w3_vs_w5,43,9,0.8,0.8843249773482332
143,272624$_$8,zero,T,w1_vs_w5,43,9,0.2,0.3829803302461431
144,273539$_$3,zero,T,w1_vs_w3,30,6,0.3333333333333333,0.474580045210571
144,273539$_$3,zero,T,w3_vs_w5,30,6,0.5,0.8945494994438264
144,273539$_$3,zero,T,w1_vs_w5,30,6,0.2,0.44610079261471863
145,273539$_$2,zero,T,w1_vs_w3,3,1,0.0,0.0
145,273539$_$2,zero,T,w3_vs_w5,3,1,1.0,0.0
145,273539$_$2,zero,T,w1_vs_w5,3,1,0.0,0.0
146,273539$_$9,zero,T,w1_vs_w3,46,10,0.3333333333333333,0.5115633672525439
146,273539$_$9,zero,T,w3_vs_w5,46,10,0.8181818181818182,0.833240826395313
146,273539$_$9,zero,T,w1_vs_w5,46,10,0.25,0.3365402405180388
147,290546$_$3,zero,T,w1_vs_w3,23,5,0.25,0.6808300395256918
147,290546$_$3,zero,T,w3_vs_w5,23,5,1.0,0.9130434782608695
147,290546$_$3,zero,T,w1_vs_w5,23,5,0.25,0.575098814229249
148,290546$_$5,zero,T,w1_vs_w3,33,7,0.5555555555555556,0.5350276546640184
148,290546$_$5,zero,T,w3_vs_w5,33,7,0.4,0.6417112299465242
148,290546$_$5,zero,T,w1_vs_w5,33,7,0.2727272727272727,0.34542722954245686
149,290546$_$7,zero,T,w1_vs_w3,48,10,0.42857142857142855,0.4218410768562744
149,290546$_$7,zero,T,w3_vs_w5,48,10,0.6666666666666666,0.9119626574033869
149,290546$_$7,zero,T,w1_vs_w5,48,10,0.3333333333333333,0.34433347807207987
150,290546$_$6,zero,T,w1_vs_w3,8,2,1.0,0.1666666666666667
150,290546$_$6,zero,T,w3_vs_w5,8,2,0.0,0.47905050476530353
150,290546$_$6,zero,T,w1_vs_w5,8,2,0.0,-0.22754898976351917
151,2S00zYaVrtc$_$10,zero,T,w1_vs_w3,18,4,0.3333333333333333,0.5276201012881685
151,2S00zYaVrtc$_$10,zero,T,w3_vs_w5,18,4,1.0,0.8988648090815273
151,2S00zYaVrtc$_$10,zero,T,w1_vs_w5,18,4,0.3333333333333333,0.49664436148651475
152,2S00zYaVrtc$_$12,zero,T,w1_vs_w3,17,4,0.14285714285714285,0.5125690724300374
152,2S00zYaVrtc$_$12,zero,T,w3_vs_w5,17,4,0.3333333333333333,0.8308823529411766
152,2S00zYaVrtc$_$12,zero,T,w1_vs_w5,17,4,0.3333333333333333,0.3862661670226357
153,2S00zYaVrtc$_$20,zero,T,w1_vs_w3,16,4,0.3333333333333333,0.8323529411764706
153,2S00zYaVrtc$_$20,zero,T,w3_vs_w5,16,4,0.6,0.7235294117647059
153,2S00zYaVrtc$_$20,zero,T,w1_vs_w5,16,4,0.14285714285714285,0.4088235294117647
154,2S00zYaVrtc$_$17,zero,V,w1_vs_w3,18,4,1.0,0.7420020639834881
154,2S00zYaVrtc$_$17,zero,V,w3_vs_w5,18,4,1.0,0.9896800825593396
154,2S00zYaVrtc$_$17,zero,V,w1_vs_w5,18,4,1.0,0.7481940144478844
155,2S00zYaVrtc$_$5,zero,T,w1_vs_w3,25,5,0.6666666666666666,0.740142348755765
155,2S00zYaVrtc$_$5,zero,T,w3_vs_w5,25,5,1.0,0.93
155,2S00zYaVrtc$_$5,zero,T,w1_vs_w5,25,5,0.6666666666666666,0.6935949349306885
156,2S00zYaVrtc$_$4,zero,T,w1_vs_w3,20,4,1.0,0.7624060150375939
156,2S00zYaVrtc$_$4,zero,T,w3_vs_w5,20,4,1.0,0.8466165413533834
156,2S00zYaVrtc$_$4,zero,T,w1_vs_w5,20,4,1.0,0.5969924812030075
157,2Xt31_d0XEE$_$2,zero,T,w1_vs_w3,24,5,0.42857142857142855,0.5888236712364623
157,2Xt31_d0XEE$_$2,zero,T,w3_vs_w5,24,5,0.6666666666666666,0.8208695652173912
157,2Xt31_d0XEE$_$2,zero,T,w1_vs_w5,24,5,0.25,0.3796477584855477
158,31474$_$11,zero,T,w1_vs_w3,7,2,0.0,-0.28571428571428575
158,31474$_$11,zero,T,w3_vs_w5,7,2,0.0,0.48181205582971587
158,31474$_$11,zero,T,w1_vs_w5,7,2,0.0,-0.37062465833055064
159,31474$_$14,zero,T,w1_vs_w3,16,4,0.3333333333333333,0.29705882352941176
159,31474$_$14,zero,T,w3_vs_w5,16,4,0.6,0.7617647058823529
159,31474$_$14,zero,T,w1_vs_w5,16,4,0.6,0.4970588235294117
160,31474$_$0,zero,V,w1_vs_w3,23,5,0.42857142857142855,0.37904621863862603
160,31474$_$0,zero,V,w3_vs_w5,23,5,1.0,0.8982213438735178
160,31474$_$0,zero,V,w1_vs_w5,23,5,0.42857142857142855,0.34840623747096655
161,31474$_$3,zero,T,w1_vs_w3,25,5,0.42857142857142855,0.4876923076923077
161,31474$_$3,zero,T,w3_vs_w5,25,5,0.42857142857142855,0.8538461538461539
161,31474$_$3,zero,T,w1_vs_w5,25,5,0.25,0.2561538461538462
162,31474$_$6,zero,T,w1_vs_w3,16,4,0.14285714285714285,0.29476859063719857
162,31474$_$6,zero,T,w3_vs_w5,16,4,0.6,0.8705882352941177
162,31474$_$6,zero,T,w1_vs_w5,16,4,0.3333333333333333,0.27855631815215265
163,31474$_$9,zero,T,w1_vs_w3,8,2,0.3333333333333333,0.6190476190476191
163,31474$_$9,zero,T,w3_vs_w5,8,2,0.3333333333333333,0.8622909085775463
163,31474$_$9,zero,T,w1_vs_w5,8,2,0.3333333333333333,0.6347419188140273
164,31474$_$8,zero,T,w1_vs_w3,8,2,1.0,0.4523809523809524
164,31474$_$8,zero,T,w3_vs_w5,8,2,0.0,0.6347419188140273
164,31474$_$8,zero,T,w1_vs_w5,8,2,0.0,0.08383383833392813
165,32681$_$1,zero,V,w1_vs_w3,21,5,0.25,0.0935064935064935
165,32681$_$1,zero,V,w3_vs_w5,21,5,0.42857142857142855,0.5766233766233767
165,32681$_$1,zero,V,w1_vs_w5,21,5,0.1111111111111111,-0.448051948051948
166,32681$_$3,zero,T,w1_vs_w3,39,8,0.3333333333333333,0.45285692653775544
166,32681$_$3,zero,T,w3_vs_w5,39,8,0.7777777777777778,0.8076923076923078
166,32681$_$3,zero,T,w1_vs_w5,39,8,0.23076923076923078,0.26691634226197164
167,32681$_$5,zero,T,w1_vs_w3,39,8,0.23076923076923078,0.42125506072874497
167,32681$_$5,zero,T,w3_vs_w5,39,8,0.6,0.7809716599190284
167,32681$_$5,zero,T,w1_vs_w5,39,8,0.3333333333333333,0.29331983805668016
168,32681$_$6,zero,T,w1_vs_w3,28,6,0.3333333333333333,0.6874657909140668
168,32681$_$6,zero,T,w3_vs_w5,28,6,0.5,0.9003831417624522
168,32681$_$6,zero,T,w1_vs_w5,28,6,0.3333333333333333,0.5659551176792555
169,33170$_$1,zero,T,w1_vs_w3,48,10,0.3333333333333333,0.5076668387355511
169,33170$_$1,zero,T,w3_vs_w5,48,10,0.5384615384615384,0.9560356057316544
169,33170$_$1,zero,T,w1_vs_w5,48,10,0.3333333333333333,0.4753711294393196
170,33170$_$3,zero,T,w1_vs_w3,34,7,0.2727272727272727,0.5818626344432088
170,33170$_$3,zero,T,w3_vs_w5,34,7,0.5555555555555556,0.8129870129870129
170,33170$_$3,zero,T,w1_vs_w5,34,7,0.16666666666666666,0.45595538371285066
171,33170$_$4,zero,T,w1_vs_w3,33,7,0.4,0.5065597076263774
171,33170$_$4,zero,T,w3_vs_w5,33,7,0.75,0.7142379679144385
171,33170$_$4,zero,T,w1_vs_w5,33,7,0.2727272727272727,0.11113896587645693
172,3MFNIag0wNE$_$12,zero,T,w1_vs_w3,48,10,0.42857142857142855,0.5837427078652301
172,3MFNIag0wNE$_$12,zero,T,w3_vs_w5,48,10,0.6666666666666666,0.7882110290924881
172,3MFNIag0wNE$_$12,zero,T,w1_vs_w5,48,10,0.3333333333333333,0.4478219583306814
173,3MFNIag0wNE$_$14,zero,T,w1_vs_w3,33,7,0.2727272727272727,0.4905458519255933
173,3MFNIag0wNE$_$14,zero,T,w3_vs_w5,33,7,0.5555555555555556,0.750564053761155
173,3MFNIag0wNE$_$14,zero,T,w1_vs_w5,33,7,0.16666666666666666,0.1760228943950508
174,3MFNIag0wNE$_$16,zero,V,w1_vs_w3,22,5,0.42857142857142855,0.8881987577639752
174,3MFNIag0wNE$_$16,zero,V,w3_vs_w5,22,5,0.6666666666666666,0.9017504234895539
174,3MFNIag0wNE$_$16,zero,V,w1_vs_w5,22,5,0.25,0.7978543195934501
175,3MFNIag0wNE$_$7,zero,V,w1_vs_w3,19,4,0.14285714285714285,0.7105263157894737
175,3MFNIag0wNE$_$7,zero,V,w3_vs_w5,19,4,1.0,0.9614035087719298
175,3MFNIag0wNE$_$7,zero,V,w1_vs_w5,19,4,0.14285714285714285,0.6298245614035087
176,3V2qm0rw920$_$11,zero,V,w1_vs_w3,20,4,0.3333333333333333,0.3935085723881383
176,3V2qm0rw920$_$11,zero,V,w3_vs_w5,20,4,1.0,0.8371568850769094
176,3V2qm0rw920$_$11,zero,V,w1_vs_w5,20,4,0.3333333333333333,0.21798450407599948
177,3V2qm0rw920$_$13,zero,T,w1_vs_w3,29,6,0.7142857142857143,0.6724159631368799
177,3V2qm0rw920$_$13,zero,T,w3_vs_w5,29,6,0.3333333333333333,0.7847290640394087
177,3V2qm0rw920$_$13,zero,T,w1_vs_w5,29,6,0.3333333333333333,0.40729336279415995
178,3V2qm0rw920$_$3,zero,V,w1_vs_w3,15,3,0.5,0.47857142857142854
178,3V2qm0rw920$_$3,zero,V,w3_vs_w5,15,3,0.2,0.7071428571428571
178,3V2qm0rw920$_$3,zero,V,w1_vs_w5,15,3,0.2,0.5178571428571428
179,3j94B0pzSVs$_$12,zero,T,w1_vs_w3,12,3,0.5,0.6853146853146854
179,3j94B0pzSVs$_$12,zero,T,w3_vs_w5,12,3,1.0,0.9790209790209792
179,3j94B0pzSVs$_$12,zero,T,w1_vs_w5,12,3,0.5,0.5804195804195805
180,3j94B0pzSVs$_$17,zero,T,w1_vs_w3,22,5,0.25,0.5866741953698477
180,3j94B0pzSVs$_$17,zero,T,w3_vs_w5,22,5,1.0,0.89158667419537
180,3j94B0pzSVs$_$17,zero,T,w1_vs_w5,22,5,0.25,0.4647092038396387
181,3j94B0pzSVs$_$1,zero,T,w1_vs_w3,34,7,0.4,0.6501145912910617
181,3j94B0pzSVs$_$1,zero,T,w3_vs_w5,34,7,0.5555555555555556,0.8762414056531701
181,3j94B0pzSVs$_$1,zero,T,w1_vs_w5,34,7,0.4,0.42887700534759354
182,3j94B0pzSVs$_$0,zero,T,w1_vs_w3,30,6,0.09090909090909091,0.07630700778642936
182,3j94B0pzSVs$_$0,zero,T,w3_vs_w5,30,6,0.7142857142857143,0.7815350389321468
182,3j94B0pzSVs$_$0,zero,T,w1_vs_w5,30,6,0.09090909090909091,-0.02647385984427141
183,4cFeG2ydm9A$_$8,zero,T,w1_vs_w3,16,4,0.3333333333333333,0.38235294117647056
183,4cFeG2ydm9A$_$8,zero,T,w3_vs_w5,16,4,0.6,0.7764705882352941
183,4cFeG2ydm9A$_$8,zero,T,w1_vs_w5,16,4,0.14285714285714285,0.032352941176470584
184,4dV3slGSc60$_$10,zero,A,w1_vs_w3,22,5,0.6666666666666666,0.7560700169395823
184,4dV3slGSc60$_$10,zero,A,w3_vs_w5,22,5,0.42857142857142855,0.8893280632411069
184,4dV3slGSc60$_$10,zero,A,w1_vs_w5,22,5,0.42857142857142855,0.5945793337097686
185,4dV3slGSc60$_$12,zero,A,w1_vs_w3,20,4,0.3333333333333333,0.7002633063850878
185,4dV3slGSc60$_$12,zero,A,w3_vs_w5,20,4,0.6,0.6932330827067669
185,4dV3slGSc60$_$12,zero,A,w1_vs_w5,20,4,0.14285714285714285,0.30011284559360907
186,4dV3slGSc60$_$22,zero,A,w1_vs_w3,48,10,0.8181818181818182,0.6613818791154944
186,4dV3slGSc60$_$22,zero,A,w3_vs_w5,48,10,0.42857142857142855,0.8186061658706035
186,4dV3slGSc60$_$22,zero,A,w1_vs_w5,48,10,0.3333333333333333,0.5067463326315498
187,4dV3slGSc60$_$9,zero,A,w1_vs_w3,20,4,0.6,0.8676691729323308
187,4dV3slGSc60$_$9,zero,A,w3_vs_w5,20,4,1.0,0.9443609022556391
187,4dV3slGSc60$_$9,zero,A,w1_vs_w5,20,4,0.6,0.7669172932330827
188,4dV3slGSc60$_$8,zero,T,w1_vs_w3,24,5,0.25,0.8609363094770918
188,4dV3slGSc60$_$8,zero,T,w3_vs_w5,24,5,0.6666666666666666,0.9182608695652172
188,4dV3slGSc60$_$8,zero,T,w1_vs_w5,24,5,0.42857142857142855,0.765615251956625
189,50103$_$3,zero,T,w1_vs_w3,45,9,0.5,0.7624481635983236
189,50103$_$3,zero,T,w3_vs_w5,45,9,0.6363636363636364,0.8963109354413702
189,50103$_$3,zero,T,w1_vs_w5,45,9,0.38461538461538464,0.6422775452078917
190,5B0PQx3Ep3k$_$5,zero,T,w1_vs_w3,28,6,0.3333333333333333,0.6222954716525846
190,5B0PQx3Ep3k$_$5,zero,T,w3_vs_w5,28,6,0.5,0.8160919540229885
190,5B0PQx3Ep3k$_$5,zero,T,w1_vs_w5,28,6,0.2,0.37743096828224537
191,5O1W39o56gg$_$1,zero,T,w1_vs_w3,14,3,0.2,0.6087912087912088
191,5O1W39o56gg$_$1,zero,T,w3_vs_w5,14,3,0.5,0.7714285714285714
191,5O1W39o56gg$_$1,zero,T,w1_vs_w5,14,3,0.0,0.3934065934065934
192,5O1W39o56gg$_$2,zero,V,w1_vs_w3,16,4,0.3333333333333333,0.5205882352941177
192,5O1W39o56gg$_$2,zero,V,w3_vs_w5,16,4,0.6,0.8970588235294116
192,5O1W39o56gg$_$2,zero,V,w1_vs_w5,16,4,0.3333333333333333,0.3058823529411765
193,5O1W39o56gg$_$9,zero,T,w1_vs_w3,15,3,0.2,0.26630931098691146
193,5O1W39o56gg$_$9,zero,T,w3_vs_w5,15,3,0.5,0.907142857142857
193,5O1W39o56gg$_$9,zero,T,w1_vs_w5,15,3,0.2,0.10187671628358358
194,5i6AgQSjXO4$_$3,zero,T,w1_vs_w3,19,4,0.3333333333333333,0.7117761431684063
194,5i6AgQSjXO4$_$3,zero,T,w3_vs_w5,19,4,0.3333333333333333,0.5964912280701754
194,5i6AgQSjXO4$_$3,zero,T,w1_vs_w5,19,4,0.14285714285714285,0.2425311302647903
195,5i6AgQSjXO4$_$2,zero,V,w1_vs_w3,28,6,0.7142857142857143,0.7569786535303776
195,5i6AgQSjXO4$_$2,zero,V,w3_vs_w5,28,6,0.7142857142857143,0.7372742200328407
195,5i6AgQSjXO4$_$2,zero,V,w1_vs_w5,28,6,0.5,0.3787629994526546
196,5i6AgQSjXO4$_$6,zero,T,w1_vs_w3,9,2,0.0,-0.45
196,5i6AgQSjXO4$_$6,zero,T,w3_vs_w5,9,2,0.0,0.7
196,5i6AgQSjXO4$_$6,zero,T,w1_vs_w5,9,2,0.3333333333333333,-0.09999999999999999
197,5kaCGzjYukM$_$0,zero,V,w1_vs_w3,34,7,0.75,0.8975693468546708
197,5kaCGzjYukM$_$0,zero,V,w3_vs_w5,34,7,0.75,0.9728036669213138
197,5kaCGzjYukM$_$0,zero,V,w1_vs_w5,34,7,0.5555555555555556,0.8313715053986884
198,5kaCGzjYukM$_$3,zero,V,w1_vs_w3,27,6,0.3333333333333333,0.452991452991453
198,5kaCGzjYukM$_$3,zero,V,w3_vs_w5,27,6,0.7142857142857143,0.7503052503052503
198,5kaCGzjYukM$_$3,zero,V,w1_vs_w5,27,6,0.3333333333333333,0.2399267399267399
199,5kaCGzjYukM$_$2,zero,T,w1_vs_w3,36,8,0.23076923076923078,0.4158568771079908
199,5kaCGzjYukM$_$2,zero,T,w3_vs_w5,36,8,0.3333333333333333,0.7387387387387389
199,5kaCGzjYukM$_$2,zero,T,w1_vs_w5,36,8,0.14285714285714285,0.20310187312795094
200,5kaCGzjYukM$_$5,zero,T,w1_vs_w3,32,7,0.2727272727272727,0.28508571982755904
200,5kaCGzjYukM$_$5,zero,T,w3_vs_w5,32,7,1.0,0.7309384164222874
200,5kaCGzjYukM$_$5,zero,T,w1_vs_w5,32,7,0.2727272727272727,0.12411770567412057
201,5kaCGzjYukM$_$7,zero,T,w1_vs_w3,48,10,0.5384615384615384,0.6582890061593585
201,5kaCGzjYukM$_$7,zero,T,w3_vs_w5,48,10,0.8181818181818182,0.9295484151107251
201,5kaCGzjYukM$_$7,zero,T,w1_vs_w5,48,10,0.5384615384615384,0.5667679981289571
202,6KvG5VbLalY$_$9,zero,T,w1_vs_w3,37,8,0.3333333333333333,0.4683627542472038
202,6KvG5VbLalY$_$9,zero,T,w3_vs_w5,37,8,0.45454545454545453,0.888809862494073
202,6KvG5VbLalY$_$9,zero,T,w1_vs_w5,37,8,0.23076923076923078,0.46646510824367
203,6ZA8I83x-oY$_$0,zero,A,w1_vs_w3,23,5,0.6666666666666666,0.9318181818181819
203,6ZA8I83x-oY$_$0,zero,A,w3_vs_w5,23,5,1.0,0.8754940711462451
203,6ZA8I83x-oY$_$0,zero,A,w1_vs_w5,23,5,0.6666666666666666,0.7391304347826088
204,6ZA8I83x-oY$_$2,zero,T,w1_vs_w3,48,10,0.17647058823529413,0.372425024982643
204,6ZA8I83x-oY$_$2,zero,T,w3_vs_w5,48,10,0.8181818181818182,0.9616804168475902
204,6ZA8I83x-oY$_$2,zero,T,w1_vs_w5,48,10,0.17647058823529413,0.3085900403769605
205,6hFiTU77Sm0$_$1,zero,T,w1_vs_w3,14,3,0.2,0.4241758241758242
205,6hFiTU77Sm0$_$1,zero,T,w3_vs_w5,14,3,0.5,0.4153846153846154
205,6hFiTU77Sm0$_$1,zero,T,w1_vs_w5,14,3,0.2,-0.07692307692307693
206,6hFiTU77Sm0$_$2,zero,T,w1_vs_w3,16,4,0.6,0.7088235294117646
206,6hFiTU77Sm0$_$2,zero,T,w3_vs_w5,16,4,0.14285714285714285,0.36470588235294116
206,6hFiTU77Sm0$_$2,zero,T,w1_vs_w5,16,4,0.3333333333333333,0.3294117647058824
207,6uPGcKTpC4I$_$1,zero,V,w1_vs_w3,27,6,0.3333333333333333,0.7184839003784846
207,6uPGcKTpC4I$_$1,zero,V,w3_vs_w5,27,6,0.3333333333333333,0.6921080831666331
207,6uPGcKTpC4I$_$1,zero,V,w1_vs_w5,27,6,0.2,0.45525590253038517
208,6uPGcKTpC4I$_$2,zero,T,w1_vs_w3,31,7,0.4,0.5697580645161291
208,6uPGcKTpC4I$_$2,zero,T,w3_vs_w5,31,7,0.75,0.7887096774193549
