bootstrap_repeat,mean_D_zero_minus_missing
1177,-0.2720098571593017
1178,0.004191362776184948
1179,-0.18892866113840887
1180,-0.11185463111005269
1181,-0.05335316489634376
1182,0.010032189205712274
1183,0.16500529252899543
1184,-0.2769228681875024
1185,-0.2345425986105924
1186,0.0351361252848249
1187,0.25850576363398964
1188,-0.15928108969041574
1189,-0.23100425698877666
1190,-0.20782262801637763
1191,-0.1944276880505856
1192,-0.43842109399718543
1193,-0.20018884188130515
1194,0.019519732291981024
1195,-0.20160328308734451
1196,-0.3442540819049182
1197,-0.12026035633711504
1198,0.230906871409741
1199,-0.05471975651747124
1200,-0.21218854281640265
1201,0.053530905507780786
1202,0.13321147222208476
1203,-0.2319047374090471
1204,-0.18075847095901768
1205,0.02171687124103602
1206,-0.04628789158660498
1207,-0.21478325725524183
1208,-0.1717464672997063
1209,-0.3106766848940592
1210,0.10566265024958298
1211,0.3768828582645594
1212,-0.06458945957882352
1213,0.5152655651295606
1214,-0.2230637108395834
1215,-0.20089206147647426
1216,-0.0991560948982099
1217,0.1839601258147015
1218,-0.010965695384547582
1219,-0.08350834154163911
1220,-0.04458014953825987
1221,-0.2611126215966979
1222,-0.03942853084674639
1223,0.45380971777942997
1224,0.20246434216744932
1225,-0.23142205863574455
1226,0.023683726109921772
1227,-0.21191028371780635
1228,-0.2451375128210403
1229,-0.26685318013264064
1230,-0.276388339934609
1231,-0.27912110039049215
1232,0.04164143183241874
1233,0.12058567921206313
1234,-0.31494380797326865
1235,-0.19591869686402963
1236,0.015695313000185843
1237,-0.24693105492786924
1238,-0.24921340315566662
1239,-0.4215963865079185
1240,-0.08379314459464443
1241,0.13165064661263282
1242,-0.3040233608197604
1243,-0.23093851635834226
1244,-0.2489370506544425
1245,-0.2379737628933214
1246,-0.0651890213803901
1247,-0.3697171993159956
1248,0.08244371580562046
1249,-0.2348643369122604
1250,-0.21957664275148925
1251,-0.1963737437836835
1252,-0.27733114912804135
1253,0.2052047449886078
1254,-0.24750016932990188
1255,-0.3056949293639811
1256,-0.013741489987215074
1257,-0.20562454828323973
1258,-0.15268064981444845
1259,-0.12272498918648823
1260,-0.17092182166498054
1261,-0.2553696339419064
1262,0.19108916969749618
1263,0.06699680979457161
1264,0.02932954184117581
1265,-0.28079643359631445
1266,-0.02777982522819358
1267,-0.2252059509696863
1268,0.06690349195058133
1269,-0.3080390796315132
1270,-0.14939121234744573
1271,-0.41043463585404844
1272,-0.1838484472570151
1273,-0.10908013938796382
1274,-0.06955849947719887
1275,-0.24910205831516694
1276,0.0387352811226124
1277,-0.04579909774118363
1278,0.012463105445484537
1279,-0.0794872073139448
1280,-0.010096619798966797
1281,0.052088711184329124
1282,-0.013293775567102208
1283,-0.14370232251203507
1284,0.05586094647849233
1285,-0.13758358026416964
1286,-0.1511612811052308
1287,-0.11365394966615791
1288,-0.18226772429863775
1289,-0.1397705336854827
1290,0.1955477713945355
1291,-0.24124941660168153
1292,-0.0899748958759792
1293,0.06567647772011101
1294,-0.2625468040008687
1295,0.14835198387087115
1296,0.08697272563448931
1297,-0.06529776904978139
1298,-0.2695170025449671
1299,-0.2937531434560005
1300,0.008658004549454675
1301,-0.16977017544073128
1302,-0.0918287800605949
1303,-0.2857503333965055
1304,-0.08139092348476062
1305,-0.055909555764366514
1306,-0.03563511710288344
1307,-0.1255928057447481
1308,-0.3256375983849515
1309,-0.47350812650354446
1310,-0.01605837787520874
1311,-0.1375402605787331
1312,0.03334375780636867
1313,-0.30462356551574005
1314,-0.24474811071345562
1315,0.2647202376401825
1316,0.2751293645963323
1317,-0.306505027518067
1318,0.26738245983530073
1319,-0.33634223618727266
1320,-0.08399028921659714
1321,-0.08936193957889522
1322,-0.25356480000708104
1323,-0.2591560540250347
1324,-0.1478930569638603
1325,-0.187261926521895
1326,-0.1852837375575352
1327,-0.1182474499759714
1328,-0.17420666760487669
1329,-0.09819938553307059
1330,0.014838639078087048
1331,-0.08336372222035095
1332,-0.03692330815623185
1333,-0.1753724929288479
1334,0.15988839397512425
1335,-0.39239954607144684
1336,-0.3061427446734567
1337,-0.3930506537213003
1338,0.06973618083958384
1339,0.05623952561431677
1340,0.08185583434152961
1341,0.07790630984915889
1342,-0.29186469520906405
1343,-0.0371252638282802
1344,0.21078114219933763
1345,0.08957451738235758
1346,-0.08642499613130636
1347,0.18849349923138115
1348,-0.16829527398789135
1349,0.1650175306390216
1350,0.25210625240205264
1351,0.1772819723241966
1352,-0.19250495712557714
1353,-0.23317435008144147
1354,0.038642250281159106
1355,-0.21734447460549736
1356,-0.021053832425258847
1357,-0.0482237177034391
1358,0.08440809027544262
1359,-0.23999337035532267
1360,-0.18191651040923656
1361,-0.2622740188340238
1362,-0.2019485581405204
1363,-0.149742988819666
1364,0.5461925203425605
1365,-0.18688881894446704
1366,-0.03987061364451188
1367,-0.03779966910339857
1368,-0.06274926738456824
1369,-0.5619608959589422
1370,-0.1397463624996372
1371,-0.12210857145549024
1372,0.07268465594876562
1373,-0.16742104386337064
1374,-0.39957773744711633
1375,-0.37339018715947403
1376,-0.10936667261328065
1377,-0.4024999914212489
1378,-0.2043048260886071
1379,-0.10768552754434338
1380,-0.19111530749663833
1381,-0.3767085262901707
1382,-0.05298915417060602
1383,-0.18876320660436172
1384,0.1983611868581702
1385,-0.2626113358180639
1386,0.05856190462012342
1387,-0.11849900079276748
1388,-0.009969383445103949
1389,-0.11630141650795249
1390,0.32620459653550693
1391,-0.276662285400332
1392,-0.15808690851381357
1393,0.22238579915119097
1394,-0.31102323830569545
1395,0.4945368569325165
1396,-0.03109603890212562
1397,0.06450085902441811
1398,0.06859415624013353
1399,-0.0989506827001898
1400,-0.011714035384697494
1401,0.14443044912605144
1402,-0.3128213989931058
1403,-0.08175672051023232
1404,-0.21938409953022456
1405,-0.32757761094681054
1406,-0.19849198151841196
1407,0.21339989989889419
1408,-0.311923542838827
1409,0.2854542482116826
1410,0.09067520717717621
1411,0.18827536121279922
1412,0.006751935246558894
1413,-0.2469310520672494
1414,0.022930950289195742
1415,0.03330821366703699
1416,-0.1362625686187613
1417,-0.08959018070356356
1418,-0.14586908546309615
1419,0.21912488125102755
1420,-0.32332921797284037
1421,-0.04140524054295467
1422,-0.33135344526635124
1423,0.13938569292048003
1424,0.010448120680108525
1425,-0.1971758756017192
1426,-0.0707334216915642
1427,-0.27389583971396086
1428,-0.2780854543860008
1429,-0.16341886890455556
1430,-0.19424588142677957
1431,-0.1040179697898704
1432,-0.28678049759261853
1433,-0.07174251624654691
1434,-0.0659534436787196
1435,0.04178944326034023
1436,-0.20476577426823503
1437,0.2561036970867656
1438,-0.09028244554964998
1439,0.05854315242716705
1440,-0.29496588189497325
1441,-0.3988765623950591
1442,0.11551252318232845
1443,-0.1707385356936717
1444,-0.5247041012445948
1445,0.2113566056791816
1446,0.1743913822911169
1447,-0.3775860389270213
1448,-0.09884172401678443
1449,-0.04800424109056865
1450,-0.18101442962363914
1451,0.03505479875410442
1452,0.27458020309951414
1453,-0.041616307843596934
1454,-0.15599763712907042
1455,-0.2349816010291999
1456,-0.07996320836290355
1457,-0.2016433407775805
1458,-0.2806958568956431
1459,-0.1007989390057137
1460,-0.13905428974307588
1461,0.23398119346446827
1462,0.25464191878425807
1463,-0.3754413294178321
1464,-0.10072583433941824
1465,-0.036009915699219186
1466,-0.2594731059648546
1467,0.4006762348868335
1468,-0.15563597265084844
1469,-0.15431813383286336
1470,0.0058263467836216715
1471,-0.22311728070338324
1472,0.1444099546727755
1473,-0.1620641686177217
1474,0.15421236112624942
1475,-0.2687169995898382
1476,-0.36850530875848203
1477,-0.014154554755564352
1478,-0.19007236288225104
1479,0.040812751261334435
1480,-0.38255624803321026
1481,0.13734321677814043
1482,0.040992689966983485
1483,-0.10850021171273258
1484,0.12919346384101293
1485,-0.06941589410681007
1486,-0.18242644501138455
1487,0.011034231407105818
1488,0.19669143415405177
1489,-0.18688705325642185
1490,-0.3063522412851082
1491,-0.1665716224819637
1492,-0.10011387322387351
1493,-0.10983828892161483
1494,0.10314462466484771
1495,-0.025292909334172897
1496,-0.06716080476723545
1497,-0.03944358169051945
1498,-0.02881006135382404
1499,-0.3366246439054973
1500,-0.23540117500532898
1501,-0.07742179896736828
1502,-0.3927977133131715
1503,0.12014548515483274
1504,-0.19876089826173318
1505,-0.28907251527779476
1506,-0.11198159333073904
1507,-0.10016569382832535
1508,-0.12936935148237902
1509,-0.04898500963651211
1510,-0.1626326442028226
1511,-0.12197795202482449
1512,-0.13759066361395186
1513,0.2471845752670984
1514,-0.2512155172217166
1515,0.20053959031786778
1516,-0.021115854691147077
1517,-0.22351065384523092
1518,0.01568900079463893
1519,-0.17788662691521873
1520,-0.37077504330636346
1521,0.06503130952894441
1522,-0.011401748286332542
1523,-0.062827563285763
1524,-0.1270852881808472
1525,-0.04627516742042604
1526,-0.09470472091044489
1527,-0.16239063306722823
1528,-0.07744282650836799
1529,0.272313834473525
1530,0.42534936831948683
1531,0.19646561867436838
1532,-0.1937037831548883
1533,0.06445488150418165
1534,-0.2023642856969628
1535,0.1502371971998229
1536,-0.060614989215310534
1537,0.19010842337309594
1538,-0.1367479647734656
1539,-0.08510181237062825
1540,0.13507290253820917
1541,-0.004834920023310115
1542,0.040066034830032404
1543,0.14986588730863806
1544,-0.1387668628841552
1545,0.08860953611093696
1546,-0.20518416392844377
1547,-0.03992632611968544
1548,-0.015046515188813085
1549,-0.04894605064764486
1550,0.16190840069073723
1551,0.05425143270997937
1552,-0.23978789920410246
1553,-0.11664847709165659
1554,-0.22613474534385178
1555,-0.14941366277274729
1556,-0.3048423160443753
1557,-0.07279205142972585
1558,-0.4423139250914142
1559,0.2907799677196026
1560,-0.14707096197711894
1561,-0.23933756770077697
1562,-0.06693051720006714
1563,-0.27085501798417505
1564,-0.40018821722691755
1565,-0.11264509171988446
1566,-0.011495448589133306
1567,-0.10116229279763556
1568,0.266058639517949
1569,0.07543673739025156
1570,-0.16348240404003986
1571,-0.25541630543511634
1572,0.02832559780530882
1573,-0.3131928544925062
1574,-0.2706544312136729
1575,-0.12183081159547737
1576,0.11597751355709786
1577,-0.05838271954359769
1578,-0.19263430001833604
1579,-0.09634092005194458
1580,-0.12705118352163117
1581,-0.10099231466562275
1582,-0.1588205114442873
1583,0.2021374436367728
1584,-0.005315157289402389
1585,-0.07464306347481757
1586,0.016721621937589762
1587,-0.2691176657144997
1588,-0.3511119493217323
1589,0.29677905401180155
1590,-0.2769601573779839
1591,-0.35793317147234666
1592,-0.26395419498125655
1593,0.11974721350109677
1594,-0.07226765310200092
1595,-0.14179503113121303
1596,0.1640941448788918
1597,-0.10457657114007973
1598,-0.20305434146919055
1599,-0.014138390453130041
1600,-0.26397736186869347
1601,-0.0739037479603463
1602,0.09298040653079337
1603,-0.2725825088284169
1604,-0.2604142614943368
1605,-0.48961838276201447
1606,-0.25023605274450955
1607,0.16667079587929082
1608,0.4302641835736736
1609,0.06962692865362728
1610,-0.23051688788853578
1611,-0.20339792561312356
1612,-0.0370211095268277
1613,-0.14298976029906688
1614,0.18330494583473833
1615,-0.3331904179857184
1616,-0.2697726348599382
1617,-0.5551076351321259
1618,-0.2069263747276285
1619,-0.10131623569157053
1620,-0.0842865806246977
1621,-0.058733259944643894
1622,-0.14546651358779794
1623,-0.10798283861686547
1624,0.15263401844489652
1625,-0.2563857959965834
1626,-0.18526934975976053
1627,-0.10623434572152472
1628,-0.15897929607899394
1629,-0.4189340119874541
1630,-0.2148048847303779
1631,-0.28592569311468624
1632,-0.33139341624988494
1633,0.1552642835734567
1634,-0.006008577024133294
1635,-0.1672578382996633
1636,-0.03785727492696445
1637,0.04228127699694431
1638,-0.0206260235993633
1639,-0.385786075927207
1640,-0.37787714521326277
1641,-0.0031971055608007006
1642,0.25755168949417473
1643,-0.14426850967530797
1644,-0.21004858049099526
1645,-0.001308364663899723
1646,0.25890306018387466
1647,-0.025594094093982132
1648,-0.0429587811283676
1649,0.12427783145935425
1650,-0.030987040600624943
1651,-0.3659124414250268
1652,0.21509048340114165
1653,0.39321167201843116
1654,-0.2273492959408561
1655,0.03111189239899772
1656,-0.11116812664884283
1657,0.05328470783667747
1658,0.019280720035252507
1659,0.06740821397251363
1660,0.295296658908632
1661,-0.1591408652855995
1662,-0.14347437658122528
1663,0.10854670983387846
1664,-0.21103190260766508
1665,-0.09113324883852106
1666,-0.020220057280780763
1667,-0.08038782293263134
1668,-0.19054111823243552
1669,-0.08627154212017223
1670,0.101829190000764
1671,0.19159188882077313
1672,0.19567624283695217
1673,-0.17076229335873028
1674,-0.04758055571983658
1675,-0.13360930862742057
1676,-0.16337589232142166
1677,-0.024219436770982306
1678,-0.20408360128470004
1679,-0.11674210522724697
1680,0.1920652197169573
1681,-0.0822190452881681
1682,-0.28737217365254103
1683,0.09108541561515773
1684,-0.3670766703894568
1685,-0.2695185649233733
1686,0.06638105104258991
1687,-0.05513943903157822
1688,0.1869914484432884
1689,-0.046227366341007325
1690,0.09293343575160186
1691,0.022566392373392606
1692,0.37229882785103363
1693,-0.26590739540616215
1694,-0.2670468249537307
1695,-0.26629586662891824
1696,-0.29756274927943116
1697,-0.16388099691004698
1698,-0.3194150561786085
1699,-0.16159070467423356
1700,0.19250930332469238
1701,-0.3566218101673271
1702,0.055882029415234576
1703,-0.17462312971850574
1704,-0.05592220599130041
1705,0.25055412800531407
1706,0.2545266604974684
1707,0.008632281557600548
1708,-0.3844759306628136
1709,-0.2430405044234783
1710,-0.05940846352152607
1711,0.03143057963357958
1712,-0.352473869959827
1713,0.10723705527403594
1714,-0.21100308010795002
1715,-0.2860981572871551
1716,-0.25383078245776336
1717,-0.13846975659571714
1718,-0.08356369256332365
1719,0.004128857622922598
1720,-0.05531811604732445
1721,0.15194999451197427
1722,-0.17674568030486937
1723,-0.2040213960661547
1724,0.5710196173904959
1725,-0.03856964378660387
1726,0.03658288450752538
1727,-0.24183462084940058
1728,0.1548897438846977
1729,-0.09052192286255299
1730,0.06287516922171883
1731,-0.18200330711085488
1732,-0.4294764085017974
1733,0.033564833752277194
1734,0.5561526674859408
1735,-0.2836348996850497
1736,0.04321036084483024
1737,-0.3340692494631756
1738,0.1066820652373378
1739,0.02883022426294993
1740,-0.29254209439417733
1741,0.07793379995610804
1742,-0.1745758939712811
1743,-0.13160918673156963
1744,-0.11994560790146351
1745,0.12329475697132292
1746,-0.1735147243823821
1747,0.3008561630422759
1748,-0.2525097681295508
1749,-0.0065171342467660685
1750,-0.016915794970756057
1751,-0.28753557516578576
1752,0.2604036075415216
1753,-0.2675056222976925
1754,0.039199352292033085
1755,-0.42099510124907563
1756,-0.1889933075293901
1757,-0.43537616505302185
1758,0.1696089811484428
1759,-0.2328814012343512
1760,-0.01442545469692826
1761,-0.10009766376676855
1762,-0.438646319565256
1763,0.027352625944535587
1764,-0.05310332101101249
1765,-0.31333956438959387
1766,0.13822034922822787
1767,-0.22372087852371147
1768,-0.09749302136980563
1769,-0.20117189497288696
1770,-0.32669601398058634
1771,-0.09720083050386188
1772,0.38613719221691717
1773,0.06783597594365168
1774,-0.31440644922182515
1775,-0.08491921138982818
1776,-0.3794340307661824
1777,-0.2935908657695045
1778,0.006995149896884667
1779,-0.05506768328038204
1780,-0.10268346077892145
1781,-0.02641100752536787
1782,-0.1940094621498054
1783,-0.02710089192902446
1784,0.09451317289400481
1785,-0.06698465442775134
1786,-0.2693714980172246
1787,-0.1588754499122063
1788,-0.12466350345317335
1789,-0.14137547830152572
1790,-0.11448581800161982
1791,-0.0645586950060227
1792,-0.13668778061591808
1793,-0.29401745400379936
1794,-0.05526458212900589
1795,-0.23235257256480996
1796,-0.10881429915613358
1797,-0.12879173193336435
1798,0.05665269479434877
1799,-0.1798068615430255
1800,0.07321815071395973
1801,0.2880506325326278
1802,0.003755446055907123
1803,-0.2908541829640814
1804,-0.08293778042022006
1805,-0.19158886252235469
1806,0.4514769920696535
1807,-0.0555567341218586
1808,-0.22833540862367802
1809,-0.2138579087132457
1810,-0.1166444819308763
1811,0.11998045281536955
1812,0.11671943947092313
1813,-0.21595375347752024
1814,-0.15620243256912256
1815,-0.12754588607582176
1816,-0.2349521815638658
1817,0.09963500828815158
1818,-0.07708647494280967
1819,-0.0043411705168278705
1820,-0.05335458268116525
1821,-0.012346907546444304
1822,0.1798768692460746
1823,-0.22100911871684498
1824,-0.16456087642410516
1825,-0.1972494625094241
1826,0.13856522243673305
1827,-0.15519129565878512
1828,0.18917778894581125
1829,0.025713575847178257
1830,-0.019979618293248957
1831,0.11895556959102638
1832,0.3515666879138256
1833,-0.1482494300547735
1834,-0.3228360360188752
1835,-0.19956159202142246
1836,0.09821978908920152
1837,-0.007346858288430136
1838,0.31311971625657536
1839,0.15917637911755053
1840,-0.23340204506703394
1841,0.04939461835682539
1842,-0.10386912473051442
1843,-0.34501417887004826
1844,0.01911551571098283
1845,0.0500590263322511
1846,0.25987311217929215
1847,0.08723143100372888
1848,0.2808046660703544
1849,0.05966817479402869
1850,-0.07890845748063545
1851,0.14866780920260927
1852,-0.2607831348400038
1853,-0.2942244321845904
1854,-0.25636975803339035
1855,0.009916310816812973
1856,-0.4812810101823027
1857,0.13201576144647037
1858,-0.3316242147287361
1859,-0.2066635453789765
1860,-0.04865839144466196
1861,-0.14478991939907915
1862,-0.20396169411918877
1863,-0.20660685697143974
1864,-0.025951170348563982
1865,-0.14448458531513672
1866,-0.10367582344015801
1867,0.20547719110820822
1868,-0.3859953516554217
1869,0.08439497633064873
1870,-0.19488266573623084
1871,0.041823838309840114
1872,-0.0573948645206526
1873,-0.16602828087078175
1874,-0.36282629832292607
1875,-0.4112139072960486
1876,-0.3150098281395539
1877,-0.2995068244803133
1878,-0.05952765270703848
1879,-0.14151683236417142
1880,-0.17108907165596993
1881,-0.2899754500375025
1882,-0.31999402481315353
1883,0.018992505183080703
1884,-0.12261110403582981
1885,-0.2690257173854676
1886,-0.2587436452855723
1887,0.1431255381448585
1888,0.2526933120985523
1889,-0.20066455136256114
1890,-0.22392709058181903
1891,0.01133173846447996
1892,0.07421490517733367
1893,0.294794896849175
1894,0.09150500849015274
1895,-0.16902414826662088
1896,-0.08437902658272675
1897,-0.37914851668959454
1898,-0.3530293355620732
1899,-0.19683267571930788
1900,0.25080219673763043
1901,0.07707281105704879
1902,-0.025703963573459356
1903,0.11481516285868329
1904,-0.11709404908191845
1905,-0.02751130353371243
1906,-0.04634110706964575
1907,-0.05937656353490139
1908,0.05119030286935858
1909,-0.09701121253045049
1910,-0.09474387190254398
1911,0.324598379648063
1912,-0.03538042954186646
1913,-0.11048083384450923
1914,-0.026491224412193915
1915,-0.13302385522836083
1916,-0.18205067825134516
1917,0.2138430841828079
1918,-0.11821646978428008
1919,-0.3488860282077877
1920,-0.0074107322754702505
1921,0.32074894622358846
1922,0.1553142174420067
1923,-0.03191199306559596
1924,-0.36509901052462373
1925,-0.06623821759367018
1926,-0.37303062393348013
1927,-0.1982181539075745
1928,-0.3259104795093126
1929,-0.06760425607268819
1930,-0.08544970934653726
1931,-0.3434665268096954
1932,-0.37964302801638816
1933,0.1250973262066359
1934,-0.09885492062641171
1935,-0.09319468312839513
1936,0.22541173663555097
1937,-0.24467239388727807
1938,0.1010222803650173
1939,-0.21226869747415927
1940,0.3576121290599497
1941,-0.10764130112362195
1942,-0.14710453781243732
1943,-0.18347084908314423
1944,0.11777062841397186
1945,-0.06182093661997263
1946,-0.20710207526457994
1947,0.12014151558830853
1948,-0.2032581605286266
1949,-0.26357900448118743
1950,-0.15721665511794936
1951,-0.175289417549466
1952,-0.3296608028341393
1953,-0.2554867208203362
1954,-0.1795461931131492
1955,-0.18039874408913634
1956,-2.0288849800639068e-05
1957,-0.1568459682928138
1958,-0.05406665554811503
1959,-0.2865515607576879
1960,-0.27941917184660675
1961,0.08723277116951567
1962,-0.13769623348390783
1963,-0.18771600639867167
1964,-0.012462408785491132
1965,-0.030819566996127826
1966,-0.06273901765782347
1967,-0.11295293461950764
1968,-0.07428175153952808
1969,-0.03394261225961866
1970,-0.2828832346781378
1971,-0.10089414260786489
1972,-0.0964108523726293
1973,-0.0043023884573542915
1974,-0.17709426214083088
1975,0.1006546394639905
1976,-0.13657781892490986
1977,-0.020259397481570494
1978,-0.2459625031691555
1979,-0.16217604261084378
1980,-0.3274259682424096
1981,0.002123075082902088
1982,0.06067609289547267
1983,-0.18436538763515825
1984,-0.12870785360640055
1985,0.17010368455683406
1986,0.11868647165003905
1987,0.18181140126636766
1988,-0.07977898138628452
1989,-0.28165038142729554
1990,0.15040430931299678
1991,0.0859766087862957
1992,0.00917878457695072
1993,-0.4125000119000365
1994,0.14640622573537168
1995,-0.117253073701993
1996,-0.3871752292944475
1997,-0.1721785705153945
1998,-0.05517671233285469
1999,-0.12609928092630088
