sample_index,sample_id,word_index,word,wordpiece_tokens,wordpiece_start,wordpiece_end,signed_cls_effect,classification_sensitivity,support_cls,regression_effect,combined_score,combined_score_w1,combined_score_w2,combined_score_w3
15,15,7,family,family,8,8,1.9971567789713542,2.0319061279296875,2.014531453450521,0.8242838879426321,0.04717974500779906,0.05719769428346605,0.04580791040902054,0.038474846854852515
15,15,8,prioritize,prior ##iti ##ze,9,11,0.6140848795572917,1.152862548828125,0.8834737141927084,0.4653646647930145,0.023909666731206043,0.027806954711798004,0.022842993704896765,0.021051153664238383
15,15,9,education,education,12,12,0.12408955891927084,0.6628672281901042,0.3934783935546875,0.22877613703409833,0.011315489434633386,0.005482127050450362,0.01734694805936236,0.010908040388858654
15,15,10,because,because,13,13,1.7935028076171875,2.0334930419921875,1.9134979248046875,0.6239583988984426,0.03988676406846169,0.06407775010446042,0.031920609529536875,0.023698113075419865
15,15,11,they,they,14,14,2.6268208821614585,2.6268208821614585,2.6268208821614585,0.7982422212759654,0.052948716259551214,0.05494197017949659,0.06066242396886666,0.04290238676219743
15,15,12,believed,believed,15,15,3.1028645833333335,3.1028645833333335,3.1028645833333335,1.0017578999201457,0.06436815953358421,0.06478628845299822,0.07291204451275585,0.055046130974669746
15,15,13,in,in,16,16,2.974527994791667,2.974527994791667,2.974527994791667,1.0074219504992168,0.0631653503483737,0.0609877901269978,0.06384255582818187,0.06466948001506345
15,15,14,its,its,17,17,2.445048014322917,2.445048014322917,2.445048014322917,0.8502604862054189,0.05260847242137416,0.0492325620769624,0.0520017123703864,0.056662153902233135
15,15,15,power,power,18,18,2.244160970052083,2.244160970052083,2.244160970052083,0.7501303056875864,0.047348017335927375,0.04674373613048699,0.04438994169268824,0.051044078288183
15,15,16,to,to,19,19,2.8518473307291665,2.8518473307291665,2.8518473307291665,0.9195964634418488,0.05912614011170038,0.059164151201328195,0.05190214592328957,0.06662327454389722
15,15,17,transform,transform,20,20,3.118367513020833,3.118367513020833,3.118367513020833,1.0092448890209198,0.06476667485013664,0.064529884942753,0.07872350233685917,0.050463667251729655
15,15,18,lives,lives,21,21,2.8594767252604165,2.8594767252604165,2.8594767252604165,0.9522786935170492,0.06022086868108445,0.09133968307486631,0.05016717762297551,0.039220998358719825
16,16,0,it,it,1,1,0.3688151041666667,0.3688151041666667,0.3688151041666667,0.2731771071751912,0.042199661992023116,0.06591999056198347,0.025057941671848407,0.044630808252244095
16,16,1,',',2,2,0.48681640625,0.48681640625,0.48681640625,0.38151055574417114,0.05760199886567387,0.05642236510223017,0.04947080114432541,0.07239583333333334
16,16,2,s,s,3,3,0.5302734375,0.5302734375,0.5302734375,0.39791683355967206,0.061141248853553626,0.048247299200690985,0.04831691666551979,0.09653955053394972
16,16,3,a,a,4,4,0.5133463541666666,0.5133463541666666,0.5133463541666666,0.3567709922790528,0.05660667155043221,0.052178160074479604,0.04177394257865985,0.08574721643013394
16,16,4,terrible,terrible,5,5,0.8497721354166667,0.8497721354166667,0.8497721354166667,0.4335938890775045,0.07944871349481444,0.08455901678673361,0.05993879862913627,0.10621567514197351
16,16,5,",",",",6,6,0.8307291666666667,0.8307291666666667,0.8307291666666667,0.4390626947085063,0.07904723372388636,0.0664633190058509,0.06949037090042501,0.10884632714253387
16,16,6,this,this,7,7,0.49169921875000006,0.49169921875000006,0.49169921875000006,0.40703139702479046,0.06014971816869893,0.061458970490034195,0.03921842469347201,0.09285251928900096
16,16,7,is,is,8,8,0.3255208333333333,0.3255208333333333,0.3255208333333333,0.1776042381922404,0.03147929573512269,0.017379586868961516,0.019598617350477777,0.06691286072586988
16,16,8,a,a,9,9,1.6280110677083335,1.6280110677083335,1.6280110677083335,0.6960938374201456,0.13998753572655798,0.03226057077781855,0.21771127188854345,0.12794745565684978
16,16,9,terrible,terrible,10,10,3.5760904947916665,3.5760904947916665,3.5760904947916665,1.4296875596046448,0.2984749253382617,0.44046279241068664,0.319666268026112,0.11010278936195433
16,16,10,movie,movie,11,11,1.0009765625,1.0009765625,1.0009765625,0.5138021111488342,0.09386299655097509,0.07464792872053036,0.10975664645148006,0.08780896413215661
17,17,0,applying,applying,1,1,0.4649251302083333,0.4649251302083333,0.4649251302083333,0.1915363868077596,0.026132928813426055,0.058973379882669444,0.011786051137326085,0.015610599856411785
17,17,1,these,these,2,2,0.6719970703125,0.6719970703125,0.6719970703125,0.2194009820620219,0.03344859235282057,0.04028598748522913,0.03248521716584718,0.029218062642189516
17,17,2,four,four,3,3,0.9155680338541666,0.9155680338541666,0.9155680338541666,0.29374992847442627,0.04518282183771678,0.04578473646529644,0.04370309053509279,0.046291170196010235
17,17,3,design,design,4,4,1.075439453125,1.075439453125,1.075439453125,0.34036451578140253,0.05272026428444092,0.06233714282747617,0.050264348362590965,0.0479819583824042
17,17,4,concepts,concepts,5,5,1.113525390625,1.113525390625,1.113525390625,0.38164049386978144,0.05678680004278169,0.06521195096635914,0.0527103088428478,0.0546059890868823
17,17,5,to,to,6,6,0.9348144531249999,0.9348144531249999,0.9348144531249999,0.3286457459131876,0.04829436888438744,0.051932762617234736,0.05099728085653531,0.04296888047735463
17,17,6,your,your,7,7,0.8645833333333333,0.8645833333333333,0.8645833333333333,0.3121093312899271,0.045279837967686955,0.07061102644350406,0.0364004592706145,0.03492107999676683
17,17,7,presentations,presentations,8,8,0.482177734375,0.482177734375,0.482177734375,0.17356765270233154,0.02521524404957242,0.021515670999038145,0.027958058141987943,0.025239815603692345
17,17,8,is,is,9,9,0.7449544270833334,0.7449544270833334,0.7449544270833334,0.2875000437100728,0.040412821456229965,0.049765284168279314,0.03352075381489591,0.04023794788820462
17,17,9,simple,simple,10,10,0.6211344401041666,0.6211344401041666,0.6211344401041666,0.19348953167597452,0.030216525294335876,0.010261510507355416,0.038515279735709715,0.03709340044270496
17,17,10,",",",",11,11,1.0015869140625,1.0015869140625,1.0015869140625,0.30416661500930786,0.04813459872942325,0.018262333802108222,0.05511429566027391,0.06388261949356937
17,17,11,easy,easy,12,12,1.1872355143229167,1.1872355143229167,1.1872355143229167,0.3794271051883697,0.0584777522904851,0.005725246020593489,0.08799540396175129,0.0693087805235576
17,17,12,and,and,13,13,1.6075236002604167,1.6075236002604167,1.6075236002604167,0.5708333750565847,0.08347600159632364,0.059057040963773365,0.0997663067014757,0.08604791648245202
17,17,13,will,will,14,14,0.7783203125,0.88134765625,0.829833984375,0.33437498410542804,0.046080010680931746,0.022212330646160666,0.05090479197143656,0.05894648930294509
17,17,14,make,make,15,15,0.5671793619791667,0.6702067057291667,0.6186930338541667,0.27135411898295086,0.03601567819583577,0.05029234318920671,0.01849190586432784,0.042161472693712274
17,17,15,people,people,16,16,0.4480794270833333,0.5511067708333334,0.4995930989583333,0.22604153553644815,0.02960370541931934,0.03321822018511303,0.028568297620279764,0.02725372050233126
17,17,16,think,think,17,17,0.439208984375,0.439208984375,0.439208984375,0.21744781732559204,0.027435153624230296,0.030988083831440857,0.02910619347081224,0.0230976583213207
17,17,17,you,you,18,18,0.47603352864583337,0.47603352864583337,0.47603352864583337,0.20859368642171225,0.027696729975455456,0.029532540459073178,0.02730241008787088,0.026675192168910317
17,17,18,turned,turned,19,19,0.7242431640624999,0.7242431640624999,0.7242431640624999,0.2670571406682333,0.03835219499918366,0.04222658352574986,0.035892762997601205,0.03787717693567296
17,17,19,into,into,20,20,1.1095377604166665,1.1095377604166665,1.1095377604166665,0.3374999562899272,0.05336395795747275,0.06616569225640204,0.048958171469820524,0.04792826611925592
17,17,20,a,a,21,21,0.81787109375,0.81787109375,0.81787109375,0.21067704757054645,0.03646809431600237,0.02366140927925314,0.03305515356043931,0.04978300789087131
17,17,21,design,design,22,22,0.6928304036458333,0.6928304036458333,0.6928304036458333,0.10794256130854288,0.02558440322665021,0.0070226780040736955,0.018986221536554652,0.046547480734589315
17,17,22,guru,guru,23,23,1.2237548828125,1.2237548828125,1.2237548828125,0.29908856749534607,0.05335118054929585,0.08743960765718067,0.05045271814429272,0.03041443276347809
17,17,23,.,.,24,24,0.7236328125,0.7236328125,0.7236328125,0.18645827968915304,0.03227033345599187,0.04751643781742912,0.03706451908961521,0.015906881494712338
18,18,0,-,-,1,1,-1.1447397867838542,1.1447397867838542,0.0,0.3944661021232605,0.00965876278372112,0.013834427684784108,0.008339273603193923,0.006503918227197778
18,18,1,and,and,2,2,-1.5348002115885417,1.5348002115885417,0.0,0.5609374344348907,0.01373492319505506,0.013613517776807247,0.016564505422934882,0.010883290082509399
18,18,2,in,in,3,3,-1.8270670572916667,1.8270670572916667,0.0,0.6507811844348907,0.015934806693735985,0.015546472097969206,0.015566643624262104,0.016745836339415603
18,18,3,denmark,denmark,4,4,-1.859466552734375,1.859466552734375,0.0,0.6390624741713206,0.015647866340793782,0.015380792827116088,0.015281540253212739,0.0163249358883398
18,18,4,-,-,5,5,-2.234074910481771,2.234074910481771,0.0,0.7540364066759745,0.018463078939282184,0.01758988347987261,0.01736279355677344,0.020574028632112114
18,18,5,the,the,6,6,-2.2867940266927085,2.2867940266927085,0.0,0.7587238848209381,0.01857785493451316,0.015656929158710656,0.018959371999616666,0.021355700243045155
18,18,6,first,first,7,7,-2.619913736979167,2.619913736979167,0.0,0.8950520058472952,0.021915938928692594,0.02200806478538566,0.02024233716933881,0.023580461080861332
18,18,7,baltic,baltic,8,8,-2.2049102783203125,2.2049102783203125,0.0,0.7409504155317943,0.01814265981183073,0.016319654669135198,0.01874554447132964,0.01949171056508621
18,18,8,cod,cod,9,9,-1.9205118815104167,1.9205118815104167,0.0,0.6490233838558197,0.01589176578674056,0.01573977090089023,0.015124732529069148,0.016866091863549953
18,18,9,fishery,fishery,10,10,-1.4221954345703127,1.4221954345703127,0.0,0.47539056340853375,0.01164025161317354,0.012343293179575868,0.01177476791923911,0.010732966854462971
18,18,10,has,has,11,11,-1.3723246256510417,1.3723246256510417,0.0,0.44544265667597455,0.010906957356856409,0.013254543916539142,0.01014967739915807,0.009149579516089763
18,18,11,been,been,12,12,-1.5919443766276042,1.5919443766276042,0.0,0.5162759919961294,0.012641358308812902,0.014552383832332393,0.012829649522055321,0.01036217516550357
18,18,12,msc,msc,13,13,-1.603363037109375,1.603363037109375,0.0,0.5009113947550455,0.01226514600762847,0.01245374602681128,0.013171774872414218,0.011103761601725165
18,18,13,–,–,14,14,-1.8038736979166667,1.8038736979166667,0.0,0.5673176447550455,0.013891146854479586,0.014938973011162369,0.013171774872414218,0.013508908784045658
18,18,14,certified,certified,15,15,-1.8800048828125,1.8800048828125,0.0,0.6190103987852733,0.015156878044378382,0.015325566403498383,0.015281540253212739,0.014841761486745212
18,18,15,-,-,16,16,-1.9773661295572917,1.9773661295572917,0.0,0.6755207578341167,0.016540571471868715,0.014441926771590945,0.017505345242298125,0.01780811028993438
18,18,16,meanwhile,meanwhile,17,17,-2.0663299560546875,2.0663299560546875,0.0,0.717057208220164,0.017557618865794777,0.016319654669135198,0.018560226845114335,0.01784819546464583
18,18,17,",",",",18,18,-1.90936279296875,1.90936279296875,0.0,0.6513020197550456,0.01594755969020306,0.015601702735092949,0.015138986392521956,0.01717675731959357
18,18,18,the,the,19,19,-1.8037160237630208,1.8037160237630208,0.0,0.6061197121938069,0.014841241077764295,0.01322692859797727,0.014796863217329159,0.016645620344334186
18,18,19,faeroese,fae ##ro ##ese,20,22,-1.5149485270182292,1.7016347249348958,0.09334309895833333,0.5707031091054281,0.020019220270545493,0.015325566403498383,0.013542410124844834,0.025076828160613168
18,18,20,mackerel,mack ##ere ##l,23,25,-0.5228780110677083,1.1535746256510415,0.31534830729166663,0.3528645684321721,0.02906302072698923,0.009140110047676495,0.02194603960872702,0.04040247107330381
18,18,21,fishery,fishery,26,26,0.5121256510416666,0.5121256510416666,0.5121256510416666,0.1277344822883606,0.03629445096595269,0.01905925669326916,0.035966022627966894,0.0439745515600873
18,18,22,has,has,27,27,0.6381022135416667,0.6381022135416667,0.6381022135416667,0.1602865606546402,0.045250128809859624,0.019461014905781917,0.028148598297205906,0.06837227482312745
18,18,23,been,been,28,28,0.8729248046874999,0.9403076171874999,0.9066162109374999,0.24921875695387524,0.06481746136467688,0.001463519186646368,0.08579404772703486,0.07248209050956254
18,18,24,denied,denied,29,29,2.272705078125,2.272705078125,2.272705078125,0.5789063274860381,0.16136207728991306,0.42970652387915387,0.14062467492433425,0.09260693201124655
18,18,25,msc,msc,30,30,0.89501953125,1.2636718749999998,1.079345703125,0.35338543355464935,0.07855452936785765,0.004445792410568882,0.10241711047092039,0.08718410199863708
18,18,26,certification,certification,31,31,1.1050618489583335,1.1050618489583335,1.1050618489583335,0.27978524068991345,0.07841783455211174,0.050854235147394004,0.08965133181888098,0.08252092904828402
18,18,27,based,based,32,32,0.30275472005208337,0.9217732747395834,0.6122639973958334,0.25289712846279144,0.04584439956105603,0.003092726071157926,0.054069442403808586,0.05516617905337079
18,18,28,on,on,33,33,-1.1326446533203125,1.4114532470703125,0.139404296875,0.4529947141806285,0.02012011340780355,0.01590545017174335,0.009893083930180423,0.025214631163699142
18,18,29,the,the,34,34,-1.5574900309244792,1.5574900309244792,0.0,0.5167317390441895,0.012652517575991753,0.015877839066687514,0.01258731209169658,0.009209708807308335
18,18,30,fact,fact,35,35,-1.362396240234375,1.362396240234375,0.0,0.47070305546124774,0.011525474888213037,0.012508972450428986,0.01177476791923911,0.010191810879252815
18,18,31,that,that,36,36,-1.4752197265625,1.4752197265625,0.0,0.5087238848209381,0.012456439981661897,0.014938973011162369,0.011261580981283813,0.011013569194048705
18,18,32,the,the,37,37,-1.268315633138021,1.268315633138021,0.0,0.4016926685969035,0.009835710031999248,0.009029657200441084,0.010605844532969935,0.009901188010564917
18,18,33,fishery,fishery,38,38,-1.2085825602213542,1.2085825602213542,0.0,0.37779939174652105,0.009250667383261064,0.009747609134483332,0.010249465319158229,0.007656383056241618
18,18,34,has,has,39,39,-0.7799580891927083,0.7799580891927083,0.0,0.23222647110621134,0.005686218370709775,0.007952722979118657,0.004689949583695612,0.004269133801976643
18,18,35,failed,failed,40,40,-0.20619710286458331,0.23695882161458331,0.015380859375,0.043619791666666664,0.0020641698057501526,0.00011045706074144797,0.0018246598345830554,0.003309765604069952
18,18,36,to,to,41,41,-0.9290059407552083,0.9597676595052083,0.015380859375,0.28066399693489075,0.007868353576212756,0.010106587208257474,0.006200996145157587,0.006055642888043354
18,18,37,reach,reach,42,42,-1.0646870930989583,1.0954488118489583,0.015380859375,0.34303381045659387,0.00939551961260595,0.00908488362405879,0.008538845092862039,0.009503019904375503
18,18,38,an,an,43,43,-1.6288655598958335,1.6288655598958335,0.0,0.48893222212791443,0.011971828061858442,0.011846246940004444,0.01177476791923911,0.012316355721987577
18,18,39,agreement,agreement,44,44,-2.0899861653645835,2.0899861653645835,0.0,0.6327472726504008,0.015493234464712072,0.015408403932171924,0.01606557234843239,0.014982059598235288
18,18,40,on,on,45,45,-1.8366953531901042,1.8366953531901042,0.0,0.5763671100139618,0.014112728982284538,0.014828520163926958,0.01609408225050411,0.011244061242366635
18,18,41,mackerel,mack ##ere ##l,46,48,-1.0971628824869792,1.0971628824869792,0.0,0.35071606437365216,0.008587514242648081,0.011956699787239856,0.0077120448817856605,0.005842502140399084
19,19,0,people,people,1,1,3.7525227864583335,3.7525227864583335,3.7525227864583335,1.2380208571751912,0.02462573939796174,0.036320091476637444,0.01945182048024539,0.019078415685879924
19,19,1,are,are,2,2,5.442097981770833,5.442097981770833,5.442097981770833,1.8308675289154053,0.036063926855883624,0.024140590209063846,0.04634210414458662,0.03677978871396211
19,19,2,surprisingly,surprisingly,3,3,8.293131510416666,8.293131510416666,8.293131510416666,2.8326823711395264,0.055379167867978085,0.059639704305798194,0.05351197239563912,0.053348148673947424
19,19,3,forgiving,for ##giving,4,5,5.9309876759847,5.9309876759847,5.9309876759847,1.962691217660904,0.03898073788922937,0.037932364685550675,0.037824384917822806,0.04107395480650221
19,19,4,brands,brands,6,6,4.1500593821207685,4.1500593821207685,4.1500593821207685,1.320353200038274,0.026751621408680808,0.025248690596407407,0.02425633462324118,0.030574070348743838
19,19,5,when,when,7,7,4.520060221354167,4.520060221354167,4.520060221354167,1.488574186960856,0.029636250991895888,0.03347712291042666,0.030718917530740575,0.025077698293155874
19,19,6,they,they,8,8,4.93292236328125,4.93292236328125,4.93292236328125,1.6816405951976776,0.032908044281000776,0.03536642311014515,0.033319291438294096,0.03026868534880675
19,19,7,own,own,9,9,4.870829264322917,4.870829264322917,4.870829264322917,1.712011714776357,0.03300362248371258,0.030554272699826225,0.033515724925688425,0.03472996765867057
19,19,8,up,up,10,10,5.118611653645833,5.118611653645833,5.118611653645833,1.7609863777955372,0.034305500384355744,0.035917322241477895,0.03541479175460309,0.031748054799877405
19,19,9,to,to,11,11,3.9694620768229165,3.9694620768229165,3.9694620768229165,1.3214436868826547,0.026166618240496854,0.027557268336336177,0.025907607193261607,0.02515726207526703
19,19,10,mistakes,mistakes,12,12,2.280029296875,2.280029296875,2.280029296875,0.7741536175211271,0.015179534578782263,0.014667753751272621,0.014798993667656343,0.016022017392503973
19,19,11,",",",",13,13,1.3365071614583333,1.3365071614583333,1.3365071614583333,0.456868477165699,0.00892835639942501,0.009102661192536896,0.00806670242571677,0.009613218368883642
19,19,12,and,and,14,14,1.1713663736979167,1.1713663736979167,1.1713663736979167,0.3979817678531011,0.00780106553534461,0.007193300843453233,0.009025841842828517,0.007139029616682018
19,19,13,unfortunately,unfortunately,15,15,1.4468154907226562,1.4468154907226562,1.4468154907226562,0.5427408516407013,0.010141690270104989,0.011949805269832836,0.012404299804212553,0.006264532174543312
19,19,14,some,some,16,16,0.8469924926757812,1.0028355916341145,0.9249140421549479,0.40312497317790985,0.007038895258382619,0.009352195193271596,0.007337396108982716,0.004638811784691633
19,19,15,haters,hate ##rs,17,18,0.024284362792968743,0.32746632893880206,0.1758753458658854,0.2625651011864344,0.0031774373989924836,0.002663644780053685,0.003026372288808782,0.003801361552882533
19,19,16,out,out,19,19,2.0793507893880205,2.3561655680338545,2.2177581787109375,0.8057495107253393,0.015286640636295454,0.022232355317928144,0.012965689013424899,0.0112524292497031
19,19,17,there,there,20,20,3.529033660888672,3.529033660888672,3.529033660888672,1.1698221762975056,0.023213845957683797,0.024822072618649646,0.0253445566533354,0.019646030456362942
19,19,18,love,love,21,21,4.30059814453125,4.30059814453125,4.30059814453125,1.406494140625,0.028100331945375527,0.027521523326865326,0.02811380136629075,0.028613780056073936
19,19,19,to,to,22,22,5.324422200520833,5.324422200520833,5.324422200520833,1.783919264872869,0.035211314879480676,0.041268957905887194,0.03216230002098832,0.03271218538055136
19,19,20,point,point,23,23,6.167032877604166,6.167032877604166,6.167032877604166,2.0839192867279053,0.04095860659404029,0.03898771051736877,0.04135304954560151,0.04236288246100889
19,19,21,fingers,fingers,24,24,7.287841796874999,7.287841796874999,7.287841796874999,2.4882813096046448,0.04865599504630745,0.05103935581075644,0.04826100866856816,0.04688349750568191
19,19,22,and,and,25,25,5.754292805989583,5.754292805989583,5.754292805989583,1.9007650017738345,0.03778526413964587,0.024394004574511727,0.04151765651471455,0.046284878120063266
19,19,23,jump,jump,26,26,5.3468017578125,5.3468017578125,5.3468017578125,1.7348144650459292,0.03479941316570298,0.030374209671375278,0.033035617271035975,0.04056158576088513
19,19,24,all,all,27,27,5.3563232421875,5.3563232421875,5.3563232421875,1.7469726502895357,0.034951090095842435,0.03542583902528647,0.03368413669972961,0.03577138224540151
19,19,25,over,over,28,28,5.45648193359375,5.45648193359375,5.45648193359375,1.780013014872869,0.03560833994887398,0.04033183512668227,0.03361140750806414,0.03328507618052075
19,19,26,imperfections,imperfect ##ions,29,30,5.21917724609375,5.21917724609375,5.21917724609375,1.6770182053248088,0.0338066748272747,0.03747066752593682,0.03323602129260537,0.03103937241918957
19,19,27,",",",",31,31,4.661895751953124,4.661895751953124,4.661895751953124,1.4672200580437977,0.029892936544140183,0.03221579681617216,0.030107112456360743,0.027569168160209285
19,19,28,but,but,32,32,3.420908610026042,3.420908610026042,3.420908610026042,1.0499104658762615,0.021671006528047786,0.018277117831299476,0.021332202672162383,0.025086275101139012
19,19,29,for,for,33,33,3.108744303385417,3.108744303385417,3.108744303385417,1.0094563762346904,0.02024101615006017,0.016573675116262548,0.017867012317015697,0.02591487759989769
19,19,30,the,the,34,34,4.410624186197917,4.410624186197917,4.410624186197917,1.4884195923805237,0.029273692625223495,0.029000557432995698,0.02698626753194335,0.03177909552280998
19,19,31,most,most,35,35,5.461873372395833,5.461873372395833,5.461873372395833,1.7968099315961203,0.035792276986615364,0.02974695066991497,0.03871073796644361,0.03841487571018935
19,19,32,part,part,36,36,5.117228190104167,5.117228190104167,5.117228190104167,1.6426717440287273,0.033130599000459636,0.025040155731545825,0.03585689029518439,0.03780291842766837
19,19,33,",",",",37,37,4.86663818359375,4.86663818359375,4.86663818359375,1.5464030007521312,0.03135163813493943,0.027189839662453662,0.030276432801002343,0.03619770075713623
19,19,34,people,people,38,38,3.825225830078125,3.825225830078125,3.825225830078125,1.1901611238718033,0.024392170589004593,0.023366665308035352,0.02783784275685274,0.021927237302742673
19,19,35,understand,understand,39,39,2.4121195475260415,2.4121195475260415,2.4121195475260415,0.791707361737887,0.015788936962758925,0.023637498407981655,0.012817701106347472,0.011579734287764737
20,20,0,and,and,1,1,1.0148518880208333,1.0148518880208333,1.0148518880208333,0.21757805347442627,0.03196255514533754,0.04827048652900348,0.031024339721730916,0.017193753037633035
20,20,1,of,of,2,2,1.495849609375,1.495849609375,1.495849609375,0.31119783719380695,0.046351130337598,0.050780507704710445,0.05498887237263754,0.03400358465341864
20,20,2,course,course,3,3,1.4610595703125,1.4610595703125,1.4610595703125,0.28899733225504554,0.04407593850036875,0.0402315022728551,0.04167939725058763,0.05021973309094667
20,20,3,",",",",4,4,1.2719726562499998,1.2719726562499998,1.2719726562499998,0.2416014671325684,0.03757207278390201,0.035787139574210064,0.030108362471619618,0.04646370477028895
20,20,4,click,click,5,5,1.1463216145833335,1.1463216145833335,1.1463216145833335,0.22851554552714032,0.03472308927091955,0.02651182570337316,0.03382177332672853,0.043674844644898056
20,20,5,in,in,6,6,1.4731038411458333,1.4731038411458333,1.4731038411458333,0.2871092756589254,0.0440976035257927,0.048405659616352514,0.045493847864636144,0.038808650654600346
20,20,6,the,the,7,7,1.0319417317708333,1.0319417317708333,1.0319417317708333,0.15833328167597452,0.0274674665051916,0.022769411600416446,0.03209446852836681,0.027702080043089928
20,20,7,link,link,8,8,0.8288167317708334,0.8288167317708334,0.8288167317708334,0.0955077608426412,0.01952775139164494,0.02155265386734379,0.01866630837813736,0.018406162598602085
20,20,8,of,of,9,9,0.7376708984375,0.7376708984375,0.7376708984375,0.08867181340853374,0.01767367236389255,0.02233412230732275,0.0216373652430008,0.009470625105408852
20,20,9,the,the,10,10,0.5970052083333333,0.624755859375,0.6108805338541666,0.08652336398760478,0.01568345722193111,0.02297173328794332,0.014759838092275112,0.009396809087499843
20,20,10,description,description,11,11,0.31624348958333337,0.343994140625,0.3301188151041667,0.030078033606211346,0.007140822785588156,0.006353480326831996,0.006528174473035501,0.008309212977946491
20,20,11,of,of,12,12,0.7667643229166666,0.7945149739583334,0.7806396484375,0.12044262886047365,0.020831877089577164,0.03474336983977058,0.01881982417673928,0.009091862053693476
20,20,12,this,this,13,13,1.0433349609375,1.0433349609375,1.0433349609375,0.18359365065892536,0.029651941388866232,0.039200978068177995,0.034979271899686595,0.015520998261898365
20,20,13,video,video,14,14,0.9920247395833334,0.9920247395833334,0.9920247395833334,0.1833983560403188,0.028900469092736792,0.03283184752571135,0.0323871569357687,0.021989125645969484
20,20,14,for,for,15,15,0.800048828125,0.800048828125,0.800048828125,0.12623687585194907,0.02157382465472192,0.01609102751524156,0.023523199172349102,0.024997735475856625
20,20,15,more,more,16,16,0.7937418619791666,0.7937418619791666,0.7937418619791666,0.14713532725969952,0.02315546147693468,0.02499755960004702,0.020020365197950377,0.024406120554005796
20,20,16,",",",",17,17,0.8025309244791666,0.8025309244791666,0.8025309244791666,0.15488276878992716,0.02390137968430424,0.022719646765714863,0.025856568441291368,0.02326175940448958
20,20,17,and,and,18,18,0.696533203125,0.696533203125,0.696533203125,0.11412755648295085,0.01912042610212793,0.013803992365403365,0.02202450403612167,0.02148736555782277
20,20,18,we,we,19,19,0.7261555989583334,0.7261555989583334,0.7261555989583334,0.09811187783877055,0.01826382981357265,0.019666983121037485,0.015062466122917763,0.019784991439923044
20,20,19,',',20,20,0.7057291666666666,0.7057291666666666,0.7057291666666666,0.10807282725969951,0.01876786753973355,0.024115250862862415,0.012382054463735147,0.019560128896219924
20,20,20,ll,ll,21,21,0.8735758463541666,0.8735758463541666,0.8735758463541666,0.14967442552248636,0.024503524700533408,0.02488586343749374,0.02211443233563217,0.026373252183039847
20,20,21,have,have,22,22,1.0677083333333333,1.0677083333333333,1.0677083333333333,0.1804686685403188,0.02975145325667461,0.027183769474137115,0.03264258385884294,0.02957342845239165
20,20,22,more,more,23,23,1.1501871744791665,1.1501871744791665,1.1501871744791665,0.18300774693489075,0.03113744513631135,0.02556563231607502,0.03354139230023519,0.0344039591108761
20,20,23,live,live,24,24,1.3246256510416665,1.3246256510416665,1.3246256510416665,0.21380199988683066,0.036102940042416265,0.033136088547056124,0.036657443515578494,0.03863850502029577
20,20,24,updates,updates,25,25,1.2488606770833333,1.2488606770833333,1.2488606770833333,0.19316399097442627,0.03336513653286702,0.021549608088355928,0.03688901591554873,0.04161603207200802
20,20,25,and,and,26,26,1.339599609375,1.339599609375,1.339599609375,0.2269530693689982,0.03736990114266512,0.04059355140779524,0.037251152434668325,0.034537480796889244
20,20,26,a,a,27,27,0.51409912109375,0.71295166015625,0.613525390625,0.1330728828907013,0.01944581619574994,0.010147845779286128,0.021326419893727404,0.026293584729858245
20,20,27,stock,stock,28,28,-0.07481892903645833,0.4926249186197917,0.20890299479166669,0.1399739483992259,0.014195226653146356,0.008545343815401132,0.012306211808652328,0.020784812621140174
20,20,28,market,market,29,29,-0.300201416015625,0.300201416015625,0.0,0.16523444652557376,0.013220414174347396,0.00866312993458636,0.012500014785655312,0.01788506161066317
20,20,29,video,video,30,30,0.259735107421875,0.484405517578125,0.3720703125,0.09876301884651184,0.013237943044523089,0.015614236438760275,0.010185282577941098,0.013209496031327986
20,20,30,(,(,31,31,0.5553792317708334,0.5946858723958334,0.5750325520833334,0.07929680744806925,0.014591159451353083,0.020523863212508285,0.0152718711674396,0.008044903923564254
20,20,31,wrap,wrap,32,32,0.6512451171875,0.6512451171875,0.6512451171875,0.0934243599573771,0.01681448006808974,0.020148771697424683,0.017595404547133087,0.013081503866470223
20,20,32,-,-,33,33,0.6684163411458334,0.6684163411458334,0.6684163411458334,0.09205721815427144,0.016951349827781653,0.018536726097338307,0.018620255021466216,0.01396466178524473
20,20,33,up,up,34,34,0.5933430989583334,0.5933430989583334,0.5933430989583334,0.07421862085660298,0.01444744756311149,0.014591537341900492,0.013301802860977624,0.015503530247030585
20,20,34,),),35,35,0.4992268880208333,0.4992268880208333,0.4992268880208333,0.05989574392636617,0.011951740445995666,0.012745868021674166,0.011379782942325691,0.011826920355238801
20,20,35,at,at,36,36,0.5670979817708334,0.5670979817708334,0.5670979817708334,0.10260406136512756,0.016342182961717914,0.01520849900563672,0.017943546517688536,0.01605879318785481
20,20,36,the,the,37,37,0.4408365885416667,0.4408365885416667,0.4408365885416667,0.07890619834264119,0.012635384490067904,0.010219555537216983,0.012402493873773422,0.015210489932133035
20,20,37,end,end,38,38,0.4517415364583333,0.4517415364583333,0.4517415364583333,0.08164058128992717,0.013010551891465957,0.005260805021882963,0.011904058535353122,0.02157344409072184
