sample_index,sample_id,shapley_T,shapley_A,shapley_V,local_T,local_A,local_V,shapley_main,local_main,top1_agreement,spearman_rank,l1_distance,pearson_aux
434,TYJzg5IJN8o$_$11,0.356903887329986,0.1967118228368725,0.4463842898331414,0.05236850549287809,0.9327203688047495,0.014911125702372392,V,A,False,-1.0,1.4720170919357538,-0.9475060615004378
435,TYJzg5IJN8o$_$10,0.5007588207903804,0.1338758654837327,0.3653653137258869,0.009934250844486764,0.9750108525616749,0.015054896593838364,T,A,False,-1.0,1.6822699741558844,-0.9327223917129756
436,TYJzg5IJN8o$_$14,0.4595564795210378,0.2268256088715623,0.3136179116073998,0.6710332419521022,0.31612952265613287,0.012837235391764939,T,T,True,0.5,0.6015613524312698,0.6552611258590706
437,TYJzg5IJN8o$_$0,0.303866957295847,0.5744149161124779,0.121718126591675,0.04428835137469827,0.7461238894647644,0.20958775916053726,A,A,True,0.5,0.5191572118422976,0.8029688138191724
438,TYJzg5IJN8o$_$4,0.1429670294270771,0.4850655151187925,0.3719674554541303,0.23790966091844837,0.72259201770258,0.03949832137897171,A,A,True,0.5,0.6649382681503173,0.5378006082112841
439,TYJzg5IJN8o$_$7,0.6822735831906024,0.107080529393011,0.2106458874163864,0.6279786985913454,0.35110639740850963,0.020914904000145035,T,T,True,0.5,0.48805173603099705,0.7357831772093788
440,Uc_6d-fkZEc$_$3,0.7542275950217632,0.0558904139976739,0.1898819909805629,0.9544874200168758,0.021677125723920936,0.023835454259203175,T,T,True,1.0,0.4005196499902254,0.9838858383333483
441,UlTJmndbGHM$_$1,0.5194109209053452,0.1291709045663921,0.3514181745282627,0.6162014678229181,0.09096683608067259,0.2928316960964093,T,T,True,1.0,0.1935810938351457,0.9774282383673042
442,UlTJmndbGHM$_$4,0.9513199870958492,0.0486800129041507,0.0,0.9491770951312912,0.04975497935240063,0.001067925516308088,T,T,True,1.0,0.004285783929115984,0.9999999864685196
443,VbV9S4svrTg$_$13,0.636918504185404,0.1166668675981851,0.2464146282164108,0.33995856856521417,0.26160244171226116,0.3984389897225247,T,V,False,0.5,0.5939198712403797,0.31986170632612704
444,VbV9S4svrTg$_$3,0.4579384939507347,0.2016058776990567,0.3404556283502085,0.6808777647774369,0.2011858424659474,0.11793639275661572,T,T,True,0.5,0.44587854165340424,0.7589404768202846
445,VbV9S4svrTg$_$7,0.9201222522217172,0.0442888675340414,0.0355888802442411,0.9446310637036063,0.024851464556246972,0.030517471740146723,T,T,True,0.5,0.0490176229637779,0.9999032416526497
446,VbV9S4svrTg$_$8,0.4948808036283773,0.1739306446332813,0.3311885517383413,0.45726785101886913,0.1586678962782446,0.38406425270288636,T,T,True,1.0,0.10575140192908994,0.955994804546228
447,VinxKpWioTo$_$1,0.83230938120288,0.0423378618377108,0.1253527569594092,0.6722391779889643,0.06231762685543837,0.2654431951555974,T,T,True,1.0,0.3201404064278315,0.9719570985686223
448,VinxKpWioTo$_$0,0.179716046665199,0.2518842174774378,0.5683997358573631,0.25932795764150574,0.006743413941447032,0.7339286284170473,V,V,True,0.5,0.49028160707198165,0.865548309360545
449,VinxKpWioTo$_$3,0.6464877385069001,0.195423758889589,0.1580885026035109,0.47997697892204383,0.1758027085537375,0.34422031252421864,T,T,True,0.5,0.37226361984141554,0.7935118344538727
450,VinxKpWioTo$_$5,0.9226141255297328,0.0595293138795496,0.0178565605907177,0.6724901939615425,0.03352847219820884,0.2939813338402486,T,T,True,0.5,0.5522495464990619,0.8968791219047375
451,ViyQVpGW05w$_$1,0.4910536930457163,0.0377108373592135,0.4712354695950702,0.005834584726102439,0.10507511672026412,0.8890902985536334,T,V,False,-0.5,0.9704382166392278,0.37294377012118346
452,ViyQVpGW05w$_$4,0.6112653371136018,0.1065814230717095,0.2821532398146887,0.9958298538100235,0.0018973668933987902,0.0022727792965776374,T,T,True,1.0,0.7691290333928436,0.9395790866384564
453,ViyQVpGW05w$_$6,0.952026696880938,0.0100749819517873,0.0378983211672746,0.5147084774214497,0.06595131462815326,0.41934020795039695,T,T,True,1.0,0.8746364389189767,0.6835710172330433
454,Vuay0mVKkik$_$3,0.8749226054865347,0.0310777620309016,0.0939996324825636,0.9399433803013787,0.00861709106682141,0.051439528631799916,T,T,True,1.0,0.1300415496296879,0.9996557010806587
455,WmQF5RmbsVQ$_$6,0.7966427590996898,0.0385092793697685,0.1648479615305415,0.5353508896928629,0.06596748587811471,0.3986816244290224,T,T,True,1.0,0.522583738813654,0.82303306514954
456,Wrcf2xtqbkQ$_$9,0.5245264175171074,0.1110589354775623,0.3644146470053303,0.17589194877246112,0.0994136161949675,0.7246944350325714,T,V,False,0.5,0.7205595760544821,0.23947247586194853
457,Wrcf2xtqbkQ$_$8,0.151989582036314,0.1578918689091017,0.6901185490545843,0.6013781206782619,0.002881401862297487,0.3957404774594406,V,T,False,-0.5,0.8987770772838959,0.16832429271550764
458,WxajvjGKz7Y$_$0,0.5530932475480665,0.287157841277508,0.1597489111744254,0.3682770362744467,0.06299040333063333,0.56873256039492,T,V,False,-0.5,0.8179672984409891,-0.20248678120098482
459,WxajvjGKz7Y$_$3,0.7552291948051476,0.1174910607033789,0.1272797444914734,0.8153451911035402,0.07920358866096512,0.10545122023549477,T,T,True,1.0,0.12023199259678499,0.9998373884821697
460,WxajvjGKz7Y$_$6,0.7341107928348427,0.0840532918130964,0.1818359153520609,0.8496437601427141,0.006402699216006895,0.14395354064127902,T,T,True,1.0,0.23106593461574282,0.9999196863327543
461,XIGpuL-Kkyk$_$12,0.3794333997098167,0.1858577561866575,0.4347088441035258,0.7245080697961449,0.27192650300644106,0.003565427197414144,V,T,False,-0.5,0.8622868338122234,-0.06658969101500475
462,XIGpuL-Kkyk$_$0,0.9236961348878414,0.0763038651121585,0.0,0.902074591498374,0.09792394762753998,1.4608740861047099e-06,T,T,True,1.0,0.043243086778935,0.999697551145644
463,XIGpuL-Kkyk$_$4,0.294769317489746,0.1373356468043688,0.5678950357058852,0.5600842490675487,0.068535397714567,0.37138035321788426,V,T,False,0.5,0.5306298631556055,0.482021723657517
464,XIGpuL-Kkyk$_$7,0.7898827359537164,0.2101172640462835,0.0,0.978530984330957,0.021469015669043,0.0,T,T,True,1.0,0.37729649675448107,0.9712182624665155
465,XaVYxIW0FDg$_$2,0.5619679968592848,0.1567938604526702,0.281238142688045,0.2639066163552708,0.10281458300726255,0.6332788006374668,T,V,False,0.5,0.7040813158988435,0.08146417156948914
466,XyP8bVmGX6M$_$4,0.1542674831906246,0.1730335266738022,0.6726989901355731,0.09495489806579265,0.2994413465864349,0.6056037553477724,V,V,True,1.0,0.25281563982526534,0.9296888582079021
467,XzVapdEr_GY$_$3,0.8557650352250927,0.0076718990740865,0.1365630657008207,0.8915360335748629,0.09182215414221168,0.01664181228292544,T,T,True,0.5,0.2398425068357906,0.976095286652531
468,XzVapdEr_GY$_$4,0.8840828765045772,0.0357537199950705,0.0801634035003521,0.9713874915204572,0.015475395452337367,0.013137113027205492,T,T,True,0.5,0.1746092300317598,0.9988174610400546
469,Y7h-S3cJ52o$_$0,0.6404944106492849,0.2014579458941398,0.1580476434565751,0.8939451318503001,0.01778701989642651,0.0882678482532733,T,T,True,0.5,0.5069014424020303,0.9881848535149055
470,Y7qkyMyanjU$_$2,0.8622801315501447,0.1377198684498553,0.0,0.9799021883371306,0.019425667083201776,0.0006721445796675856,T,T,True,1.0,0.236588402733307,0.9912398566943366
471,Y7qkyMyanjU$_$4,0.8265922476907719,0.1734077523092281,0.0,0.9875488838699586,0.012451038977670973,7.715237044348008e-08,T,T,True,1.0,0.32191342666311434,0.9821432417858978
472,YbuG8xyUO-o$_$3,0.832393503389817,0.1181644986036693,0.0494419980065137,0.8216507780403555,0.07999770992992504,0.09835151202971947,T,T,True,0.5,0.09781902804641154,0.994900482373513
473,YbuG8xyUO-o$_$2,0.90402269667276,0.0799493930719621,0.0160279102552777,0.8185356824039466,0.03211879768579819,0.14934551991025535,T,T,True,0.5,0.26663521930995504,0.9794311961151237
474,Z7L3V5bwzI0$_$2,0.3855130579323057,0.4177042374406719,0.1967827046270223,0.5371092296366181,0.33497577093521175,0.12791499942817014,A,T,False,0.5,0.3031923434086247,0.7949184793366799
475,ZaoFHcbRM9g$_$3,0.5212831388506775,0.2996818173394794,0.1790350438098431,0.41816273742931165,0.48921498914397926,0.09262227342670915,T,A,False,0.5,0.3790663436089996,0.6516165656966274
476,ZaoFHcbRM9g$_$2,0.5905033746437827,0.0327893615723093,0.3767072637839079,0.011270230176117781,0.9795548529729768,0.009174916850905358,T,A,False,-0.5,1.893530982801335,-0.9243096624666615
477,ZaoFHcbRM9g$_$5,0.8497157042326107,0.0803120201818384,0.0699722755855509,0.6911506341447018,0.18565037584530553,0.1231989900099926,T,T,True,1.0,0.3171301401758177,0.9960538022872082
478,ZaoFHcbRM9g$_$9,0.7441203019558442,0.1681327793324191,0.0877469187117365,0.878527962878929,0.037962188406146374,0.08350984871492471,T,T,True,0.5,0.26881532184616924,0.9871155413863132
479,ZaoFHcbRM9g$_$8,0.8106567002125216,0.0615848556629625,0.1277584441245158,0.61210566090947,0.06844040639446115,0.31945393269606887,T,T,True,1.0,0.39710207860610325,0.9212404267957705
480,Zvisaa77Cng$_$1,0.1907513966427917,0.2913057556312143,0.517942847725994,0.5026397960260814,0.25045173471406584,0.24690846925985266,V,T,False,-1.0,0.6237767987665794,-0.7448861808706023
481,Zvisaa77Cng$_$5,0.4054254202036225,0.1547815570875991,0.4397930227087783,0.9885032401376088,0.007353487383899182,0.004143272478491936,V,T,False,-0.5,1.1661556398679727,0.3986971219696737
482,_7HVhnSYX1Y$_$26,0.1804739523604448,0.1524469524520645,0.6670790951874906,0.6585233911475498,0.312930135915884,0.02854647293656617,V,T,False,-0.5,1.2770652445018489,-0.8091556440607444
483,_7HVhnSYX1Y$_$12,0.2288765101840459,0.1742512029595349,0.5968722868564191,0.3502253369047886,0.5745425965843798,0.0752320665108317,V,A,False,-1.0,1.0432804406911749,-0.9407487127276329
484,_7HVhnSYX1Y$_$14,0.3967513705916814,0.1848857353754381,0.4183628940328804,0.7538233587009011,0.001900912790777028,0.24427572850832188,V,T,False,0.5,0.7141439762184393,0.6896497690844859
485,_7HVhnSYX1Y$_$19,0.5621913206147858,0.0201432133711226,0.4176654660140915,0.3568044533686548,0.5649560384582196,0.07823950817312561,T,A,False,-0.5,1.0896256501741939,-0.6468813670815078
486,_7HVhnSYX1Y$_$31,0.5261158264831781,0.0723942901012959,0.4014898834155259,0.29868226254725094,0.13760121744027648,0.5637165200124726,T,V,False,0.5,0.4548671278718545,0.5957593898397331
487,_7HVhnSYX1Y$_$3,0.2084109881983164,0.1443940110044905,0.6471950007971929,0.23903135241415618,0.0343631821452533,0.7266054654405906,V,V,True,1.0,0.2200616577184746,0.9847847620785012
488,_BvNNdEkhZA$_$14,0.5906048335352265,0.029996112870511,0.3793990535942623,0.7705265817208571,0.012884783520518944,0.216588634758624,T,T,True,1.0,0.3598434963712609,0.9202073364494916
489,_BvNNdEkhZA$_$19,0.2561899191496325,0.2280059098272354,0.515804171023132,0.6764236774034083,0.28879362523016483,0.034782697366426876,V,T,False,-0.5,0.9620429473134103,-0.7437080675959232
490,_BvNNdEkhZA$_$7,0.5200471132688352,0.2261688309582933,0.2537840557728714,0.8491380750060792,0.007750710114272732,0.14311121487964806,T,T,True,1.0,0.6581819234744879,0.9978762920230133
491,_BvNNdEkhZA$_$6,0.6122972127790061,0.0865281100862991,0.3011746771346948,0.47122321719806715,0.17995285570703784,0.348823927094895,T,T,True,1.0,0.28214799116187783,0.980579144236252
492,_BvNNdEkhZA$_$9,0.7129763665964846,0.0387574826180574,0.248266150785458,0.48904234753850134,0.3481728533850166,0.1627847990764821,T,T,True,0.5,0.6188307415339183,0.6132221629746927
493,_aZDaIfGfPo$_$1,0.8260747824365495,0.0924539350181336,0.0814712825453168,0.7751141949441004,0.074495058323343,0.15039074673255656,T,T,True,0.5,0.13783892837447953,0.9937646669255732
494,_aZDaIfGfPo$_$0,0.3274513444232926,0.0942070333631743,0.5783416222135331,0.1174548283869588,0.21131837335155093,0.6712267982614903,V,V,True,0.5,0.41999303207266764,0.7890186035797574
495,_gr7o5ynhnw$_$13,0.5506347016559405,0.1452797481808871,0.3040855501631723,0.5652904432143683,0.0329572316835371,0.40175232510209463,T,T,True,1.0,0.2246450329947001,0.9416248496396018
496,_gr7o5ynhnw$_$12,0.5031191345557979,0.2263952411147195,0.2704856243294825,0.8326629175823118,0.13816532388078998,0.029171758536898157,T,T,True,0.5,0.6590875660530278,0.9626469312319293
497,_gr7o5ynhnw$_$15,0.924460810419438,0.0579863467576542,0.0175528428229077,0.9236156504802284,0.025061820521617015,0.051322528998154544,T,T,True,0.5,0.06753937235049357,0.9978784658794624
498,_gzYkdjNvPc$_$12,0.1159673988643676,0.1016071750650726,0.7824254260705596,0.3206214639136615,0.02341319924124618,0.6559653368450923,V,V,True,1.0,0.4093081300985877,0.8914115700790235
499,_gzYkdjNvPc$_$17,0.777616484164898,0.0622940649735691,0.1600894508615328,0.7021389158934829,0.04618680220395224,0.25167428190256497,T,T,True,1.0,0.18316966208206417,0.9829693697529758
500,_gzYkdjNvPc$_$1,0.5999947947488854,0.2261657327344561,0.1738394725166585,0.8066587207864642,0.012687307022488013,0.1806539721910478,T,T,True,0.5,0.42695685142393613,0.950828679769796
501,_gzYkdjNvPc$_$3,0.3942538530310486,0.0788607111221794,0.5268854358467718,0.24082077977643884,0.020969640296757325,0.7382095799268038,V,V,True,1.0,0.42264828816006383,0.8999682912962061
502,_gzYkdjNvPc$_$2,0.934334053429824,0.0489758088029759,0.0166901377671998,0.8992082703947769,0.010045301854017327,0.0907464277512058,T,T,True,0.5,0.14811257996801167,0.9936045103412898
503,_gzYkdjNvPc$_$5,0.4678882212916394,0.0973815998067042,0.4347301789016564,0.5004118143293622,0.011506904905204793,0.4880812807654331,T,T,True,1.0,0.17174938980299898,0.9982694293739193
504,_gzYkdjNvPc$_$4,0.5311821511820773,0.2100700387145583,0.2587478101033642,0.8363326246992202,0.03419521094486217,0.12947216435591744,T,T,True,1.0,0.6103009470342857,0.9994823648165166
505,_gzYkdjNvPc$_$6,0.641968800374006,0.1373444615842915,0.2206867380417024,0.7556849312375976,0.025633747545306583,0.21868132121709594,T,T,True,1.0,0.22743226172718295,0.9946638817631384
506,_gzYkdjNvPc$_$9,0.4297445791779742,0.1221930120663931,0.4480624087556326,0.3424720020907213,0.15081102610530678,0.5067169718039719,V,V,True,1.0,0.1745451541745059,0.9093377819120053
507,a-WihYDk6vc$_$8,0.5375882254957308,0.3772784951492836,0.0851332793549855,0.086935723982638,0.88797280166024,0.025091474357122084,T,A,False,0.5,1.0213886130219128,0.22890685458210477
508,a-WihYDk6vc$_$0,0.307128602101488,0.417889978607607,0.274981419290905,0.2577092812376101,0.7069678280544622,0.03532289070792753,A,A,True,1.0,0.5781556988937107,0.9934037134627655
509,aFhc2ddipoM$_$14,0.6548686824745771,0.0459812898283849,0.299150027697038,0.5653415403974256,0.2736602244243201,0.1609982351782544,T,T,True,0.5,0.4553578691918703,0.7648382699911288
510,aK5tRCXjUvU$_$0,0.2847819529748103,0.6971281802140198,0.0180898668111697,0.018397230019171016,0.8630173953935154,0.11858537458731358,A,A,True,0.5,0.5327694459112787,0.8731556461222618
511,b-FX9NOVQOM$_$1,0.7290155221209342,0.1630241522815652,0.1079603255975005,0.3033470473209852,0.6759491635094719,0.02070378916954303,T,A,False,0.5,1.0258500224558131,0.0010736242132891101
512,b-FX9NOVQOM$_$4,0.8082725490047087,0.1566166568833217,0.0351107941119694,0.9281083201938862,0.0445036247503621,0.027388055055751724,T,T,True,1.0,0.2396715423783548,0.9915575889120122
513,b1LEcg6z66g$_$0,0.5724191447813655,0.0717748773440854,0.3558059778745491,0.5310172760403549,0.015254354242332405,0.4537283697173126,T,T,True,1.0,0.1958447836855271,0.9533565719358656
514,b1LEcg6z66g$_$4,0.482754706745266,0.1228643746651093,0.3943809185896246,0.5155197939125807,0.3999535392303901,0.08452666685702918,T,T,True,0.5,0.619708503465191,-0.023756914994569323
515,b1LEcg6z66g$_$8,0.8096241375445603,0.0911420927689532,0.0992337696864864,0.824520969455418,0.06486747963348453,0.11061155091109745,T,T,True,1.0,0.05254922627093739,0.9990361821723318
516,bAkUEnPoucg$_$3,0.56128432589133,0.0367018586682583,0.4020138154404117,0.8561791880139797,0.01995690896978562,0.12386390301623464,T,T,True,1.0,0.5897897242452994,0.8066376393895773
517,bNQkb4K5DX0$_$3,0.5023509740421115,0.2241972392947542,0.2734517866631342,0.6739793558438563,0.033906345391512854,0.29211429876463096,T,T,True,1.0,0.38058178780648294,0.9699356550931466
518,bNQkb4K5DX0$_$7,0.4447945333230682,0.446019065551792,0.1091864011251398,0.4677223908978957,0.4841155471676476,0.048162061934456664,A,A,True,1.0,0.12204867838136627,0.9995493472972101
519,bWunvAd96zI$_$1,0.7187223340865609,0.0897422104777706,0.1915354554356684,0.7728507325517583,0.018175256636861835,0.20897401081137998,T,T,True,1.0,0.1431339076818177,0.9955622885960268
520,bWunvAd96zI$_$2,0.8692270692053214,0.0470281609772528,0.0837447698174258,0.7783604709446862,0.04832830371094507,0.17331122534436874,T,T,True,1.0,0.18173319652127046,0.9926631013842767
521,bWunvAd96zI$_$5,0.5279144592934346,0.2300565349244516,0.2420290057821137,0.43594479512893786,0.006133848631406387,0.5579213562396557,T,V,False,0.5,0.6317847009150839,0.34018323075814205
522,bWunvAd96zI$_$4,0.507649639341861,0.2628599875791647,0.2294903730789743,0.5960105339678955,0.3515023747823987,0.052487091249705735,T,T,True,1.0,0.35400656365853705,0.8909527054002047
523,bj9e8w4vNxo$_$12,0.2027707383734507,0.4133241076293689,0.3839051539971804,0.16873931674628215,0.8031447937287572,0.028115889524960615,A,A,True,0.5,0.7796413721987767,0.46341198032458514
524,bpvYdXVlgvc$_$1,0.7090241231873211,0.1127184952318582,0.1782573815808207,0.9246877923889976,0.050351968186716924,0.0249602394242855,T,T,True,0.5,0.4313273384033529,0.9921770810587837
525,bpvYdXVlgvc$_$3,0.558526855675904,0.2876979587052924,0.1537751856188036,0.6889299925835847,0.00261136391534667,0.30845864350106866,T,T,True,0.5,0.5701731895798915,0.7026764600921526
526,bpvYdXVlgvc$_$4,0.7181674319148911,0.0594056628814209,0.2224269052036879,0.7455176206259245,0.013852697458024326,0.2406296819160512,T,T,True,1.0,0.0911059308467933,0.997709008784374
527,bpvYdXVlgvc$_$6,0.7529629560916578,0.01661203914048,0.230425004767862,0.5301652833368903,0.10589152980279246,0.36394318686031724,T,T,True,1.0,0.44559534550953517,0.9352574808685835
528,c1a1y9ytHH0$_$0,0.610401683760623,0.2348869548074413,0.1547113614319356,0.7787949402435073,0.036314908268684,0.18489015148780882,T,T,True,0.5,0.39714409307751475,0.9373767266477707
529,c1a1y9ytHH0$_$3,0.7051804073638738,0.2317388114562142,0.0630807811799119,0.9333821234006008,0.019353642250822624,0.047264234348576656,T,T,True,0.5,0.4564034320734538,0.9602317938633685
530,c1a1y9ytHH0$_$7,0.1845626742512928,0.632101697167808,0.1833356285808992,0.5009891055804854,0.4854251018001037,0.013585792619410963,A,T,False,0.5,0.6328528626583851,0.4775589790050041
531,c5cB7AfVgcE$_$12,0.2737680365273801,0.3800649449214669,0.3461670185511528,0.24704357878332162,0.7094176711886307,0.04353875002804748,A,A,True,0.5,0.6587054525343277,0.5126297770345778
532,c5cB7AfVgcE$_$5,0.6635282792830542,0.1225155320646464,0.2139561886522992,0.7780311828597208,0.03216993706633848,0.18979888007394077,T,T,True,1.0,0.22900580715333294,0.9990618916853182
533,d8BR6hsvzoY$_$1,0.280980328184628,0.1113633361507366,0.6076563356646354,0.07198613941751786,0.12979934544225047,0.7982145151402316,V,V,True,0.5,0.41798837753422013,0.9152942762938043
534,d8BR6hsvzoY$_$0,0.7086110963888672,0.0608664521001738,0.2305224515109589,0.6775988899326334,0.005960310486156045,0.3164407995812106,T,T,True,1.0,0.17183669614050323,0.9748498519136777
535,d8BR6hsvzoY$_$2,0.2802442820504809,0.1958850715577986,0.5238706463917204,0.02401629427280765,0.0015085510398673914,0.974475154687325,V,V,True,1.0,0.9012090165912091,0.9736677926087854
536,d8BR6hsvzoY$_$5,0.5145290524379216,0.1518878531682099,0.3335830943938686,0.3279832315796214,0.013326369566102472,0.6586903988542762,T,V,False,0.5,0.6502146089208152,0.4885558680721683
537,d8BR6hsvzoY$_$6,0.6239732307454708,0.0502376390980242,0.3257891301565049,0.7639520724144928,0.011431014760488427,0.22461691282501878,T,T,True,1.0,0.2799576833380439,0.9753658959158411
538,d8BR6hsvzoY$_$9,0.5862929755909125,0.1028122305713551,0.3108947938377323,0.9087480398642304,0.037323447252537126,0.053928512883232464,T,T,True,1.0,0.6449101285466357,0.9103254277067958
539,d8BR6hsvzoY$_$8,0.617324124472594,0.0754748964628602,0.3072009790645457,0.7531543222959141,0.06437618063076218,0.18246949707332374,T,T,True,1.0,0.27166039564664,0.9612599567559662
540,dBWvtPeHpWM$_$4,0.5305448317395114,0.1538708938649585,0.31558427439553,0.09087007311449666,0.7335411472374446,0.1755887796480588,T,A,False,-1.0,1.159340506744972,-0.8854108892252377
541,dEDbm2ubVRQ$_$0,0.7416458367505339,0.0825113171246152,0.1758428461248509,0.8913588476314788,0.09403153174157854,0.014609620626942653,T,T,True,0.5,0.3224664509958165,0.9773588650685369
542,dEDbm2ubVRQ$_$3,0.6845213727331014,0.0857131205587919,0.2297655067081066,0.7789623120561627,0.008074597968633516,0.21296308997520375,T,T,True,1.0,0.18888187864612255,0.999637417626277
543,dEDbm2ubVRQ$_$8,0.6479439693899685,0.1766790665261069,0.1753769640839245,0.23232280522202897,0.07113494661939952,0.6965422481585715,T,V,False,-0.5,1.042330568149294,-0.2717037433124955
544,dt641WxonBI$_$1,0.5039370821623139,0.0915029197459703,0.4045599980917158,0.21250850533973786,0.5138560269332456,0.27363546772701647,T,A,False,-1.0,0.8447062143745507,-0.9992046839630812
545,dt641WxonBI$_$3,0.6631332862061274,0.1293638474505697,0.2075028663433028,0.9896878571469394,0.005197073982606082,0.005115068870454506,T,T,True,0.5,0.653109141881624,0.9907636498859138
546,eOiC1kb17P4$_$0,0.4256452653610272,0.0670597140061321,0.5072950206328406,0.6117086434551808,0.07995848204488519,0.30833287449993396,V,T,False,0.5,0.3979242922658134,0.710860889782443
547,erNDEjQeox8$_$12,0.5547417027417931,0.0499513530803513,0.3953069441778555,0.8632487280857433,0.07006712110584988,0.06668415080840692,T,T,True,0.5,0.6572455867388973,0.7406162847938301
548,ewBrNsyY82Q$_$4,0.7714279785477893,0.0230418331081385,0.2055301883440721,0.7342738176306758,0.04698526710345854,0.21874091526586567,T,T,True,1.0,0.07430832183422714,0.9999792148513468
549,fWOIAxzBQFY$_$12,0.6670573846498858,0.2220371606651576,0.1109054546849565,0.9099459550092164,0.060405373898590645,0.029648671092193088,T,T,True,1.0,0.4857771407186609,0.9873613384673467
550,fWOIAxzBQFY$_$5,0.2066388901800376,0.3111319600402573,0.482229149779705,0.5353614600776408,0.1112498747233263,0.35338866519903284,V,T,False,-0.5,0.6574451397952064,-0.29861243319809255
551,fWOIAxzBQFY$_$7,0.4792854778427522,0.3337059660697448,0.187008556087503,0.4458844211997615,0.3721096419539266,0.18200593684631194,T,T,True,1.0,0.07680735176836356,0.9696452226468706
552,f_ZJ7L14oYQ$_$11,0.0724140378402566,0.2894835828289379,0.6381023793308054,0.608960015226977,0.34124022823418476,0.049799756538838266,V,T,False,-1.0,1.1766052455839344,-0.9940680294140012
553,f_ZJ7L14oYQ$_$27,0.1786660089337364,0.3362010095211331,0.4851329815451304,0.6851595713814999,0.29155262490353057,0.02328780371496969,V,T,False,-1.0,1.0129871248955267,-0.9957066605905864
554,f_ZJ7L14oYQ$_$21,0.8467773382302282,0.0048676338324002,0.1483550279373715,0.5858677910778757,0.07176927831855245,0.342362930603572,T,T,True,1.0,0.5218190943047052,0.9233644079311
555,f_ZJ7L14oYQ$_$17,0.733812238103146,0.0335260788657254,0.2326616830311285,0.7234493152275884,0.09844424476820347,0.17810644000420817,T,T,True,1.0,0.12983633180495602,0.9868725594918637
556,f_ZJ7L14oYQ$_$9,0.4650996165409991,0.1076442439334773,0.4272561395255236,0.592295952253922,0.10218518229242587,0.30551886545365214,T,T,True,1.0,0.25439267142584576,0.8652882829087862
557,f_ZJ7L14oYQ$_$8,0.587243881882632,0.211311707632537,0.2014444104848308,0.7646870323144361,0.22693543495515658,0.008377532730407363,T,T,True,1.0,0.38613375550884715,0.9658329599253394
558,ffrJ91swyq0$_$1,0.8915815607737743,0.0653122748291215,0.0431061643971042,0.8549509872612121,0.06486754996352664,0.08018146277526121,T,T,True,0.5,0.07415059675631402,0.9992036843073041
559,g8Cl74tS3oY$_$2,0.6366936563197294,0.1084983678759555,0.2548079758043151,0.695414418252179,0.015117477713603516,0.2894681040342176,T,T,True,1.0,0.18676178032470406,0.9901035787028509
560,g8Cl74tS3oY$_$6,0.7921602740272404,0.0572392387484309,0.1506004872243286,0.8479995692558037,0.07770939428454739,0.07429103645964896,T,T,True,0.5,0.15261890152935936,0.9927153412472067
561,gR4gM_WXesQ$_$10,0.7649509148986553,0.0156299459485902,0.2194191391527544,0.8759717063552456,0.11285960727579405,0.01116868636896034,T,T,True,0.5,0.4165009055675882,0.9309071502502684
562,gR4gM_WXesQ$_$26,0.7247647086098432,0.0307459940295175,0.2444892973606393,0.7115155495049463,0.0034848568759970875,0.2849995936190567,T,T,True,1.0,0.08102059251683469,0.9949536744282917
563,gR4gM_WXesQ$_$20,0.4875763348970261,0.245195046100308,0.2672286190026659,0.3796300443306206,0.2538590995819929,0.3665108560873866,T,T,True,1.0,0.21589258113281107,0.644910231619581
564,gR4gM_WXesQ$_$24,0.5073451551706383,0.3099205878968518,0.1827342569325098,0.3193717451258164,0.671036845772261,0.009591409101922712,T,A,False,0.5,0.7222325157508181,0.35486920002768985
565,gR4gM_WXesQ$_$18,0.6929123614952933,0.031006290571035,0.2760813479336717,0.37556109520203057,0.03119775394393711,0.5932411508540324,T,V,False,0.5,0.6347025325865256,0.48319131063060416
566,gR4gM_WXesQ$_$3,0.7774689549192093,0.0455598988737712,0.1769711462070194,0.7752761293696593,0.017572795032642564,0.20715107559769808,T,T,True,1.0,0.06035985878135734,0.9972938747126261
567,gR4gM_WXesQ$_$4,0.6989564698735906,0.058350200537175,0.2426933295892342,0.6789503677070097,0.07633922764787685,0.24471040464511354,T,T,True,1.0,0.040012204333162125,0.999958715625338
568,gR4gM_WXesQ$_$8,0.4033924165630065,0.0440774156744879,0.5525301677625056,0.7222881170524764,0.03248577144218831,0.24522611150533524,V,T,False,0.5,0.6377914009789398,0.5142635921486017
569,gVqs4TzqySw$_$1,0.2986578927623969,0.3745901882342574,0.3267519190033456,0.35429703980835814,0.6200844355582824,0.025618524633359476,A,A,True,0.5,0.6022667887399724,0.5741834716221421
570,gVqs4TzqySw$_$3,0.4839299698297706,0.2778946650500352,0.2381753651201941,0.3493112364616128,0.0258767245512164,0.6248120389871709,T,V,False,-0.5,0.7732733477339533,-0.1047472558771308
571,gVqs4TzqySw$_$2,0.3647076981873771,0.5000723957195895,0.1352199060930334,0.07632006107837301,0.9198617202268055,0.0038182186948215032,A,A,True,1.0,0.8395786490144319,0.8252183309524761
572,gVqs4TzqySw$_$4,0.2349725249004357,0.3762301614824977,0.3887973136170665,0.11332748081126205,0.014566538970025132,0.8721059802187128,V,V,True,0.5,0.9666173332032926,0.47220543813213744
573,goMtnNHQ_z4$_$1,0.3418287101017713,0.3002268170789582,0.3579444728192704,0.40828784346048685,0.15872678667729664,0.43298536986221653,V,V,True,1.0,0.2830000608033233,0.9815300701619942
