sample_index,sample_id,main_modality,comparison,top_interval_overlap_iou,top20_jaccard,rank_spearman,baseline_agreement,multiscale_stability_threshold,sample_multiscale_stable,explanation_stability
547,erNDEjQeox8$_$12,T,w1_vs_w3,0.0,0.25,0.45433240826395305,True,0.4094276094276094,False,Moderate
548,ewBrNsyY82Q$_$4,T,w1_vs_w2,0.25,0.2727272727272727,0.2917888563049853,True,0.4094276094276094,False,Moderate
548,ewBrNsyY82Q$_$4,T,w2_vs_w3,0.0,0.2727272727272727,0.7679618768328444,True,0.4094276094276094,False,Moderate
548,ewBrNsyY82Q$_$4,T,w1_vs_w3,0.0,0.16666666666666666,0.056085043988269793,True,0.4094276094276094,False,Moderate
549,fWOIAxzBQFY$_$12,T,w1_vs_w2,0.0,0.25,0.4165217391304347,True,0.4094276094276094,False,Moderate
549,fWOIAxzBQFY$_$12,T,w2_vs_w3,0.8,0.42857142857142855,0.8182608695652173,True,0.4094276094276094,False,Moderate
549,fWOIAxzBQFY$_$12,T,w1_vs_w3,0.0,0.42857142857142855,0.20869565217391303,True,0.4094276094276094,False,Moderate
550,fWOIAxzBQFY$_$5,V,w1_vs_w3,1.0,0.3333333333333333,0.26176470588235295,False,0.4094276094276094,False,Low
550,fWOIAxzBQFY$_$5,V,w3_vs_w5,0.0,0.0,0.3558823529411765,False,0.4094276094276094,False,Low
550,fWOIAxzBQFY$_$5,V,w1_vs_w5,0.0,0.0,-0.5264705882352941,False,0.4094276094276094,False,Low
551,fWOIAxzBQFY$_$7,T,w1_vs_w2,0.5,0.3333333333333333,0.2175438596491228,True,0.4094276094276094,False,Moderate
551,fWOIAxzBQFY$_$7,T,w2_vs_w3,0.5,0.3333333333333333,0.7491228070175439,True,0.4094276094276094,False,Moderate
551,fWOIAxzBQFY$_$7,T,w1_vs_w3,0.2,0.3333333333333333,0.21228070175438596,True,0.4094276094276094,False,Moderate
552,f_ZJ7L14oYQ$_$11,V,w1_vs_w3,1.0,0.7777777777777778,0.7670509909042361,False,0.4094276094276094,True,Moderate
552,f_ZJ7L14oYQ$_$11,V,w3_vs_w5,0.5714285714285714,0.6,0.688749206233428,False,0.4094276094276094,True,Moderate
552,f_ZJ7L14oYQ$_$11,V,w1_vs_w5,0.5714285714285714,0.6,0.47498731403224115,False,0.4094276094276094,True,Moderate
553,f_ZJ7L14oYQ$_$27,V,w1_vs_w3,0.8571428571428571,0.7142857142857143,0.857901660410694,False,0.4094276094276094,True,Moderate
553,f_ZJ7L14oYQ$_$27,V,w3_vs_w5,1.0,1.0,0.9505898583109741,False,0.4094276094276094,True,Moderate
553,f_ZJ7L14oYQ$_$27,V,w1_vs_w5,0.8571428571428571,0.7142857142857143,0.7531674299099456,False,0.4094276094276094,True,Moderate
554,f_ZJ7L14oYQ$_$21,T,w1_vs_w2,0.0,0.25,0.6182947487295314,True,0.4094276094276094,False,Moderate
554,f_ZJ7L14oYQ$_$21,T,w2_vs_w3,0.6,0.42857142857142855,0.9186900056465275,True,0.4094276094276094,False,Moderate
554,f_ZJ7L14oYQ$_$21,T,w1_vs_w3,0.0,0.1111111111111111,0.4771315640880858,True,0.4094276094276094,False,Moderate
555,f_ZJ7L14oYQ$_$17,T,w1_vs_w2,0.6,0.6,0.5774436090225563,False,0.4094276094276094,True,Moderate
555,f_ZJ7L14oYQ$_$17,T,w2_vs_w3,1.0,1.0,0.77593984962406,False,0.4094276094276094,True,Moderate
555,f_ZJ7L14oYQ$_$17,T,w1_vs_w3,0.6,0.6,0.33383458646616543,False,0.4094276094276094,True,Moderate
556,f_ZJ7L14oYQ$_$9,T,w1_vs_w2,1.0,0.7142857142857143,0.6970443349753693,True,0.4094276094276094,True,High
556,f_ZJ7L14oYQ$_$9,T,w2_vs_w3,0.5,0.5,0.7078817733990146,True,0.4094276094276094,True,High
556,f_ZJ7L14oYQ$_$9,T,w1_vs_w3,0.5,0.5,0.5009852216748768,True,0.4094276094276094,True,High
557,f_ZJ7L14oYQ$_$8,T,w1_vs_w2,0.4,0.25,0.3337662337662338,True,0.4094276094276094,False,Moderate
557,f_ZJ7L14oYQ$_$8,T,w2_vs_w3,0.75,0.6666666666666666,0.7155844155844155,True,0.4094276094276094,False,Moderate
557,f_ZJ7L14oYQ$_$8,T,w1_vs_w3,0.5,0.25,0.2545454545454545,True,0.4094276094276094,False,Moderate
558,ffrJ91swyq0$_$1,T,w1_vs_w2,0.6666666666666666,0.6363636363636364,0.6819486579894363,True,0.4094276094276094,True,High
558,ffrJ91swyq0$_$1,T,w2_vs_w3,0.8181818181818182,0.8,0.8421489793444861,True,0.4094276094276094,True,High
558,ffrJ91swyq0$_$1,T,w1_vs_w3,0.5454545454545454,0.6363636363636364,0.5059476782636069,True,0.4094276094276094,True,High
559,g8Cl74tS3oY$_$2,T,w1_vs_w2,0.5,0.2727272727272727,0.47862903225806447,False,0.4094276094276094,False,Low
559,g8Cl74tS3oY$_$2,T,w2_vs_w3,0.6,0.07692307692307693,0.5548387096774194,False,0.4094276094276094,False,Low
559,g8Cl74tS3oY$_$2,T,w1_vs_w3,0.375,0.16666666666666666,0.43024193548387096,False,0.4094276094276094,False,Low
560,g8Cl74tS3oY$_$6,T,w1_vs_w2,0.75,0.5555555555555556,0.6596638655462185,True,0.4094276094276094,True,High
560,g8Cl74tS3oY$_$6,T,w2_vs_w3,0.5714285714285714,0.4,0.8644257703081233,True,0.4094276094276094,True,High
560,g8Cl74tS3oY$_$6,T,w1_vs_w3,0.42857142857142855,0.4,0.5851540616246499,True,0.4094276094276094,True,High
561,gR4gM_WXesQ$_$10,T,w1_vs_w2,0.5,0.25,0.6026086956521738,False,0.4094276094276094,True,Moderate
561,gR4gM_WXesQ$_$10,T,w2_vs_w3,1.0,1.0,0.9208695652173912,False,0.4094276094276094,True,Moderate
561,gR4gM_WXesQ$_$10,T,w1_vs_w3,0.5,0.25,0.5199999999999999,False,0.4094276094276094,True,Moderate
562,gR4gM_WXesQ$_$26,T,w1_vs_w2,0.6666666666666666,0.14285714285714285,0.5686274509803922,True,0.4094276094276094,False,Moderate
562,gR4gM_WXesQ$_$26,T,w2_vs_w3,0.6,0.6,0.875,True,0.4094276094276094,False,Moderate
562,gR4gM_WXesQ$_$26,T,w1_vs_w3,0.4,0.14285714285714285,0.34558823529411764,True,0.4094276094276094,False,Moderate
563,gR4gM_WXesQ$_$20,T,w1_vs_w2,0.5,0.45454545454545453,0.5717412751764412,True,0.4094276094276094,True,High
563,gR4gM_WXesQ$_$20,T,w2_vs_w3,0.25,0.3333333333333333,0.7883131816800193,True,0.4094276094276094,True,High
563,gR4gM_WXesQ$_$20,T,w1_vs_w3,0.5,0.45454545454545453,0.5729138244089286,True,0.4094276094276094,True,High
564,gR4gM_WXesQ$_$24,T,w1_vs_w2,1.0,0.0,-0.006993006993006993,True,0.4094276094276094,False,Moderate
564,gR4gM_WXesQ$_$24,T,w2_vs_w3,1.0,0.2,0.6713286713286714,True,0.4094276094276094,False,Moderate
564,gR4gM_WXesQ$_$24,T,w1_vs_w3,1.0,0.2,-0.34965034965034975,True,0.4094276094276094,False,Moderate
565,gR4gM_WXesQ$_$18,T,w1_vs_w2,0.3333333333333333,0.3333333333333333,0.4141234471516966,True,0.4094276094276094,False,Moderate
565,gR4gM_WXesQ$_$18,T,w2_vs_w3,0.5,0.3333333333333333,0.5961406925951058,True,0.4094276094276094,False,Moderate
565,gR4gM_WXesQ$_$18,T,w1_vs_w3,0.3333333333333333,0.2,0.18226600985221672,True,0.4094276094276094,False,Moderate
566,gR4gM_WXesQ$_$3,T,w1_vs_w2,0.0,0.3333333333333333,0.6947496947496948,True,0.4094276094276094,True,High
566,gR4gM_WXesQ$_$3,T,w2_vs_w3,0.0,0.5,0.8864468864468864,True,0.4094276094276094,True,High
566,gR4gM_WXesQ$_$3,T,w1_vs_w3,0.0,0.5,0.6953601953601952,True,0.4094276094276094,True,High
567,gR4gM_WXesQ$_$4,T,w1_vs_w2,0.6666666666666666,0.6,0.44060150375939844,True,0.4094276094276094,True,High
567,gR4gM_WXesQ$_$4,T,w2_vs_w3,0.6,0.3333333333333333,0.7924812030075187,True,0.4094276094276094,True,High
567,gR4gM_WXesQ$_$4,T,w1_vs_w3,0.4,0.3333333333333333,0.2571428571428572,True,0.4094276094276094,True,High
568,gR4gM_WXesQ$_$8,V,w1_vs_w3,0.6,0.42857142857142855,0.4887571189486325,False,0.4094276094276094,True,Moderate
568,gR4gM_WXesQ$_$8,V,w3_vs_w5,0.8333333333333334,0.6666666666666666,0.6966403162055337,False,0.4094276094276094,True,Moderate
568,gR4gM_WXesQ$_$8,V,w1_vs_w5,0.5,0.25,0.43587844177218793,False,0.4094276094276094,True,Moderate
569,gVqs4TzqySw$_$1,A,w1_vs_w3,0.6,0.38461538461538464,0.8286116983791402,False,0.4094276094276094,True,Moderate
569,gVqs4TzqySw$_$1,A,w3_vs_w5,0.5555555555555556,0.6363636363636364,0.8979563072586327,False,0.4094276094276094,True,Moderate
569,gVqs4TzqySw$_$1,A,w1_vs_w5,0.3333333333333333,0.2857142857142857,0.6555320648343903,False,0.4094276094276094,True,Moderate
570,gVqs4TzqySw$_$3,T,w1_vs_w2,0.0,0.42857142857142855,0.3527119380568462,True,0.4094276094276094,True,High
570,gVqs4TzqySw$_$3,T,w2_vs_w3,0.0,0.6666666666666666,0.7142857142857142,True,0.4094276094276094,True,High
570,gVqs4TzqySw$_$3,T,w1_vs_w3,0.3333333333333333,0.25,0.03442676375140488,True,0.4094276094276094,True,High
571,gVqs4TzqySw$_$2,A,w1_vs_w3,0.4,0.3333333333333333,0.5354090354090354,False,0.4094276094276094,True,Moderate
571,gVqs4TzqySw$_$2,A,w3_vs_w5,0.8,0.5,0.7283272283272283,False,0.4094276094276094,True,Moderate
571,gVqs4TzqySw$_$2,A,w1_vs_w5,0.5,0.5,0.34065934065934067,False,0.4094276094276094,True,Moderate
572,gVqs4TzqySw$_$4,V,w1_vs_w3,0.3333333333333333,0.3333333333333333,0.4047619047619048,False,0.4094276094276094,False,Low
572,gVqs4TzqySw$_$4,V,w3_vs_w5,0.3333333333333333,0.3333333333333333,0.9221722216732094,False,0.4094276094276094,False,Low
572,gVqs4TzqySw$_$4,V,w1_vs_w5,0.0,0.0,0.15569141404872366,False,0.4094276094276094,False,Low
573,goMtnNHQ_z4$_$1,V,w1_vs_w3,0.6,0.6,0.8147058823529412,False,0.4094276094276094,True,Moderate
573,goMtnNHQ_z4$_$1,V,w3_vs_w5,1.0,1.0,0.9205882352941176,False,0.4094276094276094,True,Moderate
573,goMtnNHQ_z4$_$1,V,w1_vs_w5,0.6,0.6,0.8088235294117646,False,0.4094276094276094,True,Moderate
574,goMtnNHQ_z4$_$2,T,w1_vs_w2,0.25,0.3333333333333333,0.46140350877192987,True,0.4094276094276094,True,High
574,goMtnNHQ_z4$_$2,T,w2_vs_w3,0.75,0.6,0.8543859649122807,True,0.4094276094276094,True,High
574,goMtnNHQ_z4$_$2,T,w1_vs_w3,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,0.4094276094276094,True,High
575,goMtnNHQ_z4$_$13,T,w1_vs_w2,0.0,0.25,0.5272727272727272,True,0.4094276094276094,False,Moderate
575,goMtnNHQ_z4$_$13,T,w2_vs_w3,0.75,0.6666666666666666,0.8207792207792207,True,0.4094276094276094,False,Moderate
575,goMtnNHQ_z4$_$13,T,w1_vs_w3,0.0,0.25,0.32857142857142857,True,0.4094276094276094,False,Moderate
576,goMtnNHQ_z4$_$12,T,w1_vs_w2,0.0,0.3333333333333333,0.47543859649122805,True,0.4094276094276094,False,Moderate
576,goMtnNHQ_z4$_$12,T,w2_vs_w3,0.6,0.3333333333333333,0.819298245614035,True,0.4094276094276094,False,Moderate
576,goMtnNHQ_z4$_$12,T,w1_vs_w3,0.16666666666666666,0.3333333333333333,0.3578947368421052,True,0.4094276094276094,False,Moderate
577,hqzF4IDaIYE$_$0,T,w1_vs_w2,0.4,0.6666666666666666,0.4976923076923077,True,0.4094276094276094,True,High
577,hqzF4IDaIYE$_$0,T,w2_vs_w3,0.8,0.42857142857142855,0.8923076923076924,True,0.4094276094276094,True,High
577,hqzF4IDaIYE$_$0,T,w1_vs_w3,0.5,0.25,0.29692307692307696,True,0.4094276094276094,True,High
578,hqzF4IDaIYE$_$3,V,w1_vs_w3,0.5,0.23076923076923078,0.24020944273518385,False,0.4094276094276094,False,Low
578,hqzF4IDaIYE$_$3,V,w3_vs_w5,1.0,0.6,0.80600463853463,False,0.4094276094276094,False,Low
578,hqzF4IDaIYE$_$3,V,w1_vs_w5,0.5,0.14285714285714285,0.15144318075314475,False,0.4094276094276094,False,Low
579,hqzF4IDaIYE$_$2,T,w1_vs_w2,0.5,0.5,0.8517241379310343,True,0.4094276094276094,True,High
579,hqzF4IDaIYE$_$2,T,w2_vs_w3,0.5,0.5,0.94679802955665,True,0.4094276094276094,True,High
579,hqzF4IDaIYE$_$2,T,w1_vs_w3,1.0,0.5,0.8123152709359605,True,0.4094276094276094,True,High
580,hqzF4IDaIYE$_$4,T,w1_vs_w2,0.3333333333333333,0.2,0.4175824175824176,False,0.4094276094276094,True,Moderate
580,hqzF4IDaIYE$_$4,T,w2_vs_w3,0.75,1.0,0.7197802197802198,False,0.4094276094276094,True,Moderate
580,hqzF4IDaIYE$_$4,T,w1_vs_w3,0.25,0.2,-0.027472527472527472,False,0.4094276094276094,True,Moderate
581,hqzF4IDaIYE$_$6,T,w1_vs_w2,0.3333333333333333,0.3333333333333333,0.5333333333333333,False,0.4094276094276094,False,Low
581,hqzF4IDaIYE$_$6,T,w2_vs_w3,0.5,0.3333333333333333,0.7166666666666667,False,0.4094276094276094,False,Low
581,hqzF4IDaIYE$_$6,T,w1_vs_w3,0.3333333333333333,0.0,0.31666666666666665,False,0.4094276094276094,False,Low
582,hvfaYsv7p8E$_$0,T,w1_vs_w2,0.3333333333333333,0.6,0.3278195488721804,True,0.4094276094276094,True,High
582,hvfaYsv7p8E$_$0,T,w2_vs_w3,1.0,1.0,0.8180451127819548,True,0.4094276094276094,True,High
582,hvfaYsv7p8E$_$0,T,w1_vs_w3,0.3333333333333333,0.6,0.25864661654135335,True,0.4094276094276094,True,High
583,iUXqlrui25c$_$10,T,w1_vs_w2,0.4,0.2727272727272727,0.47397360703812313,True,0.4094276094276094,False,Moderate
583,iUXqlrui25c$_$10,T,w2_vs_w3,0.8333333333333334,0.4,0.7474340175953078,True,0.4094276094276094,False,Moderate
583,iUXqlrui25c$_$10,T,w1_vs_w3,0.3333333333333333,0.16666666666666666,0.15139296187683285,True,0.4094276094276094,False,Moderate
584,iUXqlrui25c$_$21,T,w1_vs_w2,0.6666666666666666,0.6,0.5082706766917292,True,0.4094276094276094,False,Moderate
584,iUXqlrui25c$_$21,T,w2_vs_w3,0.6666666666666666,0.3333333333333333,0.7684210526315788,True,0.4094276094276094,False,Moderate
584,iUXqlrui25c$_$21,T,w1_vs_w3,1.0,0.14285714285714285,0.08571428571428572,True,0.4094276094276094,False,Moderate
585,iUXqlrui25c$_$23,T,w1_vs_w2,0.0,0.25,0.5597402597402598,True,0.4094276094276094,False,Moderate
585,iUXqlrui25c$_$23,T,w2_vs_w3,0.6666666666666666,0.42857142857142855,0.7870129870129869,True,0.4094276094276094,False,Moderate
585,iUXqlrui25c$_$23,T,w1_vs_w3,0.0,0.1111111111111111,0.24935064935064938,True,0.4094276094276094,False,Moderate
586,icbUzboLcDQ$_$0,T,w1_vs_w2,0.5,0.6,0.46491228070175433,True,0.4094276094276094,True,High
586,icbUzboLcDQ$_$0,T,w2_vs_w3,0.8,0.6,0.9157894736842105,True,0.4094276094276094,True,High
586,icbUzboLcDQ$_$0,T,w1_vs_w3,0.4,0.3333333333333333,0.42280701754385963,True,0.4094276094276094,True,High
587,ioupaiAuRr0$_$5,V,w1_vs_w3,0.5,0.5,0.5824502455140245,False,0.4094276094276094,True,Moderate
587,ioupaiAuRr0$_$5,V,w3_vs_w5,0.875,1.0,0.7867964094659469,False,0.4094276094276094,True,Moderate
587,ioupaiAuRr0$_$5,V,w1_vs_w5,0.625,0.5,0.5738938597583678,False,0.4094276094276094,True,Moderate
588,ioupaiAuRr0$_$4,V,w1_vs_w3,1.0,0.45454545454545453,0.678991473466948,False,0.4094276094276094,False,Low
588,ioupaiAuRr0$_$4,V,w3_vs_w5,0.4,0.3333333333333333,0.8171881677772532,False,0.4094276094276094,False,Low
588,ioupaiAuRr0$_$4,V,w1_vs_w5,0.4,0.3333333333333333,0.4350608210567197,False,0.4094276094276094,False,Low
589,jICmfLeFymA$_$16,T,w1_vs_w2,0.0,0.14285714285714285,0.24045407636738902,True,0.4094276094276094,False,Moderate
589,jICmfLeFymA$_$16,T,w2_vs_w3,0.75,0.6,0.9050567595459237,True,0.4094276094276094,False,Moderate
589,jICmfLeFymA$_$16,T,w1_vs_w3,0.0,0.0,0.08978328173374613,True,0.4094276094276094,False,Moderate
590,jPrEKz1rAno$_$11,V,w1_vs_w3,0.3333333333333333,0.5,0.2923076923076923,False,0.4094276094276094,False,Low
590,jPrEKz1rAno$_$11,V,w3_vs_w5,0.0,0.0,0.410989010989011,False,0.4094276094276094,False,Low
590,jPrEKz1rAno$_$11,V,w1_vs_w5,0.0,0.0,-0.17362637362637365,False,0.4094276094276094,False,Low
591,jPrEKz1rAno$_$7,V,w1_vs_w3,0.7777777777777778,0.75,0.838655462184874,False,0.4094276094276094,True,Moderate
591,jPrEKz1rAno$_$7,V,w3_vs_w5,1.0,1.0,0.9464985994397759,False,0.4094276094276094,True,Moderate
591,jPrEKz1rAno$_$7,V,w1_vs_w5,0.7777777777777778,0.75,0.7501400560224091,False,0.4094276094276094,True,Moderate
592,jPrEKz1rAno$_$6,T,w1_vs_w2,0.3333333333333333,0.5,0.5976800976800977,True,0.4094276094276094,True,High
592,jPrEKz1rAno$_$6,T,w2_vs_w3,0.8333333333333334,0.7142857142857143,0.7075702075702076,True,0.4094276094276094,True,High
592,jPrEKz1rAno$_$6,T,w1_vs_w3,0.5,0.5,0.34493284493284493,True,0.4094276094276094,True,High
593,k5ZOshC2LP4$_$1,T,w1_vs_w2,0.0,0.42857142857142855,0.5252173913043477,False,0.4094276094276094,False,Low
593,k5ZOshC2LP4$_$1,T,w2_vs_w3,0.5,0.42857142857142855,0.6956521739130433,False,0.4094276094276094,False,Low
593,k5ZOshC2LP4$_$1,T,w1_vs_w3,0.0,0.1111111111111111,0.43043478260869555,False,0.4094276094276094,False,Low
594,kbGhEJ4W44o$_$0,T,w1_vs_w2,0.6666666666666666,0.2727272727272727,0.6453877005347594,False,0.4094276094276094,True,Moderate
594,kbGhEJ4W44o$_$0,T,w2_vs_w3,1.0,0.5555555555555556,0.9080882352941178,False,0.4094276094276094,True,Moderate
594,kbGhEJ4W44o$_$0,T,w1_vs_w3,0.6666666666666666,0.4,0.6988636363636365,False,0.4094276094276094,True,Moderate
595,kfsO4c0Ekes$_$7,T,w1_vs_w2,0.0,0.5,0.39316239316239315,True,0.4094276094276094,False,Moderate
595,kfsO4c0Ekes$_$7,T,w2_vs_w3,0.0,0.3333333333333333,0.7991452991452991,True,0.4094276094276094,False,Moderate
595,kfsO4c0Ekes$_$7,T,w1_vs_w3,0.0,0.3333333333333333,0.27228327228327226,True,0.4094276094276094,False,Moderate
596,kvUb78Rdzdc$_$3,T,w1_vs_w2,0.0,0.42857142857142855,0.6268996960486322,True,0.4094276094276094,True,High
596,kvUb78Rdzdc$_$3,T,w2_vs_w3,0.8571428571428571,0.6666666666666666,0.8848241424229266,True,0.4094276094276094,True,High
596,kvUb78Rdzdc$_$3,T,w1_vs_w3,0.1,0.42857142857142855,0.47481545809813286,True,0.4094276094276094,True,High
597,lO87-4Kf0cQ$_$2,V,w1_vs_w3,0.6666666666666666,0.5,0.7964801299318095,True,0.4094276094276094,False,Moderate
597,lO87-4Kf0cQ$_$2,V,w3_vs_w5,0.5,0.5,0.6351648351648352,True,0.4094276094276094,False,Moderate
597,lO87-4Kf0cQ$_$2,V,w1_vs_w5,0.25,0.2,0.1342135025575701,True,0.4094276094276094,False,Moderate
598,lO87-4Kf0cQ$_$5,T,w1_vs_w2,0.0,0.3333333333333333,0.8224974200206397,True,0.4094276094276094,False,Moderate
598,lO87-4Kf0cQ$_$5,T,w2_vs_w3,0.2,0.14285714285714285,0.7131062951496387,True,0.4094276094276094,False,Moderate
598,lO87-4Kf0cQ$_$5,T,w1_vs_w3,0.0,0.14285714285714285,0.47368421052631576,True,0.4094276094276094,False,Moderate
599,lWf5hHRHIDs$_$11,V,w1_vs_w3,0.6,0.5,0.6648351648351648,False,0.4094276094276094,False,Low
599,lWf5hHRHIDs$_$11,V,w3_vs_w5,0.6,0.5,0.8351648351648352,False,0.4094276094276094,False,Low
599,lWf5hHRHIDs$_$11,V,w1_vs_w5,0.3333333333333333,0.2,0.42857142857142855,False,0.4094276094276094,False,Low
600,lawHYX5eB20$_$1,T,w1_vs_w2,1.0,1.0,0.8391608391608393,True,0.4094276094276094,True,High
600,lawHYX5eB20$_$1,T,w2_vs_w3,0.6666666666666666,0.5,0.8391608391608393,True,0.4094276094276094,True,High
600,lawHYX5eB20$_$1,T,w1_vs_w3,0.6666666666666666,0.5,0.9370629370629372,True,0.4094276094276094,True,High
601,lawHYX5eB20$_$2,V,w1_vs_w3,0.0,0.1111111111111111,0.7420948616600791,False,0.4094276094276094,False,Low
601,lawHYX5eB20$_$2,V,w3_vs_w5,0.7142857142857143,1.0,0.8903162055335968,False,0.4094276094276094,False,Low
601,lawHYX5eB20$_$2,V,w1_vs_w5,0.0,0.1111111111111111,0.5484189723320158,False,0.4094276094276094,False,Low
602,mHGaQ_nv9UY$_$13,V,w1_vs_w3,0.5,0.25,0.5390794615718627,False,0.4094276094276094,True,Moderate
602,mHGaQ_nv9UY$_$13,V,w3_vs_w5,0.6666666666666666,0.6666666666666666,0.9039296569691706,False,0.4094276094276094,True,Moderate
602,mHGaQ_nv9UY$_$13,V,w1_vs_w5,0.3333333333333333,0.3333333333333333,0.4324793747286149,False,0.4094276094276094,True,Moderate
603,mHGaQ_nv9UY$_$14,V,w1_vs_w3,0.14285714285714285,0.3333333333333333,0.3630455888519275,False,0.4094276094276094,False,Low
603,mHGaQ_nv9UY$_$14,V,w3_vs_w5,0.3333333333333333,0.3333333333333333,0.718974358974359,False,0.4094276094276094,False,Low
603,mHGaQ_nv9UY$_$14,V,w1_vs_w5,0.2,0.3333333333333333,0.5581097437685911,False,0.4094276094276094,False,Low
604,mHGaQ_nv9UY$_$17,T,w1_vs_w2,0.4,0.3333333333333333,0.6876847290640392,True,0.4094276094276094,True,High
604,mHGaQ_nv9UY$_$17,T,w2_vs_w3,0.8333333333333334,0.7142857142857143,0.9428571428571426,True,0.4094276094276094,True,High
604,mHGaQ_nv9UY$_$17,T,w1_vs_w3,0.3333333333333333,0.3333333333333333,0.5586206896551724,True,0.4094276094276094,True,High
605,mHGaQ_nv9UY$_$22,T,w1_vs_w2,0.5,0.38461538461538464,0.6517786561264822,True,0.4094276094276094,True,High
605,mHGaQ_nv9UY$_$22,T,w2_vs_w3,1.0,0.6363636363636364,0.8289855072463767,True,0.4094276094276094,True,High
605,mHGaQ_nv9UY$_$22,T,w1_vs_w3,0.5,0.2857142857142857,0.553227931488801,True,0.4094276094276094,True,High
606,mHGaQ_nv9UY$_$5,V,w1_vs_w3,0.6666666666666666,0.75,0.9204545454545454,False,0.4094276094276094,True,Moderate
606,mHGaQ_nv9UY$_$5,V,w3_vs_w5,0.5,0.5555555555555556,0.9281417112299466,False,0.4094276094276094,True,Moderate
606,mHGaQ_nv9UY$_$5,V,w1_vs_w5,0.3,0.4,0.796457219251337,False,0.4094276094276094,True,Moderate
607,mHGaQ_nv9UY$_$4,T,w1_vs_w2,0.3333333333333333,0.3333333333333333,0.4517704517704518,True,0.4094276094276094,True,High
607,mHGaQ_nv9UY$_$4,T,w2_vs_w3,0.75,0.7142857142857143,0.8553113553113553,True,0.4094276094276094,True,High
607,mHGaQ_nv9UY$_$4,T,w1_vs_w3,0.25,0.3333333333333333,0.31868131868131866,True,0.4094276094276094,True,High
608,mLW-jn67gRE$_$20,T,w1_vs_w2,0.6666666666666666,0.7777777777777778,0.648005672484354,True,0.4094276094276094,True,High
608,mLW-jn67gRE$_$20,T,w2_vs_w3,1.0,0.6,0.660795627087762,True,0.4094276094276094,True,High
608,mLW-jn67gRE$_$20,T,w1_vs_w3,0.6666666666666666,0.45454545454545453,0.31241142091653124,True,0.4094276094276094,True,High
609,mLW-jn67gRE$_$17,V,w1_vs_w3,0.3333333333333333,0.38461538461538464,0.3705378455997166,False,0.4094276094276094,False,Low
609,mLW-jn67gRE$_$17,V,w3_vs_w5,0.3333333333333333,0.5,0.5703516758420282,False,0.4094276094276094,False,Low
609,mLW-jn67gRE$_$17,V,w1_vs_w5,1.0,0.2857142857142857,0.26822207473293924,False,0.4094276094276094,False,Low
610,mLW-jn67gRE$_$1,T,w1_vs_w2,0.3333333333333333,0.2,0.0857142857142857,True,0.4094276094276094,False,Moderate
610,mLW-jn67gRE$_$1,T,w2_vs_w3,0.75,0.5,0.5516483516483517,True,0.4094276094276094,False,Moderate
610,mLW-jn67gRE$_$1,T,w1_vs_w3,0.25,0.0,-0.1824175824175824,True,0.4094276094276094,False,Moderate
611,mLW-jn67gRE$_$3,T,w1_vs_w2,0.3333333333333333,0.14285714285714285,0.4631578947368421,False,0.4094276094276094,False,Low
611,mLW-jn67gRE$_$3,T,w2_vs_w3,0.5,0.3333333333333333,0.33233082706766914,False,0.4094276094276094,False,Low
611,mLW-jn67gRE$_$3,T,w1_vs_w3,0.2,0.14285714285714285,-0.27518796992481204,False,0.4094276094276094,False,Low
612,mLW-jn67gRE$_$5,T,w1_vs_w2,0.75,0.42857142857142855,0.7459062676453981,True,0.4094276094276094,True,High
612,mLW-jn67gRE$_$5,T,w2_vs_w3,1.0,0.6666666666666666,0.8351214003387919,True,0.4094276094276094,True,High
612,mLW-jn67gRE$_$5,T,w1_vs_w3,0.75,0.25,0.4963297571993225,True,0.4094276094276094,True,High
613,mLW-jn67gRE$_$6,T,w1_vs_w2,0.5,0.5555555555555556,0.8308823529411764,True,0.4094276094276094,True,High
613,mLW-jn67gRE$_$6,T,w2_vs_w3,0.5714285714285714,0.5555555555555556,0.8385695187165776,True,0.4094276094276094,True,High
613,mLW-jn67gRE$_$6,T,w1_vs_w3,0.6,0.4,0.544451871657754,True,0.4094276094276094,True,High
614,mLW-jn67gRE$_$9,T,w1_vs_w2,0.0,0.2,0.521978021978022,True,0.4094276094276094,True,High
614,mLW-jn67gRE$_$9,T,w2_vs_w3,1.0,1.0,0.7802197802197801,True,0.4094276094276094,True,High
614,mLW-jn67gRE$_$9,T,w1_vs_w3,0.0,0.2,0.30769230769230765,True,0.4094276094276094,True,High
615,mjpCK2Edsv8$_$0,T,w1_vs_w2,0.3333333333333333,0.5,0.7395348837209301,True,0.4094276094276094,True,High
615,mjpCK2Edsv8$_$0,T,w2_vs_w3,0.8333333333333334,0.6363636363636364,0.7114869626497532,True,0.4094276094276094,True,High
615,mjpCK2Edsv8$_$0,T,w1_vs_w3,0.4,0.2857142857142857,0.4200140944326991,True,0.4094276094276094,True,High
616,nUZYqTRSGDw$_$4,T,w1_vs_w2,0.0,0.25,0.3774528944267128,True,0.4094276094276094,False,Moderate
616,nUZYqTRSGDw$_$4,T,w2_vs_w3,0.0,0.25,0.6861538461538461,True,0.4094276094276094,False,Moderate
616,nUZYqTRSGDw$_$4,T,w1_vs_w3,0.0,0.1111111111111111,0.4032320421602396,True,0.4094276094276094,False,Moderate
617,nyzIL6YAonY$_$5,T,w1_vs_w2,1.0,0.5,0.6703296703296703,True,0.4094276094276094,True,High
