sample_index,cosine_similarity,relative_l2_error,max_abs_error,mean_abs_error,sample_id
319,0.9999999781058889,0.00020936331575621846,0.0022783279418945312,6.81590636021904e-05,HGicRLwgtkM$_$2
320,0.9999999779337807,0.00021015708232884073,0.0026597976684570312,6.562533754549227e-05,HGicRLwgtkM$_$6
321,0.9999999779462523,0.00021011247521576502,0.0025300979614257812,7.395841066435181e-05,HmXXW45eZL4$_$1
322,0.9999999770684701,0.00021442758823159077,0.0038738250732421875,7.544883302360954e-05,HmXXW45eZL4$_$4
323,0.9999999766020432,0.00021648004991508095,0.0038213729858398438,7.280404189027284e-05,IM6HW1HwHhM$_$11
324,0.99999997890861,0.0002055268415295343,0.0019807815551757812,6.863965537795205e-05,IM6HW1HwHhM$_$15
325,0.999999977561815,0.00021184131327047512,0.00185394287109375,7.325885707081889e-05,IM6HW1HwHhM$_$17
326,0.9999999784136859,0.0002078009736494827,0.002323150634765625,7.143991522255672e-05,IUmxJNs2zaY$_$3
327,0.9999999791588664,0.00020439737910431864,0.00150299072265625,7.18586736650105e-05,IUmxJNs2zaY$_$2
328,0.9999999787347679,0.0002062392410236496,0.0018911361694335938,6.429651087561882e-05,JAnRCQ9A0vI$_$1
329,0.9999999765388502,0.00021748896015737635,0.0036449432373046875,6.945568695846147e-05,JAnRCQ9A0vI$_$0
330,0.9999999782243051,0.00020898664601987785,0.0023593902587890625,6.655871170623675e-05,JAnRCQ9A0vI$_$3
331,0.9999999784703838,0.00020753617132951497,0.0038433074951171875,6.59562036838679e-05,JAnRCQ9A0vI$_$2
332,0.9999999782904223,0.0002084302715867209,0.0019464492797851562,6.362044330020536e-05,JAnRCQ9A0vI$_$5
333,0.9999999790788228,0.00020530947415805937,0.00231170654296875,6.865429470911029e-05,JAnRCQ9A0vI$_$4
334,0.9999999784006124,0.00020801167941761185,0.0020551681518554688,7.099584018959603e-05,JAnRCQ9A0vI$_$8
335,0.9999999773631998,0.00021293888379175636,0.003810882568359375,6.890461722488645e-05,JOK1SSmPtFw$_$10
336,0.9999999790374975,0.00020478413107890374,0.0017910003662109375,7.142414337370321e-05,JOK1SSmPtFw$_$13
337,0.9999999778997161,0.00021064277236136167,0.0029850006103515625,7.400125403304189e-05,JOK1SSmPtFw$_$14
338,0.9999999777270653,0.00021136243904954996,0.0028867721557617188,6.401603617104335e-05,JOK1SSmPtFw$_$16
339,0.9999999775454473,0.00021192153546232856,0.0038003921508789062,7.647261434266936e-05,JOK1SSmPtFw$_$0
340,0.9999999778988492,0.00021024344984355462,0.0027379989624023438,7.272050537269574e-05,JOK1SSmPtFw$_$5
341,0.9999999808448244,0.00019573097867901242,0.0010929107666015625,6.912797251093902e-05,JOK1SSmPtFw$_$4
342,0.9999999778045607,0.00021080984627214907,0.0025730133056640625,8.131255069443455e-05,JOK1SSmPtFw$_$8
343,0.9999999780263111,0.00020985410221901842,0.0038909912109375,7.316067321975576e-05,JPT38CA3sGI$_$1
344,0.9999999776962053,0.00021120510130996794,0.0028047561645507812,7.064615551689292e-05,JPT38CA3sGI$_$0
345,0.9999999770279963,0.00021435815861265076,0.003887176513671875,7.26149720754342e-05,JPT38CA3sGI$_$5
